SED_File,red,blue,green,Material_Label
2021_Aug_31_SR-3501_SN19387Q4__00704.sed,34.58871053736785,36.19129399590238,37.13379736235692,3
2021_Sep_01_SR-3501_SN19387Q4__00872.sed,29.969662966401017,31.653181211101057,32.6340502787693,6
2021_Sep_01_SR-3501_SN19387Q4__00247.sed,36.23551654766749,37.88131848181772,38.80020554249842,4
2021_Sep_01_SR-3501_SN19387Q4__00882.sed,30.54170649161045,32.19804520398293,33.04553342935016,6
2021_Aug_31_SR-3501_SN19387Q4__00630.sed,35.30801205916134,36.954719932360206,37.87980522806214,3
2021_Sep_01_SR-3501_SN19387Q4__00765.sed,35.03646910340647,36.70960646130306,37.63545885594332,6
2021_Aug_31_SR-3501_SN19387Q4__00588.sed,34.8569561793565,36.4823461693813,37.49033500097693,3
2021_Aug_31_SR-3501_SN19387Q4__00138.sed,25.845435739979308,27.161927371932045,28.79949457102306,2
2021_Sep_01_SR-3501_SN19387Q4__00107.sed,36.2377384145265,37.88838852463273,38.81388648378962,4
2021_Aug_31_SR-3501_SN19387Q4__00200.sed,32.19410041725797,33.615907913016386,34.251083526143326,2
2021_Aug_31_SR-3501_SN19387Q4__00142.sed,26.71535385920309,28.10198422623013,29.73705449553661,2
2021_Aug_31_SR-3501_SN19387Q4__00719.sed,34.68017167164004,36.309981837373286,37.34551490447176,3
2021_Aug_30_SR-3501_SN19387Q4__00331.sed,32.72869302298841,34.15332221913439,34.801971993607,1
2021_Aug_31_SR-3501_SN19387Q4__00804.sed,35.76506617683034,37.36465285101037,38.26060648611169,3
2021_Sep_01_SR-3501_SN19387Q4__01052.sed,32.10691780100434,33.37526262468734,33.93978973295786,6
2021_Sep_01_SR-3501_SN19387Q4__00441.sed,34.84675919306397,36.51028080427787,37.40290431963052,5
2021_Aug_31_SR-3501_SN19387Q4__00502.sed,34.97092550727454,36.61933690043234,37.60414182087887,3
2021_Sep_01_SR-3501_SN19387Q4__00291.sed,36.1850071331214,37.8407204137836,38.78486792225774,4
2021_Aug_31_SR-3501_SN19387Q4__00319.sed,32.46499008689927,33.85061945232633,34.4667758239014,2
