SED_File,red,blue,green,Material_Label
1336,27.617287157519364,29.16494787258688,30.753245835521312,8
2576,32.34454490382576,33.97943146042465,35.110125528003586,8
3867,34.461425740930245,36.10763809069788,37.3205648744311,2
2383,27.89213910382369,29.244110769006895,30.003942579812527,2
3909,35.1682295269768,36.85715753343536,38.022139754449405,2
3970,35.42465083229957,37.0804657115458,38.118564917653536,9
4299,35.76388758527063,37.421976549062585,38.36807833786055,7
3000,32.06557125028307,33.82786471477024,35.354062021036256,8
4440,34.67286588702038,36.29493845855853,37.26712567017629,2
827,31.81723326617489,33.47971730567575,34.949370632179765,7
5296,27.444791219647875,28.90746826709098,29.645573457147268,8
3188,27.680843879805064,29.158201077937942,30.014874913758455,2
2359,35.795735376523545,37.442269774074965,38.40689558229858,9
568,32.78018582263215,34.33352638345607,35.264413190266346,10
639,21.009679606769165,22.36627738964252,23.404312730375093,8
4724,35.77889971839985,37.4236724282184,38.36540200562671,9
5250,34.947233822812606,36.57720132222176,37.57721623839592,2
3980,27.742891497347536,29.29860837308661,30.82452920928309,8
4809,32.57379766587884,34.30924434474907,35.783892476499695,7
1008,31.910758071646107,33.54794990364776,34.692375841293654,8
4351,36.1071752556181,37.75556141963309,38.708746229885385,10
2302,35.5144837176089,37.163312060689336,38.135715652931616,7
2350,34.525713055836505,36.13584258985221,37.02880546935887,9
1572,35.14442444771021,36.78683935278987,37.80835210646867,9
212,28.7013923340998,30.25172550789385,31.112563001226597,10
4880,28.618306238962667,30.28707026360029,32.19501393385513,8
1479,31.26469036094657,33.003512926072275,34.75800112856596,2
4808,32.49341992565201,34.221869622524274,35.67458706403384,7
811,34.02657907541421,35.62024876358631,36.70254682473665,10
2084,29.484782005798067,31.15882331739001,33.056884263681724,8
4192,27.132248514505104,28.59468326078543,29.33327485265768,8
1254,32.35747149100808,33.993924515626894,35.130577325085625,8
1880,28.57069325265718,30.219731160081587,31.536760493139976,8
3433,36.01909437393752,37.66830398275216,38.626471547882176,9
4271,35.832201507444886,37.48388722396632,38.4470551554275,9
2055,27.2756976404207,28.833477305650455,30.332352546663444,8
2040,35.545069328967564,37.22014371177193,38.27727426890704,7
