Sample,red,green,blue,black,N1,N2,N3,N4,Material
709,52.1517586788377,37.90238523245168,34.67177910118102,103.20532809056634,7.670435741052325,7.489526286415169,7.659219495281364,6.625906802712748,9.0
4399,56.3576621711822,40.98487654719117,36.98939927981799,108.2543536013212,8.051732121228177,7.737104849618788,7.736824991482312,6.68324328132458,9.0
4016,48.482808603248586,35.41811693430975,32.863074033170605,94.62964866476807,6.948051921469975,6.7514434217973545,6.920367050752821,5.8997219278194555,8.0
3743,43.78950834299876,31.4692124366154,27.894357339002738,81.20494146198246,5.9531850131105095,5.725415176296554,5.708948732730291,4.82473731860243,8.0
aug_0.0_28116fa5,58.446429667777394,42.530823103459326,38.397047045285504,112.59419307412333,8.390287939192278,8.058020647737656,8.063688193933032,6.979842066503021,0.0
4307,53.07541562893271,38.440642657669315,34.43863756946277,100.97880698586975,7.491019191374246,7.198276131958265,7.191608596211523,6.180050813875056,7.0
aug_4.0_d48028ab,59.56726810149647,43.37205267332057,39.15295306966378,114.60064632684941,8.532532262131028,8.19634220514716,8.197326400656689,7.091546830902672,4.0
332,41.470262734292234,29.843079191160346,26.44802979698495,78.48012390687401,5.78401633315943,5.634946838951999,5.632399387098251,4.820529558047351,9.0
1874,47.049213488688494,33.99587867207251,30.32306646895907,87.91064534654669,6.462043518237766,6.20530666058087,6.1955023482962055,5.260393938944988,8.0
3501,58.872395593104805,42.778395988473775,38.52589043219207,112.77392947740218,8.38688370228555,8.051429032124037,8.050016694120364,6.944267520487828,7.0
5321,58.86838720795716,42.79654375736119,38.58009045502021,112.85891046378327,8.394250370495886,8.058029989238813,8.056287713898755,6.952638845585333,7.0
aug_0.0_c7ade36b,58.60303745045404,42.64141469420116,38.49631431152066,112.85509812377825,8.407696579278516,8.075116759116908,8.08043728845249,6.992170064802858,0.0
2021_Sep_01_SR-3501_SN19387Q4__00522.sed,56.29747389005398,40.84713797217881,36.83084522660654,107.44456004833839,7.964415670303551,7.648142387989713,7.656961474208055,6.5764718425671695,5.0
2021_Aug_31_SR-3501_SN19387Q4__00339.sed,57.632851712330236,41.60326985319049,37.84468065723792,109.37283578739671,8.118733700484047,7.710618708461282,7.685438761476028,6.5538951851548575,2.0
501,54.173504814901136,39.40314505094457,35.58074995499789,105.48348277132386,7.858844839855525,7.622118342546196,7.681493989357955,6.6629011330162,9.0
2905,57.15298217626666,41.65339098759459,37.81921109668249,110.03340258345669,8.16612441262641,7.848288692110602,7.8878084589677036,6.7934561960925555,2.0
2021_Aug_30_SR-3501_SN19387Q4__00336.sed,56.11045148429065,40.34910461798138,36.494937428720334,105.24574824087716,7.80212097907612,7.385024466345081,7.326619926366636,6.210144555913323,1.0
aug_5.0_91606620,59.24137855867109,42.975257027553695,38.82011843731169,113.43460339218089,8.43473134775508,8.084279397520785,8.076155745795035,6.956868492795573,5.0
2090,49.51619065343694,36.16519149040808,33.386896766218555,96.02359748644727,7.054195827678242,6.835206807292961,6.977399253068103,5.947279586483398,8.0
2021_Aug_31_SR-3501_SN19387Q4__00245.sed,39.62639011121634,29.208101669177154,27.209313511370137,76.70391150385336,5.662204907031504,5.410029668608219,5.4312424985550996,4.6789924240316845,2.0
aug_6.0_a3fa2e1b,35.312201938019804,25.84942838636027,23.818074047563396,64.67669876181591,4.663347970145304,4.41912606347236,4.379395825189653,3.6377490150361673,6.0
2021_Sep_01_SR-3501_SN19387Q4__00672.sed,58.24441077618372,42.234255764635186,38.08072136383184,111.06494211690753,8.25260601546767,7.905661263881079,7.8763343767971845,6.7759930991095185,5.0
2021_Sep_01_SR-3501_SN19387Q4__00134.sed,59.68920506157579,43.41717809008607,39.19976325957206,114.74239870275842,8.541008357425795,8.200660252111938,8.202327551673628,7.088912552187778,4.0
306,43.764541241551726,31.400374671041405,27.81012413470402,82.86672202621017,6.128385921859319,5.931622845156959,5.970658089699391,5.090629647050534,7.0
2927,56.89585611924762,41.483259230893175,37.704397776211515,109.99218040959255,8.161299607405486,7.863548424695935,7.932131473674758,6.836111172337854,2.0
483,54.40973729939543,39.5998965824168,35.88518227542598,106.00826220397624,7.893806762400986,7.648837638999619,7.702854172735539,6.681019731104676,9.0
4639,55.53274097440442,40.2836897247723,36.20671864456247,105.75117978723557,7.843716488648674,7.526820892522752,7.525023749361501,6.466026144874772,2.0
1955,46.5452681451021,33.39132627929261,29.51762633068731,86.8305538395433,6.405146276280963,6.14918125190793,6.133940249661632,5.2048242172472925,7.0
2951,34.321761601714044,24.820782897736272,23.25183885628217,67.50452718722337,4.900800142651615,4.835339875353448,5.0452391538835055,4.243295353259298,8.0
aug_6.0_0687715f,53.38614161097202,38.20081331523109,34.06543883114725,98.5096219110701,7.259344764177333,6.892693043906502,6.820517764985419,5.733187018383019,6.0
2021_Sep_01_SR-3501_SN19387Q4__00931.sed,57.04686889970807,40.8527654597771,36.807609395715154,106.93879207963809,7.913964737265511,7.516493182424386,7.479228894439728,6.330442311617807,6.0
2021_Aug_31_SR-3501_SN19387Q4__00634.sed,58.42668420475799,42.49427831920857,38.36334984713322,111.903388498821,8.322448099268588,7.979900390354215,7.968168170727843,6.872340869638034,3.0
2426,59.484719396276425,43.30144629010281,39.11334297644391,114.45608869595597,8.519780850158249,8.183596515389846,8.187693328885144,7.080429025480104,9.0
2021_Sep_01_SR-3501_SN19387Q4__00426.sed,57.556203445058486,41.77974920643182,37.64619328974504,109.82662655084121,8.153670281825327,7.823864360485398,7.809922417767585,6.717574513937817,5.0
1365,47.94623872969494,35.01296177392874,32.480789788783255,93.51527730207238,6.862092450238917,6.670215706366286,6.8438441729256025,5.826658156426145,8.0
1291,59.432933374046925,43.25143038731275,39.05031563086992,114.26125189094407,8.504055439190957,8.167231125855817,8.16930383939483,7.061413934588898,9.0
4945,56.60896245291872,41.278872774143906,37.53141788892421,109.3149619721911,8.10769243666862,7.8072081690388275,7.873733095230664,6.780265372775091,2.0
1273,56.83749877441173,41.334222049313944,37.32928001845576,109.21784361401633,8.122531130909213,7.805910981453781,7.805815302522628,6.7428530063234025,9.0
2021_Sep_01_SR-3501_SN19387Q4__00897.sed,53.37607274143741,38.20239108958258,34.063237249816716,98.50335775241982,7.259706340501599,6.893086249346917,6.819247019188399,5.734858763446354,6.0
2943,58.03600986637713,42.305107386769414,38.37264411179032,111.77975869389428,8.300689178628772,7.981281177030211,8.020639711908455,6.910940674124904,2.0
2021_Sep_01_SR-3501_SN19387Q4__00587.sed,58.71105657773823,42.53172181004943,38.43010186993981,112.0675902510644,8.328534919477109,7.967286640006726,7.954761977506909,6.834091283495906,5.0
1538,58.2202550907136,42.42701794140073,38.42592624577878,112.38759077253567,8.36255061287556,8.044718274661516,8.066689536012015,6.976696900470976,9.0
4086,59.48654085520003,43.301406223581125,39.12186055407905,114.46725751263875,8.519379968814825,8.184185550228841,8.191715280385546,7.08118037656701,9.0
2021_Sep_01_SR-3501_SN19387Q4__00497.sed,55.091490909492904,39.90756759221554,35.9649724349181,105.41109584873038,7.816975557114588,7.515807140110412,7.540186767128917,6.483007860851959,5.0
2021_Aug_31_SR-3501_SN19387Q4__00278.sed,48.41822754565504,35.53064490680333,32.5527848118075,91.84622411787481,6.7796241009413105,6.459134120300327,6.418399703127062,5.487536251879097,2.0
2021_Aug_30_SR-3501_SN19387Q4__00031.sed,57.00150180386311,41.16581932300801,36.81060831561484,107.91991051295372,7.997860645013578,7.671914478215893,7.6647381270813515,6.561799272045492,1.0
1965,57.38026036387527,41.63798348478127,37.418691806917664,109.52086186056844,8.13342687020945,7.808152149318101,7.807790133692091,6.7200733978891805,7.0
4663,56.84682283660659,41.214042779048086,37.011650553795135,108.3168321582006,8.039631716092792,7.716627070981082,7.713266475959105,6.631337135039984,7.0
1456,56.236957518875926,41.02921012777885,37.340708207144274,108.72577263489191,8.068905684495782,7.7670596371659055,7.8290918571734025,6.748954840617439,2.0
aug_1.0_629a35c5,49.99823225390645,36.09615697067929,32.456102548782326,92.12112136140661,6.790537410049115,6.415847011522015,6.305740659418196,5.304415837781008,1.0
2021_Sep_01_SR-3501_SN19387Q4__00865.sed,50.5563357040767,36.146549910810826,31.993921690065488,92.83103990255955,6.807008432610224,6.497189208891976,6.453440168957256,5.410050577089403,6.0
2021_Sep_01_SR-3501_SN19387Q4__00477.sed,58.964076854208535,42.74149915367924,38.5916185279641,112.69030042900525,8.37689825783437,8.023228775032624,8.011908446926409,6.89176719193561,5.0
1477,51.713162747621936,37.91525963408395,34.98210661657964,102.05886340594344,7.539286539080164,7.350890637196091,7.538657582442043,6.498319225156669,2.0
2021_Aug_31_SR-3501_SN19387Q4__00051.sed,48.121098282426196,35.13197310060433,32.41721795179406,90.16393784808999,6.632327537189932,6.265976307856608,6.185769822373309,5.222941474004506,2.0
aug_0.0_305355e1,59.68006273753424,43.44273433659842,39.230983543429886,114.8560097695055,8.551343188648556,8.214185329082119,8.21845826638688,7.108700634892317,0.0
2021_Sep_01_SR-3501_SN19387Q4__00287.sed,59.52719808750189,43.3456514625192,39.12888477478033,114.55597552497163,8.529460383703334,8.194480961717284,8.197295147590284,7.092493557497743,4.0
3902,57.39866562009777,41.84393497324744,37.97419766863783,110.66954137343993,8.213257850474708,7.904476395392685,7.955508750555694,6.854720301723017,2.0
3690,47.94000169523824,34.78990971443304,31.328085524569275,91.6438697541081,6.801590121107573,6.536650564620329,6.536210294143434,5.627359463062982,2.0
3829,55.55895070155512,40.284684101969034,36.17535863346555,105.87128223343925,7.85650799532773,7.542326020086682,7.5419039673070465,6.484578068293904,2.0
2021_Sep_01_SR-3501_SN19387Q4__00293.sed,59.54017300905768,43.354325290262885,39.13672628436475,114.56902829162344,8.53027258865359,8.19498559467621,8.19714250328898,7.091943970974617,4.0
aug_3.0_c531bae7,57.27221046948196,41.65442456530246,37.59529022049838,110.02373967324561,8.184752901699603,7.862368912522196,7.865062239360822,6.793779843897224,3.0
2021_Sep_01_SR-3501_SN19387Q4__00395.sed,56.553765215903894,41.02024922506577,36.92300142320914,108.05952892814067,8.020451877627776,7.708311400894175,7.707329989135624,6.633504686483908,5.0
430,12.567662325618466,8.367143316850306,6.760165557605727,23.62916667155936,1.6533931309015202,1.8926501730851824,1.905525875254817,1.5892749630304315,4.0
1124,59.343769334026746,43.19142896454563,38.997350422780215,114.14379757639263,8.496155684355877,8.16090358748879,8.164895528122914,7.059795247212331,9.0
1197,58.62316716145175,42.59495226721078,38.34932504996833,112.28077046757744,8.34860539886112,8.016201578679047,8.01688754083435,6.915187310596806,7.0
997,52.67189339370148,38.104892205732405,34.1364287658609,99.78871922738625,7.38569911397841,7.087543077429938,7.086867121356588,6.071219872402038,8.0
785,52.143288813810706,38.09031930023105,34.84111580483832,102.28202928241869,7.566351824728782,7.369328111405717,7.528345659407657,6.49014236194412,2.0
2021_Aug_31_SR-3501_SN19387Q4__00696.sed,57.011651508806565,41.46825248523267,37.42937718519089,109.55847830478116,8.151739670078268,7.830808392399366,7.832587444711379,6.767700050068545,3.0
3037,58.45230385648361,42.56644533704895,38.53695871514341,112.73978374325796,8.385525168127653,8.066573169883354,8.09174919085837,6.991913012436607,9.0
aug_4.0_76de5db5,59.5750890325886,43.36941533498937,39.15500408404709,114.57874523236208,8.530619350248834,8.192648830065979,8.19194147170696,7.085196406707759,4.0
aug_0.0_9ba96ff9,59.69605589443992,43.453558843370615,39.23996347498945,114.8742648540159,8.552550864088872,8.215223700291471,8.218800736141526,7.108619590741117,0.0
4816,52.93021350324387,38.60374944234758,35.31446978083655,103.02885094945125,7.608302930568074,7.384429779619328,7.519425312971549,6.454148508318538,7.0
3616,53.76282207675731,38.977496118735914,35.024856675698686,101.86240586377784,7.535266513498856,7.22677661736846,7.219368227389545,6.181709025537373,8.0
4798,57.795963567439394,42.04421943592786,38.04279783366717,110.91119839661414,8.23551634369002,7.910027045598323,7.926790653798586,6.826676380267283,7.0
2021_Sep_01_SR-3501_SN19387Q4__01011.sed,47.03667801700405,34.14733132718936,31.12886464135923,86.46521015199363,6.358488401621111,5.971213539532213,5.827650191023119,4.88896721740769,6.0
1992,57.651387707779534,41.94588899875305,38.00852675262898,110.86393136869438,8.230519626044124,7.912392948109743,7.940312265552523,6.839887300235659,7.0
2021_Aug_31_SR-3501_SN19387Q4__00207.sed,55.21786271315911,39.930027763475145,36.411395336218305,103.9801124131707,7.718717992275221,7.282957553246162,7.207190050038775,6.126422264477623,2.0
2021_Aug_31_SR-3501_SN19387Q4__00011.sed,42.69362311562782,31.25205477986666,29.02817566308884,81.91675238051569,6.024598162703793,5.758895906157756,5.773707045797563,4.934194493754554,2.0
5182,57.548804593900385,41.817247127131296,37.66678726401696,110.21185305100745,8.1924041981193,7.865431417423718,7.866993231708577,6.784946347640339,2.0
2049,34.94946616699559,25.371127151626894,23.839710697876534,69.18008878120168,5.03251541646971,4.966886171544353,5.189286085317638,4.381483383225275,8.0
aug_4.0_9c9ae732,58.60946075867602,42.663068320524594,38.51170923424027,112.93418117095771,8.415134661278067,8.085237836784527,8.089418503729988,7.00499563219193,4.0
aug_5.0_a6ea083b,57.810086299691136,41.954782685291335,37.81182997889234,110.27685703606964,8.189692598541178,7.853502751862072,7.834641839873316,6.738263369207106,5.0
2021_Aug_31_SR-3501_SN19387Q4__00286.sed,49.89553379031004,36.52526699313646,33.41819393563267,94.21051098045885,6.963209802431299,6.61269055019773,6.539964939233739,5.580856899746244,2.0
2021_Sep_01_SR-3501_SN19387Q4__00397.sed,56.72970245674511,41.1609791108785,37.05600602646186,108.3498047740693,8.040247754277132,7.725796712593803,7.724614100194803,6.646544399329567,5.0
aug_4.0_48ed016c,59.508347461684906,43.33149185940021,39.11516466175454,114.53155344330575,8.527890392896122,8.193084443543732,8.196821110076314,7.092465132205277,4.0
4902,37.94177483846935,27.852955446919047,26.868602111898745,77.99874627116012,5.667561041747175,5.677657573676251,6.052498967195648,5.14159189328966,8.0
4305,52.4484052066405,37.986635920114885,34.036805356968486,99.80386442917369,7.404165796615066,7.114867140959842,7.108545418230999,6.109037158815795,7.0
5070,59.22302474988777,43.10413534618153,38.941239437761006,113.89427448264357,8.475349132181119,8.14010599364006,8.146592238407928,7.039604129048062,9.0
2021_Aug_31_SR-3501_SN19387Q4__00071.sed,51.404744849801986,37.18318714199494,34.168182318829324,95.677742353648,7.069826051126409,6.62450007798114,6.512685286658367,5.476767661138114,2.0
2499,46.62010542847476,33.5896613113082,30.104548289812193,88.08039756443709,6.502531322150402,6.254903590861573,6.240140347008278,5.329426877147295,8.0
2021_Aug_31_SR-3501_SN19387Q4__00391.sed,59.68810619606225,43.44827622323696,39.235401143239315,114.86508843206992,8.551927391575074,8.214693744769162,8.218713560852342,7.108734218689335,0.0
2021_Aug_30_SR-3501_SN19387Q4__00310.sed,49.9484754499388,36.05729729487785,32.418813781981726,92.00162685257666,6.781454966511443,6.407086083301392,6.297507389828746,5.295747980930872,1.0
661,45.809398260478446,33.186270665134046,30.733405507982773,90.32526183275695,6.657819818899135,6.511359598030931,6.6882041958170175,5.717350266629576,2.0
2409,54.89175925275499,39.93343167807766,36.05321327415817,105.54113365772,7.851959993558597,7.546898741742836,7.546685694672236,6.523648597931494,9.0
2021_Sep_01_SR-3501_SN19387Q4__00414.sed,57.141991096055975,41.480772253648716,37.36241757063637,109.09837125688603,8.096707798320306,7.7757781436796805,7.7698202099069755,6.6843937162685485,5.0
2021_Sep_01_SR-3501_SN19387Q4__01036.sed,52.12781522895907,37.42753382374914,34.09130490527704,96.14523114796535,7.110883710805748,6.6409797937369675,6.5069224031744195,5.452890267841858,6.0
4391,59.44173445418987,43.25806609033424,39.053911923479006,114.27860709840718,8.505837759149951,8.168450324505937,8.170498470639874,7.062790655006541,9.0
2839,57.97099570625474,42.178467494519154,38.18957081142661,111.40483617476684,8.272622846067875,7.950225144442381,7.973403881277443,6.869900452639227,7.0
2021_Aug_31_SR-3501_SN19387Q4__00193.sed,53.09388673446173,38.582198117224436,35.23181498894572,99.82441577150871,7.402176422330163,6.98731520807597,6.890347403885056,5.861927247989886,2.0
2188,57.77751274890309,42.09259937153028,38.16442716474293,111.05767858135656,8.247392728158552,7.919807222248435,7.944288841569777,6.843127641185853,2.0
4934,49.45395932630487,36.21932144776309,33.483695341787445,98.02536659268864,7.231735599523975,7.074773290510511,7.2975700066837526,6.278464002915624,2.0
1289,59.427018976027455,43.244873500368975,39.04377154966286,114.24256859289635,8.502479496106501,8.165574978586159,8.167601854515098,7.0596057905946115,9.0
4697,46.159793516878224,33.309954551291256,29.689235160474823,85.95517475652503,6.30745289712532,6.056712863183145,6.0426991227055415,5.117978419511042,8.0
2021_Aug_31_SR-3501_SN19387Q4__00325.sed,55.03855352374355,39.79236143298035,36.2832662762559,103.53492914145063,7.685373299191571,7.2466215639912495,7.1665065496307,6.0887043257091555,2.0
623,29.548312334545155,21.045472071663674,19.444048616257657,55.44082159267853,4.002744741513561,3.8899907946861942,3.870341373564766,3.233056605520526,8.0
2021_Aug_31_SR-3501_SN19387Q4__00196.sed,53.93429266858055,39.11762519333,35.7014571483061,101.43388944568665,7.526393951146964,7.100119878862566,7.007912233219851,5.959865999133991,2.0
2021_Sep_01_SR-3501_SN19387Q4__00329.sed,59.63221619168848,43.403270275452805,39.18189726098145,114.67271408136452,8.53789632205257,8.198691313279054,8.197977804592167,7.089680669596257,4.0
aug_4.0_7bc9cadf,59.66024920653563,43.421115328116144,39.20488020339769,114.75700803444992,8.543215370158666,8.205290292447499,8.207394224757694,7.097226373282361,4.0
5244,57.26314559984379,41.610855088099484,37.48547862699741,109.65655514270611,8.15018109803893,7.824894876506645,7.826410704922035,6.74954634319813,2.0
2306,58.64781021978034,42.61620830688523,38.37118089109407,112.35529316542284,8.354843105188703,8.022442627448969,8.023631431908672,6.9220859489835345,7.0
4710,51.62818458790994,37.408307970457,33.56317421359003,96.74948792077234,7.13653636847605,6.825238233307047,6.783215733108461,5.770375706664175,8.0
2021_Sep_01_SR-3501_SN19387Q4__00243.sed,59.654867607632696,43.4070025175433,39.19144316382665,114.69401649005549,8.538756336816586,8.198088719662113,8.197916611677979,7.087422426602993,4.0
2021_Aug_31_SR-3501_SN19387Q4__00355.sed,59.64554947573899,43.41452910840012,39.2057026255799,114.81836403065873,8.549753825021414,8.212690802379717,8.21756923608637,7.108922791763158,0.0
2021_Sep_01_SR-3501_SN19387Q4__00809.sed,59.037845210457135,42.747187891746904,38.45102291864258,112.62381678779266,8.370284326569564,8.022953955571989,8.015449034532947,6.891693812305241,6.0
2021_Aug_31_SR-3501_SN19387Q4__00237.sed,37.42594781004527,27.500457236018676,25.700057443326322,73.19263945856393,5.434665073626452,5.196941091656843,5.205029903634982,4.506344071370857,2.0
4407,57.51336789978601,41.7702599307502,37.59142762417399,110.06532788679507,8.18045539939486,7.85444979329475,7.85634982190203,6.773333096418654,2.0
aug_6.0_660f0c8e,58.230041030865834,42.12650149654347,37.699129921686975,110.71547694635302,8.220145963797876,7.890003784089805,7.885788275997443,6.773290927097115,6.0
3475,56.55857102419676,41.14855387454169,37.16473935831757,108.77076049002454,8.092672126203848,7.777432777405332,7.7788847195906,6.723697905150389,9.0
2562,46.05326503732679,33.1999698802556,29.967303697023137,87.29229158501184,6.438116320980603,6.192182156591979,6.177966979491034,5.275697246243939,8.0
2021_Sep_01_SR-3501_SN19387Q4__00080.sed,59.65429214911474,43.42136573118405,39.20698006712102,114.77210512210905,8.544546623648746,8.207261163473525,8.210449989623747,7.100818608285441,4.0
aug_4.0_8571e8f3,59.66498750962575,43.416029122661556,39.19643711992528,114.71940553651005,8.540896131608749,8.200527669844842,8.200401770879362,7.090178902571577,4.0
2021_Aug_31_SR-3501_SN19387Q4__00067.sed,50.273888409903336,36.480341166007904,33.572480441898946,93.65681692662973,6.91103420032805,6.487667427838815,6.377330975497184,5.367143108716277,2.0
aug_1.0_a8c7371c,51.20017490152398,36.90413373820697,33.20254941258453,94.4338222046689,6.972559403248361,6.576910380222073,6.463591431406219,5.439612583601577,1.0
aug_0.0_5fd9414d,58.60532850956734,42.64364322908665,38.498019116276446,112.85983322291469,8.408216004092804,8.075408949342442,8.080781096814404,6.9926333740967985,0.0
2021_Sep_01_SR-3501_SN19387Q4__00378.sed,55.90783788273153,40.55414517620703,36.489432829715895,107.01228202507829,7.952069203456238,7.644263109071712,7.643234856351724,6.587152905137802,5.0
aug_6.0_61657710,44.17922452968436,32.22734158948723,29.401917385016098,81.43001450220987,5.960764847587628,5.630906062847879,5.527494187475336,4.64192970837703,6.0
3614,53.46038377000292,38.76605371205056,34.85131446024784,101.56779150293876,7.518653842103536,7.216864641760976,7.216091818541799,6.190089784461346,8.0
1370,49.56064179131103,36.19233455668755,33.406474562147416,96.17571671812672,7.066919779186026,6.850055915659541,6.998842816852592,5.964980297190289,8.0
3795,59.320379353133674,43.150902486318444,38.93405536688256,114.01862215082605,8.486669733503847,8.151255324050842,8.153737871714032,7.047413597597227,9.0
553,29.296735517730575,20.862034485218885,19.272076984212813,54.968346271456,3.9686076521112517,3.8573441569906866,3.8381565088400817,3.205890132922519,8.0
2021_Aug_31_SR-3501_SN19387Q4__00798.sed,58.85437600060338,42.68371484076873,38.55988420397934,112.49096814987135,8.364805875538632,8.004662870487753,7.992719570321575,6.876453781268801,3.0
2269,59.535966823977255,43.334142885150285,39.139450825290666,114.55780458289992,8.52672521419738,8.191842156329248,8.198362531345238,7.088060750600956,9.0
aug_1.0_8045ed56,58.56916338604276,42.37459195289506,38.098641569008194,111.4565801077544,8.278451904700045,7.928320776461879,7.915571842289694,6.794914273530268,1.0
2021_Sep_01_SR-3501_SN19387Q4__00500.sed,55.093094223637884,39.908921127987085,35.96686726835681,105.41524570871289,7.817267630440519,7.516081326250354,7.540460039642803,6.483261020012658,5.0
3040,58.34515584965765,42.49289784365617,38.47365666286143,112.56240144031726,8.37266599913425,8.055312344536286,8.080769759035098,6.983362321991519,9.0
3881,51.2217207345243,37.47383693802469,34.53067661828944,100.68729829097421,7.430577941702619,7.23803241088289,7.413392645277938,6.376504928608991,2.0
2021_Sep_01_SR-3501_SN19387Q4__00770.sed,58.48424547428027,42.332269143322335,37.94632279409868,111.29795188208142,8.266458279731879,7.930092066879498,7.92245368603767,6.807145679652794,6.0
5351,56.74286696386339,41.23100095623523,37.167884274747976,108.23472797138048,8.03249925122467,7.7039005131751725,7.6907224693784695,6.615466576530949,8.0
aug_4.0_20690cdc,59.528843865877604,43.34673171485271,39.13001963242847,114.55873335935998,8.529643603799922,8.19463613109089,8.197466944796064,7.092634090378913,4.0
3914,51.670229389727496,37.81876439392805,34.80426960696788,101.63327582119459,7.502478576454941,7.311756112715715,7.5007227850693665,6.452713112187865,2.0
3483,52.21001493095673,37.88028590606253,34.05013599483446,99.80702960582434,7.413368573126231,7.125793095524431,7.124456814970618,6.136785121827404,7.0
2423,59.348709952552284,43.20352165056629,39.0222664314905,114.20146118119638,8.501084254274785,8.165857333232116,8.170430257360982,7.066025622823767,9.0
aug_3.0_89ac02a3,57.81776552265548,42.058580444328626,37.96798667519428,110.62917758555018,8.222841374423924,7.885337148900651,7.871538317943115,6.784866115092537,3.0
1478,51.64788822337869,37.866106446332324,34.936861349687575,101.91770346240077,7.529003802047452,7.340178889253145,7.526424580660824,6.4877539057669225,2.0
2021_Sep_01_SR-3501_SN19387Q4__00312.sed,59.58524222421049,43.38157493529462,39.16128293790814,114.61802140666025,8.533882120645071,8.196867836353551,8.197026028931994,7.090674226563463,4.0
1846,59.566990777740806,43.34939123868375,39.1343621269441,114.56680051449304,8.528138057648382,8.191531379939754,8.195287016599925,7.085820337027451,9.0
4165,52.732826468092085,38.24070057793611,34.47830619231687,100.4913323217053,7.441988123617318,7.146469610111797,7.144927508059346,6.137100052115148,8.0
4880,47.1003488272174,34.40711361521831,32.04102592312154,92.07011304179959,6.74647445541016,6.566008097133177,6.749898865558968,5.740960150272135,8.0
1359,38.12284598783147,27.9903722342116,26.984082625974548,78.88215914382424,5.743183758997512,5.775012920880578,6.165932445577667,5.24997497959999,8.0
4845,33.17839609271827,23.997006439686814,22.567919021706594,65.4252152308905,4.743457344183863,4.690005588861073,4.898784358769433,4.117324838336952,8.0
3753,48.7194964394314,35.26347478176427,31.505264667205928,90.98028755353823,6.690666179129011,6.4156544326261695,6.3931830693079545,5.426690831161269,8.0
1534,58.236656704291015,42.433588638479286,38.44794429602626,112.4438769803728,8.36305439691708,8.04752616491821,8.079499020920581,6.982447842678617,9.0
2021_Aug_30_SR-3501_SN19387Q4__00201.sed,59.31318259268932,43.16942667522167,38.983289284962765,114.14659465827204,8.498433191643166,8.16379905128667,8.168131389713981,7.06442950816227,1.0
2021_Sep_01_SR-3501_SN19387Q4__00103.sed,59.666008445410654,43.4170296895749,39.19923177258116,114.73600698850692,8.54137873968498,8.202386567768762,8.20383126334075,7.092738463051621,4.0
1881,51.19916033243372,37.03325797044421,33.11050797054866,95.52641271431665,7.040224141188615,6.731308002178877,6.68578653416163,5.673603860034117,8.0
2021_Sep_01_SR-3501_SN19387Q4__00459.sed,58.47004020971414,42.389910699564034,38.238666272438394,111.55139117289082,8.28993064735739,7.938749621434807,7.91892576414606,6.808444014671593,5.0
2021_Sep_01_SR-3501_SN19387Q4__00706.sed,20.375968017167587,14.9059675144344,14.257100178979723,38.191901756541306,2.722569360109537,2.5927890545352827,2.5918711488405997,2.151492220055305,6.0
3739,43.80957892004011,31.485191627054512,27.91129559399593,81.25166652842826,5.956732988143355,5.7289335203288525,5.712351943814983,4.828027777555164,8.0
2191,57.78255463757354,42.09441579805869,38.15950905524427,111.05501714784496,8.247387462720507,7.91977023673461,7.943701945558085,6.842664677157514,2.0
1510,58.223625053445446,42.420657887965724,38.41706369375297,112.44340713375792,8.365008745717303,8.051811454041196,8.081455948040563,6.9870340565210745,9.0
4398,56.93818073740812,41.41695860529542,37.38865671545369,109.41255606477318,8.139034920487576,7.82069479266847,7.82089992052732,6.7575957293449616,9.0
2021_Aug_31_SR-3501_SN19387Q4__00246.sed,39.886701225342684,29.407224870693266,27.38120122032477,77.07102838652854,5.685012097031983,5.430352172193661,5.451288151852017,4.691626293152679,2.0
2021_Sep_01_SR-3501_SN19387Q4__00476.sed,58.9650566990755,42.74240618711275,38.592673015577454,112.69259376313451,8.377061015014423,8.023402880387223,8.01207823687951,6.891931281288638,5.0
937,59.66147705836992,43.41826321086759,39.198796080631155,114.77568863863091,8.544420997744956,8.207575971448179,8.211352900111676,7.100867214308651,9.0
3076,46.18179732854374,33.26488933045843,29.5713648552369,85.98768324632024,6.314756276739541,6.067343203881347,6.053745886750438,5.128908719355936,8.0
2021_Aug_31_SR-3501_SN19387Q4__00575.sed,56.440207980976155,41.06189665596351,37.051343235336006,108.53558256557561,8.079965904461304,7.7615192316623896,7.764654643049335,6.713483562822689,3.0
2021_Aug_31_SR-3501_SN19387Q4__00110.sed,57.08196631780207,41.03993757775464,37.45486336975213,107.81595002641501,7.988033068835058,7.5606777966944225,7.536505366265649,6.384362114121767,2.0
aug_0.0_e3a4d33f,59.72990014848692,43.46919890603651,39.25237413665862,114.90154315799191,8.554330826464913,8.215511703470693,8.217898021660254,7.106341994381118,0.0
2232,59.514623913924645,43.3191975233656,39.12809997678398,114.53054781601685,8.525028906300879,8.19064234551721,8.197088211075869,7.087290608584708,9.0
2870,58.02918396985505,42.21579782824236,38.17513419091679,111.48254690993292,8.278998513824448,7.958077961025815,7.984404074833851,6.879676591940068,7.0
aug_0.0_496957ec,59.74663888196046,43.47452854191165,39.25581873563564,114.92018992575177,8.555513787953466,8.21616347287365,8.218720880413066,7.106196611874361,0.0
1545,59.51768162021928,43.32401225243433,39.13156685463447,114.54847582604415,8.52678511681832,8.1923569703256,8.199101145642087,7.089806495769193,9.0
