Wavelength (nm),Responsivity
899,0.0038639594279810175
900,0.003913561842550251
901,0.00397068899993645
902,0.004030567177862177
903,0.004093325112788746
904,0.0041591005934401475
905,0.004228041174463974
906,0.004300304959205854
907,0.004376061459191878
908,0.004455492538872067
909,0.004538793455269097
910,0.004626174003425793
911,0.0047178597799743555
912,0.004814093578789226
913,0.004915136934570408
914,0.005021271832372828
915,0.005132802603599658
916,0.005250058031869608
917,0.005373393695517224
918,0.005503194577373609
919,0.005639877976993483
920,0.005783896765766576
921,0.0059357430315041355
922,0.006095952166300281
923,0.006265107459924392
924,0.006443845270952946
925,0.0066328608595826975
926,0.006832914979944327
927,0.007044841346182995
928,0.007269555106124296
929,0.007508062479648552
930,0.007761471746747038
931,0.00803100580362872
932,0.008318016545380936
933,0.008624001382104646
934,0.008950622253997025
935,0.009299727581919893
936,0.00967337767650285
937,0.01007387423450477
938,0.010503794680662398
939,0.010966032272520895
940,0.01146384308226601
941,0.01200090121293546
942,0.012581363908777215
943,0.013209948596570186
944,0.01389202436646297
945,0.014633720993062281
946,0.015442059343211238
947,0.016325107958699396
948,0.017292171794733552
949,0.018354020608325822
950,0.019523166413960236
951,0.020817338069185655
952,0.02225023085563952
953,0.023841789310425347
954,0.025615539209351952
955,0.027599347318384496
956,0.029826361813303143
957,0.03233617809066991
958,0.03517628431696076
959,0.03840385083214173
960,0.04208793515335202
961,0.04631217483737524
962,0.05117802369075657
963,0.05680853279453879
964,0.06335254846141787
965,0.07098892399067966
966,0.07992979452159324
967,0.09042092919914427
968,0.1027353167475284
969,0.11715302511285752
970,0.13391570696793184
971,0.15313859786943715
972,0.17466036054823197
973,0.19782268821932555
974,0.22121779602376007
975,0.2425395967885802
976,0.258783499394979
977,0.2669979927946634
978,0.265417774247064
979,0.2543013711454001
980,0.23581614572891935
981,0.21306105332767392
982,0.18896175222372327
983,0.16563615279167423
984,0.14429658342451646
985,0.1254474672917251
986,0.10914631708618483
987,0.09521484974595251
988,0.08337639968805685
989,0.07333337543534428
990,0.06480547449453675
991,0.05754524608970016
992,0.051341785415423585
993,0.0460188290255563
994,0.04143062549599209
995,0.0374572731105488
996,0.03400029945701421
997,0.030978783769811634
998,0.028326091452571336
999,0.02598718640994551
1000,0.02391644746602327
