Wavelength (nm),Responsivity
400,0.040292835992620804
401,0.04144147640104957
402,0.04258754233577046
403,0.043725594805005055
404,0.044849958331561926
405,0.04595479759936874
406,0.04703420508786146
407,0.04808229762904341
408,0.049093319171274755
409,0.05006174647881517
410,0.050982394091492196
411,0.05185051466146297
412,0.05266189080650382
413,0.05341291488492067
414,0.05410065359688089
415,0.0547228950190073
416,0.05527817653182979
417,0.05576579303718068
418,0.05618578581192646
419,0.05653891323386214
420,0.05682660538245349
421,0.05705090511382995
422,0.05721439860734309
423,0.05732013857148766
424,0.05737156328996956
425,0.05737241450930991
426,0.05732665685315577
427,0.05723840103639204
428,0.057111832685782
429,0.05695114809147839
430,0.05676049774754855
431,0.05654393811427483
432,0.05630539166701396
433,0.05604861499489611
434,0.055777174480172026
435,0.05549442892305459
436,0.05520351837130286
437,0.054907358360187015
438,0.054608638757457764
439,0.054309826430000686
440,0.054013170995073995
441,0.053720712981467224
442,0.05343429379788249
443,0.053155566981923336
444,0.052886010279119204
445,0.05262693817438579
446,0.05237951456616898
447,0.05214476533497604
448,0.05192359061244521
449,0.05171677660438785
450,0.05152500686154911
451,0.051799543664239056
452,0.05207920506642423
453,0.05236423006794856
454,0.052654852572281766
455,0.05295130211752965
456,0.05325380457883766
457,0.0535625828425195
458,0.05387785745248304
459,0.054199847229725116
460,0.054528769865834555
461,0.05486484249156326
462,0.055208282221636
463,0.05555930667703911
464,0.05591813448608722
465,0.05628498576560726
466,0.05666008258359967
467,0.057043649404751845
468,0.05743591352018013
469,0.05783710546276614
470,0.05824745940944809
471,0.05866721357180264
472,0.059096610576233374
473,0.05953589783505947
474,0.05998532790976565
475,0.06044515886765313
476,0.060915654633095964
477,0.06139708533458323
478,0.06188972764869629
479,0.062393865142143165
480,0.06290978861294756
481,0.06343779643185976
482,0.06397819488504049
483,0.06453129851903873
484,0.06509743048907266
485,0.06567692291159768
486,0.06627011722213627
487,0.06687736453932662
488,0.06749902603613855
489,0.06813547331919576
490,0.06878708881713687
491,0.06945426617894744
492,0.0701374106831875
493,0.07083693965905061
494,0.07155328292018437
495,0.0722868832122174
496,0.07303819667494421
497,0.07380769332013226
498,0.0745958575259305
499,0.07540318854887987
500,0.07623020105454288
501,0.0755400727010753
502,0.07487853792508911
503,0.0742453396276382
504,0.07364022768388682
505,0.07306296065541434
506,0.07251330741310236
507,0.07199104867926166
508,0.07149597849778276
509,0.0710279056411674
510,0.07058665496335818
511,0.07017206870730563
512,0.06978400777623517
513,0.06942235297759469
514,0.06908700624868572
515,0.06877789187302512
516,0.06849495769654415
517,0.0682381763528281
518,0.06800754650672514
519,0.0678030941258277
520,0.06762487378955226
521,0.06747297004581909
