Wavelength (nm),Responsivity
400,0.030743931889968136
401,0.031661856029562535
402,0.03261518690816484
403,0.033603434828701206
404,0.034625854754392234
405,0.03568141743344124
406,0.03676878098889675
407,0.03788626379274073
408,0.03903181958390198
409,0.04020301592135858
410,0.04139701717531434
411,0.0426105733393929
412,0.043840015981410144
413,0.045081262625696214
414,0.046329830763040536
415,0.04758086250432235
416,0.04882916062399842
417,0.0500692363788036
418,0.051295369041727684
419,0.052501676576502704
420,0.05368219631746639
421,0.05483097394613115
422,0.055942158508162934
423,0.05701010073552576
424,0.05802945157088443
425,0.0589952575727877
426,0.05990304983914903
427,0.06074892323824802
428,0.061529603079977596
429,0.06224249687755001
430,0.06288572950769547
431,0.0634581608292816
432,0.06395938561201626
433,0.06438971640204308
434,0.06475015065685857
435,0.06504232407385607
436,0.06526845248314642
437,0.06543126495883014
438,0.06553393092105878
439,0.06557998396465871
440,0.06557324498007569
441,0.06551774685721495
442,0.06541766271423852
443,0.06527723920345938
444,0.06510073604447739
445,0.06489237254544261
446,0.06465628151596756
447,0.0643964706629892
448,0.0641167913013598
449,0.06382091400678096
450,0.06351231068855771
451,0.06385022994815497
452,0.06418138229959386
453,0.0645063619293567
454,0.0648257562818247
455,0.06514014511121131
456,0.06545009970464008
457,0.06575618226245233
458,0.06605894542206427
459,0.0663589319120839
460,0.06665667432391933
461,0.06695269498871047
462,0.06724750594810047
463,0.0675416090080807
464,0.06783549586589098
465,0.06812964830072091
466,0.06842453841970708
467,0.06872062895146906
468,0.06901837358014726
469,0.06931821731358909
470,0.0696205968800033
471,0.06992594114800613
472,0.07023467156557824
473,0.07054720261398754
474,0.07086394227323142
475,0.07118529249602126
476,0.07151164968774637
477,0.07184340519024192
478,0.07218094576753592
479,0.07252465409206064
480,0.07287490923010002
481,0.07323208712549382
482,0.07359656108084836
483,0.07396870223569808
484,0.07434888004124444
485,0.07473746273144874
486,0.07513481779039316
487,0.07554131241594449
488,0.0759573139798565
489,0.07638319048453396
490,0.07681931101676315
491,0.07726604619877664
492,0.07772376863707445
493,0.0781928533694787
494,0.07867367831093036
495,0.0791666246985813
496,0.07967207753675584
497,0.08019042604238698
498,0.08072206409154957
499,0.08126739066773422
500,0.08182681031251826
501,0.08068363022574068
502,0.07957195580773428
503,0.07849165794782975
504,0.07744256925063424
505,0.0764244885068481
506,0.07543718494595567
507,0.07448040226650272
508,0.07355386244272291
509,0.07265726930888768
510,0.07179031192496828
511,0.07095266772904625
512,0.07014400548342421
513,0.06936398802261096
514,0.06861227481231458
515,0.06788852432930974
516,0.06719239627257952
517,0.06652355361649892
518,0.06588166451704479
519,0.06526640408212558
520,0.06467745601712689
521,0.06411451415669772
522,0.06357728389367318
523,0.06306548351585023
524,0.0625788454611296
525,0.06211711750131236
526,0.06168006386460578
527,0.061267466306664964
528,0.06087912513977924
529,0.060514860229605436
530,0.06017451196868062
531,0.05985794223579323
532,0.05956503535018829
533,0.059295699029508264
534,0.059049865360350666
535,0.058827491790350635
536,0.0586285621507807
537,0.05845308771880401
538,0.058301108328727355
539,0.05817269354188174
540,0.058067943885116824
541,0.057986992168341654
542,0.057930004892077155
543,0.05789718375662309
544,0.05788876728519324
545,0.0579050325742356
546,0.05794629718516675
547,0.058012921192895896
548,0.0581053094078415
549,0.058223913789645684
550,0.05836923607250958
551,0.05843658891743664
552,0.058532748340652495
553,0.058658070274340904
554,0.058812968362919237
555,0.05899791614976917
556,0.05921344952047811
557,0.05946016942118707
558,0.05973874487264624
559,0.060049916302796755
560,0.060394499223134106
561,0.060773388276805104
562,0.0611875616893606
563,0.06163808615636829
564,0.06212612220571115
565,0.0626529300763995
566,0.06321987616014008
567,0.06382844005678115
568,0.06448022230013953
569,0.06517695281664947
570,0.06592050018582092
571,0.06671288177870283
572,0.06755627485847525
573,0.0684530287359944
574,0.069405678082656
575,0.07041695751335154
576,0.07148981756363447
577,0.07262744219750662
578,0.07383326799548531
579,0.07511100518679839
580,0.07646466070460126
581,0.07789856345890649
582,0.07941739203819637
583,0.0810262050671755
584,0.08273047446424815
585,0.08453612185738853
586,0.086449558430091
587,0.08847772847858788
588,0.09062815696563811
589,0.09290900135219782
590,0.09532910797271185
591,0.09789807318778843
592,0.10062630949331564
593,0.1035251166791842
594,0.10660675800257119
595,0.10988454115549318
596,0.11337290354479457
597,0.11708750103978115
598,0.12104529884562826
599,0.1252646624872735
600,0.12976544598457712
601,0.13403627845891505
602,0.13855660501646522
603,0.14334175458717763
604,0.14840771571633737
605,0.1537710488758178
606,0.15944875655117774
607,0.16545809972126668
608,0.17181634697004045
609,0.17854043980486142
610,0.18564655487187576
611,0.19314954080201202
612,0.20106220464553015
613,0.20939442067078334
614,0.21815203334024502
615,0.22733552743945218
616,0.23693844286976432
617,0.24694552115595797
618,0.25733058727077146
619,0.2680541962061589
620,0.27906111105916237
621,0.29027772989773815
622,0.30160964249348254
623,0.3129395725602652
624,0.3241260395128591
625,0.3350031432280441
626,0.34538191649681427
627,0.35505367772653224
628,0.3637957239758196
629,0.3713795100974276
630,0.3775811583934003
631,0.38219375723156734
632,0.38504049395194884
633,0.38598731626772087
634,0.3849536301503671
635,0.38191960619678783
636,0.3769290133181586
637,0.370087084852063
638,0.3615536309886296
639,0.3515322843750315
640,0.3402572534621472
641,0.3279791673266936
642,0.3149515135921795
643,0.3014188588069815
644,0.2876076027463397
645,0.2737195644157493
646,0.2599283130533717
647,0.24637788830985735
648,0.233183408775971
649,0.22043302945945614
650,0.20819074615194205
651,0.19631746141419276
652,0.18509194031836515
653,0.17451048916154568
654,0.1645601496008668
655,0.1552211666509617
656,0.14646902399887113
657,0.13827608569205985
658,0.13061289296028986
659,0.1234491674953065
660,0.11675457061698732
661,0.11049926335854846
662,0.10465430695217467
663,0.09919193735993631
664,0.09408574189543967
665,0.08931076090067164
666,0.08484353300228833
667,0.08066209869599657
668,0.07674597386306084
