Sample,red,green,blue,black,N1,N2,N3,N4,Material
aug_0.0_e8471688,9.970668909267644,6.6225404746815,4.781420883984163,59.27012679577763,7.987419251647418,7.882638566363386,7.263798641240125,5.762432402054015,0.0
3092,8.320517755535878,5.324054632601932,3.8300948698764863,50.80147778492472,6.715360326407929,6.6452928420197726,6.063573369491795,4.714100470908346,8.0
2021_Aug_31_SR-3501_SN19387Q4__00010.sed,6.881136132608761,4.5436385699889055,3.3978450909229636,42.381450022452796,5.611074888767282,5.542567785551506,5.1189588737638685,4.0276364703987975,2.0
718,8.346707765452672,5.56975597941552,4.073539101923555,47.77833281668951,6.4123402521232205,6.418105391403079,6.1255543125389815,4.8023430302699985,7.0
1115,9.467121743279854,6.27631353293332,4.534767637587705,56.31839753400044,7.580526839469285,7.487777306625722,6.89343719943968,5.46302619464199,9.0
46,4.3778365767047775,3.1009160947305308,2.329623963135688,26.143744390853534,3.570580079173835,3.525906223304392,3.3226283804990757,2.6860098104300665,7.0
2021_Sep_01_SR-3501_SN19387Q4__00709.sed,3.1222781670516557,1.9711211518215488,1.563400823702271,20.63198983037376,2.6069826360099673,2.588912313330961,2.4140107772672867,1.8237532328601826,6.0
4759,9.884276896748649,6.551415919218937,4.7304160010776855,58.82006781498862,7.920793034250897,7.81601511565164,7.197101256448618,5.703531428664974,9.0
341,2.1240279333152428,1.3354675669303402,0.9239841774073916,12.99651512528774,1.663955931688338,1.7023243798890413,1.5678318749613354,1.215373409390221,2.0
2021_Aug_30_SR-3501_SN19387Q4__00338.sed,9.128832939914592,5.832740873031017,4.268876066773129,55.44152460120431,7.42212203495731,7.243664520215139,6.567307942632843,5.108828609713378,1.0
2021_Sep_01_SR-3501_SN19387Q4__00644.sed,9.464912976213776,6.223843154847025,4.490405313544068,56.60664199780064,7.586211835633593,7.500205777012278,6.892895922763465,5.44171916582874,5.0
2021_Aug_31_SR-3501_SN19387Q4__00170.sed,7.910634241003512,5.190591043043012,3.832129586333256,49.54975765373177,6.559391763362598,6.471431149501163,5.903055755645923,4.62257837382236,2.0
2540,9.762328878658817,6.454900204821452,4.651954858145118,58.09050277736404,7.8130058154491016,7.712648517162425,7.104702778066286,5.624519773123931,7.0
2021_Sep_01_SR-3501_SN19387Q4__00816.sed,9.855929453620991,6.466032669811935,4.6664820359368875,58.60632409429873,7.8818644262995505,7.76588345759365,7.1362954936960366,5.629957181396019,6.0
1964,9.541087776583508,6.269834376397294,4.51020627960275,56.850269950054305,7.626671342126619,7.531331611310655,6.932929313089106,5.472522351352328,7.0
4899,6.824455454884849,4.687994199280978,3.5188487723784307,38.30015307358383,5.032579866020703,5.1926305890598154,5.20506481576673,4.0681546626494995,8.0
4223,9.05888248252008,5.948992301921232,4.276526832579253,53.89439514953294,7.230640210103613,7.147717165884029,6.57204638639578,5.186052830549464,7.0
5111,9.881053875068753,6.5533855597533,4.73324417643089,58.832686752124225,7.922173545572009,7.817999461382016,7.199399020279565,5.706360780472812,9.0
2021_Aug_31_SR-3501_SN19387Q4__00354.sed,9.97008552543734,6.622761207113411,4.781489606576888,59.24175194454126,7.985663038129298,7.880129167075999,7.261161553623875,5.761004698289055,0.0
2021_Sep_01_SR-3501_SN19387Q4__00802.sed,9.805572714283677,6.4193838350202554,4.625393477141338,58.32402915251892,7.839353402489385,7.72501205147838,7.093435668476381,5.591396199527579,6.0
2021_Sep_01_SR-3501_SN19387Q4__00609.sed,9.29087859029887,6.119228137994497,4.404498703489452,55.05061022039913,7.389536933616917,7.306945821114883,6.7469167949893425,5.340607967227782,5.0
aug_6.0_3989555e,9.727250766357063,6.360169906246869,4.567031779139077,57.82947626502768,7.763147526343692,7.6595759527487015,7.0363493183616574,5.543370949698716,6.0
4914,9.414377980563513,6.240696917113458,4.528471480080656,56.15558071315565,7.523610547772474,7.4433803779127325,6.9026788674699295,5.452135995106945,2.0
2021_Sep_01_SR-3501_SN19387Q4__00034.sed,9.99293907038796,6.634604795835474,4.790526866941787,59.39769552352924,8.004621604022002,7.899393142876877,7.277147733247427,5.771832347577629,4.0
2021_Sep_01_SR-3501_SN19387Q4__00176.sed,9.933556350016739,6.601152858810724,4.764340649593622,59.07546643387391,7.960169822539739,7.857411143364067,7.2408256661220705,5.74559656252874,4.0
5241,8.386908294971235,5.532256782624908,4.000846954688473,50.032260842676294,6.713821393274392,6.637030438461126,6.1067926969183315,4.8251354183711666,2.0
4248,8.686261284359167,5.701713947880462,4.097486847325006,51.68750872395913,6.9313721945519955,6.853938474778211,6.302559270331368,4.97259376972967,7.0
aug_0.0_f16076ff,9.972775257224377,6.621803455537677,4.78111432446524,59.30043507362123,7.990678942419669,7.886067849109608,7.264429940755523,5.761986882489061,0.0
2021_Sep_01_SR-3501_SN19387Q4__00758.sed,9.704677342811063,6.3419679579040515,4.548726955794658,57.65749778434077,7.737110193317407,7.6363516166171514,7.018472331753218,5.528298314877082,6.0
3574,7.3172732064348445,4.716366049291743,3.4255640712478472,43.719148389451945,5.815393387603217,5.768851604891787,5.283401117607338,4.1346744404577915,8.0
2021_Sep_01_SR-3501_SN19387Q4__00868.sed,8.264438091125545,5.164214349634545,3.6957494373262003,50.176134898569515,6.605263607006108,6.525740418881777,5.9402127878295445,4.574131152183997,6.0
4234,9.758915558179682,6.446592522135696,4.646153450831429,58.10319706888944,7.811904924405344,7.711729384207269,7.100967188166937,5.618554273065139,7.0
828,5.662177049532862,3.577263034469878,2.573431035088669,32.61209545943953,4.280069441966926,4.3270450466431605,4.060936790577131,3.1220974957225818,8.0
2021_Aug_30_SR-3501_SN19387Q4__00223.sed,9.411551940835043,6.058673229862751,4.408363612624139,56.60800493367122,7.58764167515477,7.432270751639109,6.776209869456193,5.293159583519088,1.0
2021_Sep_01_SR-3501_SN19387Q4__00556.sed,9.50116910413063,6.216612719553711,4.500714287348585,56.965073430771206,7.637593497531316,7.529483410216228,6.900946492090528,5.431706217948057,5.0
2021_Aug_30_SR-3501_SN19387Q4__00068.sed,9.624313090450132,6.271223762972579,4.513703609835621,57.38203110590099,7.694775597705007,7.5867889117837795,6.958400553595977,5.471357878223401,1.0
2021_Aug_31_SR-3501_SN19387Q4__00045.sed,7.3549982259262485,4.774436289938884,3.5768581171291864,46.79647343031729,6.139111032336863,6.056449901039328,5.522872361003735,4.2866499084818654,2.0
aug_1.0_07ddf4ce,8.181655192767595,5.143311987416428,3.6603322180868965,48.76756411083617,6.451458611747185,6.384497071570221,5.836951249679325,4.511125447640783,1.0
aug_3.0_8c89532d,9.457050280238551,6.261246473380588,4.518827925003859,56.2479607704989,7.570353905165698,7.47487298212664,6.880808116864612,5.450535476720984,3.0
4646,9.294754589143233,6.09571896552729,4.3925649091912735,55.6481183330678,7.449495117325828,7.356709860782763,6.768487671763218,5.334381460573805,2.0
2021_Aug_31_SR-3501_SN19387Q4__00434.sed,9.976128043459838,6.6208408429695575,4.7807265828608845,59.32041126088207,7.993514332594476,7.887676199605006,7.264297856609932,5.760635705040591,0.0
4809,9.054047721748795,6.033186210997074,4.391794801232015,53.403931650747,7.123297493563443,7.109720418991009,6.680212624035686,5.260865910096508,7.0
3214,9.713116004994333,6.3892773369699425,4.602005467963498,57.88905637095404,7.775097541430997,7.673820392000318,7.055534601155424,5.570935102037219,7.0
2021_Aug_30_SR-3501_SN19387Q4__00114.sed,9.925143486224938,6.5431704233749794,4.730179725181656,59.00558577940129,7.941896288511019,7.828735032506049,7.204389870253318,5.694527037510506,1.0
2021_Sep_01_SR-3501_SN19387Q4__00069.sed,9.96145324845005,6.613961263318358,4.774790818896868,59.23170797116496,7.980926199140006,7.876679308692676,7.256650088184761,5.75547709629841,4.0
aug_1.0_5e7dc3d2,9.62395050087127,6.269875098695441,4.512689640975728,57.37630664562322,7.694001695643875,7.58554023316957,6.957490213685872,5.4701571618923,1.0
2021_Sep_01_SR-3501_SN19387Q4__00127.sed,9.964800615818637,6.606574012700437,4.77090751723113,59.25914871260803,7.9838566002955025,7.876695522580031,7.252537446852863,5.748724624008119,4.0
3687,8.146391205007603,5.36531074425753,3.870293199478736,48.53845173360236,6.5114415743327365,6.436690312469201,5.926731652848177,4.68142916658775,2.0
593,9.357084970754933,6.284831454140851,4.542110857421762,54.688745890832934,7.3994541956265465,7.34300645591885,6.834535990920789,5.439568142392838,9.0
2021_Sep_01_SR-3501_SN19387Q4__01031.sed,7.959944072044641,4.969905297789754,3.7099444107626556,50.42723321059843,6.694093392076147,6.490031047542102,5.753352179812332,4.421591999626751,6.0
aug_0.0_f2cff2fd,9.977667096162687,6.621376891610255,4.781289644282452,59.32806351352174,7.994401264564481,7.888390733779787,7.265133916959506,5.761216364179196,0.0
aug_6.0_3afed662,5.999542779205486,3.7092798439811796,2.651724595411299,36.44302265677276,4.7429642535881555,4.715244436911178,4.316611741830075,3.2992883166737257,6.0
545,7.392698067050887,4.779618249314851,3.4262709500574005,43.57354128658865,5.80821147167668,5.767725233235659,5.337260518197597,4.1690107732253585,2.0
3159,9.582608447240236,6.3500992281711275,4.578797421058483,56.96005009845463,7.669627662800721,7.573077481873794,6.972810433833322,5.5261598642412695,9.0
aug_4.0_54135be0,9.847725765116401,6.541479536989809,4.721498116292368,58.468398893088775,7.884979214630033,7.779793567279358,7.168079288404259,5.687849370949455,4.0
4228,9.762649538854077,6.446597722111228,4.643541298008274,58.054033212318046,7.807297820890669,7.707479163169339,7.096712274264456,5.615555585793789,7.0
2021_Sep_01_SR-3501_SN19387Q4__00504.sed,9.244417209323736,6.0645782070255105,4.375415203355092,54.94899188095858,7.354904989143734,7.268965756288003,6.7266335192924,5.303407062308548,5.0
2021_Aug_31_SR-3501_SN19387Q4__00516.sed,9.633894299863897,6.363745148744951,4.599832297371299,57.65495816837398,7.746427385938044,7.644198095583194,7.024017719353413,5.553996431735313,3.0
aug_6.0_4cb46793,9.285026237864063,5.883261880882045,4.2852741186651135,55.839616179179565,7.464245914639505,7.297873200510232,6.633554064654066,5.14612012381618,6.0
2313,9.81840585809438,6.47813375287826,4.665422190333502,58.424936090521996,7.856951734518169,7.754544185936519,7.1356819684586625,5.643268487850701,7.0
763,9.11975651103105,6.104552439105868,4.420182350774816,53.496604871628676,7.1602502343478545,7.148997489858802,6.718587114943315,5.307896950260096,7.0
2021_Sep_01_SR-3501_SN19387Q4__00438.sed,9.575629287127873,6.286782577343564,4.541752653858577,57.307633770500445,7.689199378600325,7.588200616292259,6.9610364685733135,5.489291881699834,5.0
4413,9.602562429258853,6.330197681287885,4.558663292471971,57.19764970501244,7.6823808565400515,7.584075551076655,6.984978872692388,5.5224610655283675,2.0
aug_6.0_c02a678f,8.616362987131918,5.3953534464173885,3.8940786634693363,52.43827670276306,6.949631419756193,6.82768437993685,6.168894675538454,4.7575472459680945,6.0
aug_0.0_16c4a1c7,9.978897425717676,6.621354589341693,4.781290809209491,59.32938253258581,7.994795074440353,7.888519768749868,7.265145040489145,5.760799489310869,0.0
2021_Sep_03_SR-3501_SN19387Q4__00183.sed,9.970344711172856,6.621559423165049,4.780638770146401,59.26931989043089,7.987054291756174,7.882288563846296,7.263333032450211,5.76161942303267,0.0
4283,8.697125970018927,5.682442009016304,4.074119436426026,51.74143714932313,6.928917616828487,6.854704126128102,6.296122392512398,4.956813058912533,7.0
2021_Aug_30_SR-3501_SN19387Q4__00100.sed,9.8203542565405,6.435962254345032,4.648937365627095,58.454452032401655,7.8589724292512555,7.740710485597344,7.110020776557566,5.605403491968035,1.0
2021_Aug_31_SR-3501_SN19387Q4__00039.sed,7.201295588219409,4.688379814634181,3.513364212643406,45.72565261030158,5.987432489069173,5.914779331877995,5.427300408661807,4.217311870993508,2.0
3732,8.39058888839376,5.374181870322007,3.8259188966455215,49.98074606586661,6.648533948024866,6.575374832865362,6.035482917857934,4.708863899537688,7.0
aug_1.0_f7274b82,9.675978667327069,6.309006270508515,4.546295591465559,57.67802173517783,7.740352681740498,7.6270280302384945,6.9947992550181395,5.501512033181043,1.0
3628,7.216324163425618,4.671812094008002,3.3657273576265325,43.052388418786926,5.735666233932548,5.687474396444813,5.220282668254707,4.094720138068399,8.0
2021_Sep_01_SR-3501_SN19387Q4__00590.sed,9.741598707438245,6.383548248340789,4.6285984957975135,58.191847806503105,7.823375743152216,7.695858478934538,7.059730081457198,5.563169671501553,5.0
1351,8.539172794338842,5.5989991541238995,4.094415569001153,52.03143441499664,6.893184306431072,6.834998250874132,6.3256149057985365,4.943214362944713,8.0
5302,8.338859101369152,5.487320968364187,3.947503519003108,49.58033250472818,6.65720988091745,6.5814385301604625,6.055725889121818,4.780801906986506,7.0
2021_Aug_31_SR-3501_SN19387Q4__00730.sed,9.53897498047297,6.309375143517779,4.5576728955493815,57.03117867816292,7.657455442729193,7.562003272963936,6.965322875598984,5.51054960829833,3.0
aug_1.0_54e7fe87,5.945901877044014,3.6278063226653523,2.609136984218183,37.642769815006204,4.812762776781723,4.7744167331942595,4.403374062738879,3.3305006526560867,1.0
2484,8.92101138875589,5.796970940622327,4.169814071266691,53.61892353145563,7.1446169318934185,7.06168679205714,6.492598432746381,5.094857662079285,8.0
1281,9.899247350791704,6.568009895540231,4.742575323340363,58.88176220774924,7.929928743526663,7.826953550223355,7.2115091350443254,5.717893096137937,9.0
4649,9.455816190226006,6.213659340245663,4.483778964237859,56.633900961600276,7.592974449600469,7.4943602555412685,6.88528292787305,5.430633722653388,2.0
2411,9.162576979168362,6.075837858064004,4.387320043619344,54.483265445154814,7.334477780193232,7.2463391261193575,6.670780925793606,5.287200289863378,9.0
1446,9.231809287228074,6.176493301427627,4.486128855409284,54.351156642237896,7.262850841112986,7.248026329647297,6.817215391327151,5.38048347763434,7.0
2021_Aug_31_SR-3501_SN19387Q4__00787.sed,9.721976841648662,6.387471798579327,4.62697954029007,58.148038140342805,7.8206338147395025,7.6956071304936176,7.056566501632842,5.568147920629627,3.0
aug_3.0_9a36e3c4,9.47951294437144,6.278346687682497,4.531506482943478,56.37013667905681,7.5887411785510395,7.490685655609359,6.89752934586389,5.464406699640742,3.0
3005,6.852741268033871,4.68918639304912,3.5023004575392176,38.57611478482761,5.074722807865448,5.2251607500260295,5.20398836980638,4.06937776044557,8.0
2021_Aug_31_SR-3501_SN19387Q4__00147.sed,7.286466071401968,4.821897165196511,3.578221617572728,45.73231075662494,6.026599200899371,5.953817124231811,5.505962711638309,4.324609795450115,2.0
2021_Sep_01_SR-3501_SN19387Q4__00804.sed,9.805415980001918,6.419257381992052,4.625267906261092,58.32376296899475,7.839267939167027,7.7248284109734335,7.093351236571026,5.591384485249501,6.0
3491,9.799513191056375,6.474609785230161,4.664845001545361,58.28434529615543,7.839156221460292,7.73855473343594,7.126590517694382,5.6401829282801454,7.0
2021_Aug_31_SR-3501_SN19387Q4__00155.sed,7.464990802329618,4.930779622447549,3.651210309673788,46.7968673803215,6.17296593170166,6.09847952834557,5.625159092717637,4.4141025786717725,2.0
aug_0.0_2f83bbbe,9.972342469365735,6.621725384106967,4.781005967996393,59.297416668437634,7.990357308269314,7.885731776906542,7.264261645875193,5.761803645718577,0.0
aug_0.0_9cab7c96,9.97463890782808,6.621168441655456,4.780780927351983,59.31402373843741,7.992581883420737,7.8873295435528235,7.264295106796859,5.76119742026181,0.0
722,8.894408331582655,5.9914718199363675,4.3575422855165495,51.04714070342883,6.903339539532791,6.883642279575622,6.50959298892837,5.159848057382684,9.0
aug_4.0_18758e49,9.94587609884844,6.601483494005643,4.7661378161420505,59.19067328036307,7.9750805010351,7.870023024410592,7.244721492578518,5.745596619488534,4.0
aug_0.0_5be8a2c7,9.823248874073222,6.523812107856845,4.70914135109364,58.31191557241004,7.864825193559812,7.758473001548689,7.148936641501576,5.671633153693382,0.0
2021_Sep_01_SR-3501_SN19387Q4__00741.sed,9.68006426014599,6.318063176059963,4.52545761676901,57.45042596633175,7.706756017292503,7.608002308348691,6.994484215082717,5.507272220538066,6.0
4785,9.020578460718257,6.023508119958877,4.385275700850897,53.068522506819015,7.078969349259445,7.078484995402781,6.6613937112284445,5.245182858875836,7.0
5303,9.749102151341095,6.436047744937539,4.636678002598609,57.99863830530833,7.798941702484813,7.698608608660404,7.0874572495122585,5.607279174636442,7.0
aug_5.0_38e231a2,9.770412185926968,6.414822077847212,4.644959758987991,58.33410075989994,7.844756498336869,7.72444413884688,7.083602712289827,5.590474776669172,5.0
2021_Aug_31_SR-3501_SN19387Q4__00179.sed,8.081081492867703,5.273098727778161,3.8967016460602384,50.6731538035471,6.723583176387446,6.6156137881749615,5.991900824471385,4.685174987971031,2.0
aug_3.0_752daa65,9.518939204713881,6.306393564631165,4.552749923052362,56.70654718771125,7.626235552180052,7.530135987815768,6.9384326229921145,5.4981961957062895,3.0
4768,9.869051730455809,6.5400692395143505,4.722619770353019,58.763449770067744,7.9117381755434755,7.807100842820477,7.187519653653308,5.694903446053454,9.0
2021_Aug_31_SR-3501_SN19387Q4__00639.sed,9.717977883238698,6.415794490449983,4.639544646738547,58.1178714338796,7.8156355554406325,7.706185388288283,7.075163542674202,5.594715296177055,3.0
2021_Sep_01_SR-3501_SN19387Q4__00518.sed,9.336137277501546,6.123662880278609,4.421079389904338,55.70225239435469,7.452680848754261,7.365853737420302,6.802114951839835,5.357802845355936,5.0
781,8.424802112538673,5.64480385916032,4.094616421328119,48.6399778770124,6.488316705804805,6.525963756386851,6.2163512963306395,4.899650873312593,2.0
2021_Sep_01_SR-3501_SN19387Q4__00777.sed,9.74435201604736,6.371247361407101,4.578680403325669,57.94820918588931,7.781393008732717,7.6747735654747,7.047592463840622,5.552223638429754,6.0
928,7.9586160439499105,5.139717517233329,3.683658447037657,47.51915474514217,6.331914249607068,6.26171616933946,5.748610711544936,4.498750776788569,2.0
4103,9.618430094865651,6.36131221030872,4.6035289088361635,57.26944365266827,7.685498098346526,7.59863798309665,7.020141299062806,5.546866321532034,7.0
2086,8.160569342501752,5.426499271640552,3.9969840477140197,48.49586709245435,6.406949178101609,6.416741634085705,6.095622252913289,4.774822806883275,8.0
4038,9.750103545303178,6.487514288148656,4.692691224306362,57.853860179601774,7.78965320125406,7.701420325760608,7.118436106181036,5.642443923609252,9.0
aug_3.0_a662bad7,9.747452057513593,6.404810125936369,4.63977420545386,58.26193197998987,7.837252200633753,7.710938509973459,7.073536494800061,5.581790661615611,3.0
5305,9.737538641473671,6.425558992558949,4.627747211663125,57.92922292344193,7.788488571625366,7.688470829856793,7.077619579458604,5.598555592465554,7.0
4928,8.710943219575084,5.871641491108696,4.285267466664883,50.70139766016366,6.760769473083216,6.78718559481425,6.472344742230662,5.107295763531241,2.0
4709,8.35010178711838,5.376357459898199,3.8797840456768418,51.03591163817311,6.755310475269518,6.683764632092851,6.104379956144932,4.759008118746366,8.0
4662,9.44545499843148,6.191515122826397,4.452893954799557,56.30160924637465,7.547231717996035,7.453572425744659,6.855730960447424,5.405681347355027,7.0
4151,9.758704776340945,6.456845464087471,4.668236225336913,58.15912606620951,7.812910957065255,7.718047255519904,7.120781366731668,5.628067169083013,7.0
3565,9.838945537628891,6.501255366198594,4.686048687385475,58.55721439974815,7.877387132873505,7.77476437259227,7.155945021880162,5.662733345901439,7.0
2021_Aug_30_SR-3501_SN19387Q4__00142.sed,7.65110118392702,4.781604714712566,3.4140805114015302,46.76114334945932,6.1204204673523535,6.060045304566865,5.545910111813427,4.264386523114113,1.0
1494,9.619106004392444,6.396418414287566,4.6329899183814405,57.231614907194604,7.673787502588157,7.602295327317354,7.0618226846694405,5.582474569118443,2.0
4079,9.935428577356472,6.596391773953036,4.764331906225564,59.07769618369039,7.957261828760947,7.855207324138692,7.240859740618819,5.740817663047852,9.0
3519,9.905837570342381,6.578670928051656,4.751040371368667,58.90522669470711,7.936447508584454,7.832794371493906,7.2178302361086475,5.72552880325874,9.0
2468,9.222008621426857,6.108824214993577,4.408099631679801,54.82703842839474,7.379089258644354,7.290229634713665,6.709910486601361,5.316099896475281,9.0
1248,8.84421797711781,5.787500953277552,4.182533327942321,53.008151403001534,7.078398469286428,6.99736996819288,6.446025979142848,5.078991338871317,8.0
2021_Aug_31_SR-3501_SN19387Q4__00742.sed,9.569009682681191,6.318712673776973,4.567285070902497,57.30946439865671,7.694992314940127,7.595517344932839,6.9810814992329915,5.5181578338161845,3.0
4801,9.62733147506438,6.3641518694542265,4.606397917160152,57.44269894815961,7.707535237238518,7.616950931247117,7.030133891020513,5.55304279192576,7.0
2013,9.150728684603713,6.095588066558793,4.434045789084128,54.05316319955713,7.216098062335728,7.193851291743522,6.744479830677175,5.314751263323699,7.0
1046,9.66620598890653,6.363659825984545,4.583436473684967,57.65602502188416,7.74330609622615,7.642457243775136,7.028139648861773,5.551307106868974,2.0
1328,7.7581082548441955,5.093187605545516,3.6734616437061405,46.23275785284228,6.19512898330953,6.128417730517671,5.63471631325173,4.442840021282024,2.0
2212,9.614356498069023,6.39059407371837,4.628381106537119,57.21276098341562,7.671180736582387,7.598019886238663,7.05610582835524,5.577520135830139,2.0
2021_Sep_01_SR-3501_SN19387Q4__00527.sed,9.374123946766941,6.147079664549252,4.441178906045106,56.05383273474558,7.501467487945293,7.412139054651654,6.829472026224169,5.377767092618533,5.0
2021_Sep_01_SR-3501_SN19387Q4__00494.sed,9.2167455732222,6.048837522488992,4.361993576381987,54.5466406786911,7.316129656130549,7.2281149141059755,6.684634909580701,5.274304706646363,5.0
