Sample,red,green,blue,black,N1,N2,N3,Material
2310,58.93299100765334,42.81419405736027,38.54399498604832,112.86323323487719,35.61849128516249,37.27907721501969,38.23028613450505,7.0
2978,34.79960201911052,25.204548106943534,23.594130694223114,68.29715099575333,20.9961256012811,22.420474081623908,23.949279918751536,8.0
5057,58.09438374509075,42.31063473673032,38.329331264099764,112.07601237734713,35.3490120021117,37.00161317255863,38.02152732821259,9.0
aug_0.0_518e2d83,59.71623531473597,43.46398214630697,39.24820625715874,114.88918074278972,36.287498073046095,37.94096200841642,38.87943173691119,0.0
aug_0.0_8d4a9007,59.707757427408445,43.46001016923055,39.2452738253023,114.8807636294996,36.28428282971656,37.938096201341125,38.879608239605844,0.0
2021_Sep_01_SR-3501_SN19387Q4__00707.sed,20.406892044537607,14.930149513406029,14.280366758266556,38.25994076908838,11.808284140770775,12.553526046283906,13.617537158346675,6.0
2924,56.833168075794944,41.43488117955583,37.655836975662524,109.84343105236204,34.56076646225958,36.22554721299896,37.51839177777819,2.0
1505,52.035300245164535,38.14689311188586,35.14580747202672,102.85107545495708,32.07836162740967,33.84239890536498,35.66625527059308,2.0
2021_Aug_30_SR-3501_SN19387Q4__00265.sed,40.58745130803823,29.280584999816117,26.054055996526543,73.62853764235656,22.928769533741264,24.42385011579981,26.121856584807805,1.0
aug_0.0_040c8b20,59.67644972588111,43.440328430755756,39.228622006285164,114.8540106821291,36.275625129928216,37.92566009647202,38.87765891211373,0.0
227,30.433637214844836,23.130695046896864,22.329244694457515,63.913026871705185,20.352691141831308,21.141638286661504,21.789401956735816,5.0
1523,59.52040833790881,43.32913816294209,39.137368871561634,114.54595394078646,36.172098166203924,37.82580656836814,38.78660888285981,9.0
2021_Sep_01_SR-3501_SN19387Q4__00601.sed,55.420534418026435,40.17587931477558,36.13906946260087,106.2216530509341,33.45413929694598,35.049678505111146,36.02988386196552,5.0
2021_Sep_01_SR-3501_SN19387Q4__00699.sed,59.24244231201888,42.97307540159511,38.81989030024214,113.43316362931085,35.81929348246725,37.43950310141048,38.33158923706533,5.0
1924,43.069578754275355,30.986169617965103,27.606436466992417,80.77554769958225,25.330333047300897,26.69061623576264,27.469179363589486,2.0
2021_Sep_01_SR-3501_SN19387Q4__00455.sed,58.29408421229665,42.27140520194345,38.120945252292785,111.18433544442232,35.104627696884535,36.7447315677403,37.60763103289347,5.0
2021_Sep_01_SR-3501_SN19387Q4__00040.sed,59.61789366686067,43.395902570667005,39.185074201936644,114.74140498886585,36.240204483552326,37.88694947877673,38.83737407255325,4.0
4003,33.86718875802373,24.523697465384174,22.928227900147704,66.23036368961715,20.33247398259105,21.747877079425372,23.353066139356407,8.0
964,51.53027860173713,37.039866819309196,32.836817529268956,96.47877567336559,30.266932666148826,31.88821535518175,32.782944010664714,7.0
2500,44.52197294648034,32.307448474095,29.076988753605043,85.20090509645493,26.865807264349634,28.13774435345136,28.857123027190433,2.0
1088,58.42332052738985,42.44399843811635,38.20532249254828,111.92941866993341,35.31390357250362,36.962602973176686,37.92516003099197,7.0
2021_Sep_01_SR-3501_SN19387Q4__00019.sed,58.43944282667576,42.526781982917015,38.392883726053554,112.58280597107671,35.581208486430484,37.16138215868349,38.05756162201166,0.0
2021_Aug_31_SR-3501_SN19387Q4__00116.sed,38.54747629616371,28.311663699689028,26.439574177307925,75.29179077981004,23.795400366012345,24.823752197315223,25.55802179144165,2.0
264,11.925490587616707,8.892864378148492,8.519743917057747,24.550793686666644,7.721614495574362,8.148302513883582,8.474105164214713,5.0
190,31.13594211547207,22.64609174072084,20.31798074400188,60.06513472699746,18.852980835672028,19.88103722046316,20.543339377430783,2.0
2039,58.61791709498969,42.660836981788506,38.581855214213434,112.60925331856662,35.51694223337516,37.190656571635095,38.24163946414735,7.0
2021_Aug_30_SR-3501_SN19387Q4__00164.sed,51.13704017447666,36.877212021916286,32.94058975100215,94.95527861281462,29.81876228996807,31.48549206019688,32.56218454748383,1.0
2021_Aug_31_SR-3501_SN19387Q4__00672.sed,59.40207823064657,43.14339174996866,38.984189191611705,113.94146618414679,35.988662764140656,37.60710794891031,38.52387264413404,3.0
aug_1.0_212dc03f,49.40565688719306,35.71230821173522,32.097767697592246,91.05803450074555,28.716796145742954,30.327068440600875,31.173141963697198,1.0
aug_3.0_46da7336,58.800065273158935,42.70883581589005,38.569769065195416,112.52128508511467,35.55516914779174,37.168413528902065,38.04392628279809,3.0
4879,47.05914400534353,34.36914091745466,31.99978646081364,91.94516942003767,28.57895730106652,30.246688424255826,32.148027167984736,8.0
3979,33.24990832922175,24.010126777505377,22.473615308986584,65.36409154796443,20.066550075392215,21.46093676552418,22.85625965537781,8.0
4823,57.622097456966,41.9410733775109,37.97317138460993,110.7903099621675,34.90051077154188,36.57202475386231,37.71028014554932,7.0
2828,53.66180711370194,39.17156479588367,35.86824581329118,104.56313673676905,32.71718337439953,34.47967481732774,35.938504727762464,7.0
2021_Aug_31_SR-3501_SN19387Q4__00138.sed,42.88353372258945,31.59476051179806,29.28286921573968,82.19876814791031,25.846774467471597,27.163847753656192,28.80829202909328,2.0
3821,58.94929080906369,42.88709599708379,38.703766764026824,113.3176187047604,35.7815445757213,37.421033657759736,38.35621528334458,9.0
1384,39.8860696702129,29.24011281719736,27.810072598692336,80.77354216175337,24.816017759105943,26.463208227734178,28.655191279288825,8.0
aug_0.0_de96267d,58.41417948105797,42.50751239508628,38.37237136586131,112.50399951281236,35.5503159914373,37.13851359106839,38.03778769888822,0.0
5365,58.355991795620156,42.40425982074957,38.196226241722314,111.83656999321619,35.28955769242889,36.933222811078444,37.893079404985194,7.0
1141,57.636521017852985,41.95741185107376,37.938775683318,110.94968338045976,35.02990737835431,36.64544867240335,37.5561401808241,9.0
4677,57.91888933808453,42.04943235721454,37.85381719384337,110.59588124138541,34.888868981441284,36.54367734586517,37.498551122809076,7.0
4761,59.233164329193336,43.09338461524503,38.90342839074376,113.8273497715925,35.94487691816349,37.590195785687136,38.53392105601894,9.0
2104,38.81610247699062,28.483112134058604,27.309922580105457,79.35453526382977,24.308338733189586,25.97315804783438,28.213644979572813,8.0
2021_Sep_01_SR-3501_SN19387Q4__00768.sed,58.48573436045318,42.33339237782053,37.94728452697819,111.30146828127778,35.09164641574976,36.76199997790686,37.685320110460836,6.0
2021_Sep_01_SR-3501_SN19387Q4__00369.sed,55.04351089458015,39.87516508177453,35.86088474020337,105.57806275386021,33.26974912354245,34.8376512097138,35.698377714165325,5.0
2021_Sep_01_SR-3501_SN19387Q4__00109.sed,59.67110941636345,43.41715432379845,39.19940360321194,114.73463086580925,36.2379966713209,37.889330099223784,38.82217552755862,4.0
156,26.51568522199659,19.380028304139756,17.6764867156395,52.287664807765665,16.45670990725852,17.29124593838852,17.832296695066354,5.0
2021_Aug_31_SR-3501_SN19387Q4__00661.sed,59.09955705625775,42.92171045338128,38.76858184790961,113.20872288946339,35.76742992158456,37.37938603828791,38.27253976465772,3.0
2021_Aug_31_SR-3501_SN19387Q4__00064.sed,49.327492657653416,35.894905993340274,33.06792000817725,92.08293873808859,29.127869503492303,30.62029062552849,31.459459442999012,2.0
4140,58.00414673724016,42.20920795848026,38.197571808435214,111.51531164596872,35.13814011239568,36.80942857739746,37.92643285705103,7.0
2098,53.04678748293726,38.69764889062667,35.42834557704309,101.60346963542267,31.857101228673805,33.61316309199901,35.128746876266895,8.0
2021_Aug_30_SR-3501_SN19387Q4__00320.sed,52.602826148581435,37.86029218606043,34.127455181560755,97.3496985727067,30.812741671545844,32.30067074276709,32.91579715942257,1.0
2021_Sep_01_SR-3501_SN19387Q4__00752.sed,58.29207794195794,42.17953130302301,37.76381495286558,110.86724240281632,34.93931048986914,36.61539419742759,37.56117921858867,6.0
4937,49.56992516791066,36.31496284587956,33.58128515434757,98.40301172496449,30.644447012192998,32.337388880064694,34.11815312759196,2.0
2021_Sep_01_SR-3501_SN19387Q4__00519.sed,56.16896004095538,40.748502209097886,36.73849439584036,107.22960334799288,33.74999365965819,35.398356253879406,36.56288521032725,5.0
2021_Sep_01_SR-3501_SN19387Q4__00616.sed,56.10985568814168,40.73138118294007,36.66220248465309,107.35525219983141,33.79878087289053,35.44766872918201,36.569948591901856,5.0
aug_3.0_1c0c6709,57.07932948738636,41.52942309396357,37.490526947783025,109.66070703372306,34.61032967756856,36.21412529326466,37.165276644677746,3.0
2021_Sep_01_SR-3501_SN19387Q4__00916.sed,55.817088653304566,39.906120931549346,35.82245503683416,103.83241783380635,32.76579231864955,34.26041490425054,34.958334340161514,6.0
aug_6.0_e69f10c5,48.21866177248378,34.24775974256023,30.04906999287794,87.53874849160596,27.25874957977668,28.950551414148862,30.080959289145646,6.0
aug_1.0_6c996e90,58.89851291069685,42.633504525051066,38.38744195196841,112.30382318597917,35.44253020957754,37.06832744006922,37.95917986582966,1.0
2021_Aug_30_SR-3501_SN19387Q4__00230.sed,57.69733326186405,41.58013039366203,37.5417948424136,109.12238473282687,34.47006846407914,35.99017983830686,36.80246941015773,1.0
5275,52.67562745552888,38.15460092232402,34.361358829326534,100.14025269837572,31.499046187002115,33.07101105892325,34.09078674320986,8.0
2021_Sep_01_SR-3501_SN19387Q4__00588.sed,58.71325643159746,42.53377783841156,38.43245191836187,112.07267156632318,35.39746258625763,36.9878498141748,37.86326510483265,5.0
aug_5.0_7d8e1661,56.88017341547247,41.31553299365646,37.2083298865041,108.65804898288658,34.235612240208624,35.921684117274054,36.96435671144962,5.0
aug_3.0_b714ea87,59.388392642953534,43.130150916297794,38.97403186553742,113.90184521471286,35.97637201112656,37.59316604289822,38.509672934630785,3.0
aug_0.0_8c82609e,59.65196376650634,43.420030501845034,39.21106730961438,114.82729132353629,36.269018193626785,37.91367764447021,38.859364241795916,0.0
3470,59.50997671536567,43.316113157462794,39.1170184486359,114.46148478927519,36.1477489932617,37.801776630771414,38.753031610176755,9.0
2021_Sep_01_SR-3501_SN19387Q4__00645.sed,57.079761642951354,41.45355592246325,37.33617986562457,108.97876690219577,34.345945449049,36.03968303357467,37.03931385543376,5.0
3831,55.57168788209343,40.2952709985521,36.18486487954999,105.89643095357383,33.361021973333656,34.973301831764864,35.97386584507743,2.0
aug_6.0_3d8ce34c,52.675758871525716,37.72869410834901,33.592778558005065,97.1674454214486,30.53398447403427,32.18709579416169,33.03758752756372,6.0
2021_Aug_31_SR-3501_SN19387Q4__00393.sed,59.68856350150418,43.44878979461342,39.23614469811106,114.86668804954449,36.27916788972753,37.93111734701615,38.880869843103135,0.0
595,54.708381641049115,39.85189516769326,36.18369933370647,106.75763438054057,33.65563814981759,35.22374797124429,36.18030318520569,9.0
4673,57.418965929322084,41.66782192614497,37.47415025295291,109.52722691598063,34.531251139043775,36.186374648509286,37.1744970097944,7.0
2021_Sep_01_SR-3501_SN19387Q4__00493.sed,55.06312615729698,39.87832142657865,35.93724008139889,105.39571774353816,33.16993690910054,34.74256494538179,35.80215874248733,5.0
256,15.067534872966998,10.873584780684164,9.57961691795693,27.917909302417943,8.649717116051022,9.295235238643931,9.76549186833283,2.0
2021_Aug_31_SR-3501_SN19387Q4__00616.sed,58.163445789889,42.32164921376729,38.204896283830706,111.46687137972411,35.18931826307063,36.84020037484474,37.80729937886508,3.0
24,46.40985985650557,33.29615707793677,29.478447993693642,87.74851227166687,27.493932905845092,28.94709374815832,29.856337729052676,7.0
1125,59.35283807804745,43.19993053863237,39.009896788096725,114.17141353374087,36.05368745073613,37.70048414344714,38.66085795571861,9.0
aug_6.0_aebe2f94,56.69339297754054,40.575402193375226,36.51439608747218,106.01817481186603,33.45765889685498,34.93962331871565,35.68424430489755,6.0
186,31.135134287996742,22.645192184162198,20.314616058541805,60.0596999363454,18.85113945250853,19.87958587774807,20.541936189602403,2.0
2021_Sep_01_SR-3501_SN19387Q4__00959.sed,31.75250312230698,23.249381804622185,21.546946137007488,57.83954867692556,17.89885145881995,19.193254825123105,21.19831724862499,6.0
5338,53.93439424588399,39.100023506266524,35.144938538239664,102.48322600512185,32.24763855654757,33.854378679969585,34.94874696316951,8.0
1851,59.63639215215449,43.39771421170839,39.177360932108996,114.6888917043476,36.21874959884461,37.87415118337866,38.819667551067475,9.0
aug_0.0_83a661e9,59.6986710384418,43.455149425505326,39.241055328198044,114.87322298032254,36.281506554686445,37.9347660096104,38.880483567419226,0.0
aug_3.0_9e451e82,57.52173601572661,41.86459003599298,37.79129854200231,110.3154330433083,34.80770295619789,36.44496390230513,37.477289136395214,3.0
1858,58.28285582479397,42.392273926101325,38.24024366930598,111.99541077624033,35.35511115899312,36.99118481069101,37.90557826081689,9.0
2021_Aug_31_SR-3501_SN19387Q4__00551.sed,58.90590530639188,42.7789689164679,38.64011099151352,112.75067662113696,35.627333450904146,37.235462179863504,38.117979730472385,3.0
255,12.121179656167559,9.011367471873852,8.598949223088471,24.84173201103043,7.8082300134977825,8.241974728716189,8.57111928464517,5.0
1549,59.5723603518609,43.367087351065344,39.17647537265819,114.6607194823921,36.20611526287752,37.863793159714504,38.8269913655234,9.0
2088,49.51767854930594,36.167548568830455,33.3942350436999,96.04544526266233,29.954021490501837,31.63690088418592,33.506805415611076,8.0
2440,56.469348518035865,41.08186713811345,37.10071146547391,108.58161605629306,34.26984595051534,35.872925127658306,36.75539389149536,9.0
2021_Sep_01_SR-3501_SN19387Q4__00304.sed,59.568592008854125,43.372618376382896,39.153405691598394,114.6026786315442,36.19790464991827,37.85546354375521,38.798644199731314,4.0
2180,56.76665622338082,41.3555826765542,37.52288087257703,109.31629010658904,34.426698006914265,36.0710143260659,37.27499635294387,2.0
5126,59.08098794689307,42.99697174360506,38.832729584745636,113.62289409546068,35.88203008816393,37.5207443423042,38.46798928426105,9.0
aug_6.0_3db830fd,20.498989161735828,15.00695108552576,14.313993098570998,38.463480063862136,11.92990804308831,12.61314556660444,13.696325238033303,6.0
aug_0.0_dd2e7817,59.68903534724298,43.44929527487988,39.236912189147475,114.86751102191931,36.27947772170849,37.93125947248976,38.88151068501405,0.0
2917,51.08820184028058,37.40068223778321,34.49332132276342,100.825281944577,31.453906940491635,33.163726533718304,34.862985418746035,2.0
1529,59.58787165197246,43.37459256078527,39.17769346403131,114.64168084331004,36.20197973710889,37.86055711833801,38.81800537107333,9.0
2021_Aug_31_SR-3501_SN19387Q4__00236.sed,37.48445935729072,27.542327670877256,25.737225445433335,73.306231606666,23.18260046040878,24.166162619250475,24.873193350617516,2.0
1976,45.79680172321753,32.8802636116298,29.0990242496893,85.57665441848465,26.834224153818305,28.28412155778679,29.09454188348611,7.0
2021_Aug_31_SR-3501_SN19387Q4__00216.sed,55.68832694439837,40.233680633781006,36.67751663807677,104.95854414463686,33.28681324905168,34.65764213964026,35.333152389316055,2.0
2256,58.05653663204276,42.29375308524314,38.33044804731696,112.08260383872806,35.346903048405096,36.99603618506532,38.04393414143497,9.0
aug_0.0_db834afa,59.697396359693094,43.45462094035008,39.24112729815316,114.87620902822906,36.28227491699901,37.93512105116842,38.882500765842664,0.0
2021_Sep_01_SR-3501_SN19387Q4__00131.sed,59.69007520844269,43.41755191644606,39.19983990152925,114.74308726730423,36.23938056309134,37.88753365266312,38.81881087214733,4.0
2021_Aug_31_SR-3501_SN19387Q4__00074.sed,51.43541829902631,37.20770624695919,34.18929186708394,95.75217204205566,30.376038817353663,31.758358726029414,32.380178737202996,2.0
aug_0.0_147c03dd,59.67584887274556,43.440104888619246,39.228990973899464,114.85355832857675,36.2752881154085,37.92505319754008,38.878295213271514,0.0
2021_Aug_31_SR-3501_SN19387Q4__00121.sed,38.51366281309238,28.287079492173586,26.41790923577902,75.22635660586836,23.774816477655122,24.80191652478731,25.53614083165408,2.0
3712,57.269813669244456,41.53609575822555,37.31322196862713,109.25514546733667,34.43394258386864,36.0859975559943,37.064049149438105,7.0
2021_Aug_31_SR-3501_SN19387Q4__00137.sed,42.92248866366323,31.623486467669608,29.30823773612297,82.28009661503125,25.87302094495899,27.19078628788129,28.834093759349642,2.0
2021_Sep_01_SR-3501_SN19387Q4__00884.sed,52.68986204682403,37.74142037465519,33.60081707217003,97.2044402238684,30.54361355788433,32.2004822900677,33.05471656007617,6.0
3012,58.384308273873096,42.51859955158914,38.48778163378617,112.61789544228554,35.528177447615995,37.182768013233265,38.1842357979219,9.0
1516,59.53868242237648,43.340214415490905,39.147909482816274,114.58802097038814,36.18486308137402,37.84021017592809,38.794469737138854,9.0
3474,59.492358355431385,43.30193616025495,39.10658854113759,114.42188113097743,36.134381881031075,37.78834517134008,38.741213638621176,9.0
3034,58.139045072631774,42.341605382270885,38.350632644280864,112.15344428648618,35.3736413895071,37.02193301967195,38.05379233244774,9.0
aug_0.0_473f4c1c,59.68083684956499,43.4435850443114,39.23157837437305,114.85726845028549,36.27634579469564,37.92694851166811,38.8787016631025,0.0
2021_Aug_31_SR-3501_SN19387Q4__00632.sed,58.420270488465725,42.48890898299208,38.358028875271856,111.88756744198864,35.33714376486288,36.981392843378984,37.90108816738675,3.0
1368,47.953369883797585,35.068324562574354,32.633005211778325,93.86426712451487,29.205876223024767,30.88134351051133,32.811107568867065,8.0
4912,56.034249027458515,40.81871493770467,37.10071609768161,108.00657934556837,33.99692972298302,35.62805300778808,36.84041607403378,2.0
2021_Aug_31_SR-3501_SN19387Q4__00301.sed,51.942507741331006,37.84877083571034,34.57907756026342,97.68199691792563,30.964004980303294,32.46818500892434,33.21090138200227,2.0
2021_Aug_30_SR-3501_SN19387Q4__00147.sed,48.59160808766994,34.931549469740744,31.02860268404192,89.56087328422902,28.0177083637275,29.667171724869842,30.931511482896916,1.0
2021_Sep_01_SR-3501_SN19387Q4__00557.sed,57.47161885389812,41.6693354588705,37.60135109579858,109.4367301283412,34.531600831867735,36.176555229471,37.08459463979029,5.0
2021_Aug_30_SR-3501_SN19387Q4__00152.sed,49.39242453106172,35.54755502978527,31.629636836962224,91.26347788552658,28.582917668395456,30.240549978846467,31.460813824111675,1.0
665,45.085044451814255,32.631541901165974,30.334542214400326,89.1407655362431,27.73542153955364,29.21392079785914,30.70663846331413,2.0
3553,58.606776297063874,42.587732844621144,38.35118011800921,112.32257654533518,35.44119378490545,37.09315125834868,38.06381410397272,7.0
2021_Sep_01_SR-3501_SN19387Q4__00873.sed,51.7786040194287,37.10633712260011,32.972171327017406,95.49595189509444,29.944945261948057,31.629534784964022,32.6176714831053,6.0
1530,59.619657537286955,43.396145974068126,39.19398327665469,114.70078314758261,36.22170380908932,37.87951238847557,38.83421332038911,9.0
2021_Aug_30_SR-3501_SN19387Q4__00091.sed,58.89957291568233,42.637662695647386,38.39052220083603,112.31363264804483,35.44620424360426,37.072725489300055,37.96253520959026,1.0
4089,59.50775441909447,43.314368267398706,39.127275869235085,114.47461830691469,36.14815710246409,37.80410866723491,38.76528236335749,9.0
2021_Sep_01_SR-3501_SN19387Q4__00882.sed,52.689287542827806,37.74095308086673,33.59989349748168,97.2032488964818,30.54310624021839,32.20005311945533,33.054731888153995,6.0
3627,43.984382014240936,31.73483176603972,28.484496993736656,83.25871670113511,26.139610372570278,27.524217663573914,28.300516169655765,8.0
226,30.444933587767643,23.137416053852498,22.331811686765292,63.92676445347135,20.35709933579499,21.14611912669395,21.793744548514766,5.0
994,45.09829497965167,32.37976880062088,28.88047331878994,84.7618837295289,26.588147972726837,28.00780897324021,28.718973123184256,8.0
2021_Sep_01_SR-3501_SN19387Q4__00950.sed,26.334292072226706,19.232866168868284,18.0211082056142,48.07141182987229,14.770341437504023,15.866132759703419,17.663759276106497,6.0
aug_0.0_3a40e52e,59.6803971457462,43.44330239549602,39.231607033235846,114.85718688378746,36.27633666474564,37.92691342115134,38.879194032148845,0.0
2200,49.442596913137486,36.182926683284904,33.285496189221135,97.58973444978524,30.45764669400789,32.112990197771154,33.702451421476106,2.0
4388,59.37874156169376,43.217358525802375,39.02510824076917,114.19808943450371,36.06281470486413,37.711320370452135,38.6702069069917,9.0
1448,54.48808517169085,39.792720554539336,36.37020740540578,106.0749602442514,33.22623521377587,34.9693852127175,36.46304466694582,7.0
320,27.946714159512503,19.653356901515885,16.949947086612404,50.57399977619603,15.60698478746978,16.854466475464744,17.238164881523335,8.0
3189,47.013318161771785,33.845941806949455,30.161591140748893,88.24077494897861,27.678838838732478,29.155359426419025,30.013084195495424,2.0
aug_4.0_a4042db1,59.63941331878891,43.41171639846857,39.1986534461801,114.76049240392754,36.24478884841254,37.89566527663597,38.84797709877102,4.0
2021_Aug_30_SR-3501_SN19387Q4__00269.sed,42.489562602288856,30.71422201103145,27.413850325383553,77.54804657000477,24.21117851279832,25.74398193271863,27.354039144038904,1.0
2021_Sep_01_SR-3501_SN19387Q4__00033.sed,59.80798897341346,43.52795487710607,39.30843960638225,115.08841531785103,36.34920197543186,38.00255642256172,38.943023107839444,4.0
4215,44.058170905566286,31.741419424958213,28.450120354065078,83.13169317841479,26.07653984206453,27.493193317070833,28.244175917883457,8.0
2233,59.51425862228247,43.31870014828881,39.12935302880109,114.53155977971304,36.16447806084017,37.82113358209162,38.77567962042038,9.0
1441,58.63991844484926,42.68484073906393,38.61436211582328,112.70121729617888,35.54535767924463,37.22029742211808,38.278976134696215,7.0
1447,54.54752901193011,39.819823719890664,36.37240488794837,106.08032037499612,33.233678699896494,34.97438778483229,36.44745751997668,7.0
4905,50.438902360400675,36.90396577507488,34.027772551253044,99.50998269166239,31.021865353064886,32.74799121333251,34.405211153045414,2.0
4176,54.167440922217445,39.25945666156073,35.30376730168557,102.70277486181324,32.30914759715505,33.93829069438742,35.07386261377668,8.0
2278,59.59634893718499,43.37747195063498,39.18356706703231,114.65433621292061,36.20493798716021,37.863024343183106,38.82120701576269,9.0
2021_Aug_31_SR-3501_SN19387Q4__00106.sed,57.085706992875345,41.04336707093687,37.45801451820214,107.8260868441917,34.09614848563318,35.47330555771157,36.29006847013571,2.0
663,45.645976496019365,33.05889199468797,30.621053455108992,89.97719331916332,28.03922693691127,29.519174565177895,30.93376730194357,2.0
2021_Sep_01_SR-3501_SN19387Q4__00436.sed,57.79337522882386,41.93708355810503,37.79428495851403,110.22634873696497,34.775149972446265,36.4438771300776,37.358467634311566,5.0
aug_0.0_33e31b7c,59.751370898013214,43.47808900224922,39.26006041067212,114.93068407186823,36.2998401226758,37.95074774772219,38.8872893104595,0.0
282,40.28503120346343,29.01565085563825,25.749070504047342,76.19281361855604,23.79104359440283,25.289260476691748,25.955293898369057,9.0
2021_Sep_01_SR-3501_SN19387Q4__00035.sed,59.80888155678309,43.52850143193552,39.308615310811376,115.0895332223609,36.34959243484584,38.002642615461546,38.94307342319563,4.0
2021_Sep_01_SR-3501_SN19387Q4__00169.sed,59.43474912238618,43.27711727623795,39.07337848200467,114.41482428701526,36.13773370452017,37.783358131254545,38.741303927082825,4.0
2029,57.99102284119647,42.21100806151762,38.21024674768647,111.56054648384124,35.14870576370897,36.82454638482366,37.949235012369165,7.0
aug_6.0_084032fc,59.24708002474149,42.92476708400629,38.668361808914014,113.22469859213572,35.7354230537447,37.36709809303679,38.27199966469665,6.0
2021_Sep_01_SR-3501_SN19387Q4__00026.sed,59.61216371146011,43.389986048885774,39.1803155953159,114.74699818399739,36.2444045581297,37.88813508614782,38.82753095340849,4.0
3505,51.99756772469441,37.706511018180876,33.87400064877384,99.32226992913706,31.30305553300854,32.808182488427725,33.671376157177754,7.0
aug_0.0_9e4836e4,59.70537960869518,43.458688568225554,39.24447572210681,114.88071058281177,36.28410359744295,37.93747398296748,38.88086388900796,0.0
3541,54.95068882261883,39.86385127113272,35.80646803718413,104.96061165796604,33.085106529276196,34.675044701570954,35.57021398496413,7.0
4756,59.36137429889614,43.18568293361749,38.98376904133081,114.07963085084408,36.02554743527192,37.67389224154801,38.612429875062546,9.0
2021_Aug_31_SR-3501_SN19387Q4__00031.sed,45.05957820958629,33.03859666875675,30.612873127564377,85.26405352567701,26.763361339592837,28.253970798900102,29.812360852161753,2.0
2236,59.52195397824064,43.324430033334494,39.13258842935966,114.54308148372317,36.16859785029377,37.82511729905862,38.7794052844691,9.0
2021_Aug_31_SR-3501_SN19387Q4__00478.sed,57.28477154337584,41.68616225089726,37.62746303430772,109.93144969964631,34.685401925373164,36.30684650554248,37.32875897565639,3.0
aug_0.0_a02b1afc,59.72277616940123,43.46652588288893,39.24998353240693,114.89397530069968,36.2892994425049,37.94185688368732,38.87924548448267,0.0
2021_Sep_01_SR-3501_SN19387Q4__00145.sed,58.607351620519225,42.66102507930094,38.50917245705452,112.9278017936704,35.68644773389734,37.28557705845921,38.18171529946964,4.0
674,43.576500261530455,31.498417479712963,28.938076080329896,85.38309790504269,26.64253934762755,27.997601227491238,29.28236886859112,2.0
aug_1.0_4a43b17e,59.31519930695296,43.170707424602135,38.98393945149105,114.14997292969704,36.05207425757281,37.69349688919114,38.626851333098344,1.0
2021_Aug_31_SR-3501_SN19387Q4__00384.sed,59.67803920954009,43.441270941602305,39.22981324391173,114.85745240813726,36.27660360667,37.92618114154805,38.879078389499455,0.0
1246,53.81284488359759,39.057298715835614,35.23210946700437,102.61117577591486,32.298905351011484,33.88835716651862,34.967883581874005,8.0
aug_3.0_269ae0cd,57.41812365001855,41.79099455662225,37.72708949524884,110.06199294209529,34.72678608733152,36.36702999389008,37.402657874501564,3.0
5106,59.190722165141175,43.07388869024709,38.893744363846196,113.78286664194124,35.9298019193864,37.57610339145292,38.53223360580523,9.0
1044,58.27399673562381,42.329740656494224,38.10421049211129,111.42427103229053,35.15656081449367,36.81313701328736,37.78112134851155,2.0
4302,59.058237603371424,42.925657310702654,38.67896731670564,113.22050595576889,35.73808210489856,37.395952143047126,38.344331170709864,7.0
aug_1.0_da567dd9,54.61656953371182,39.262097155092945,35.46258628067237,101.7452419906204,32.2161062016049,33.65423179682692,34.263052309037235,1.0
594,54.8030633468986,39.916476158394886,36.25156615171021,106.92399739312609,33.70483954309772,35.27802636174703,36.23637056495028,9.0
4064,58.28443971657718,42.44104390144429,38.41888982758577,112.38982782862018,35.45883038321797,37.10220580292795,38.10867567712419,9.0
2021_Aug_30_SR-3501_SN19387Q4__00281.sed,46.87163594564028,33.976473170901684,30.48740472641071,86.486865540931,27.156876200901856,28.7681119543771,30.02452719420743,1.0
1098,58.614790738785686,42.5970823790439,38.362133219123464,112.29842286246908,35.43389998532904,37.08992850069818,38.06655369149133,7.0
528,30.15932963641957,21.287878044515416,18.99043053385595,55.406148336025026,17.135591512090325,18.37712223949209,18.86391267308258,8.0
4650,57.132624446470075,41.49887027888255,37.38363900097254,108.9907539504749,34.37826640353582,36.02633219218177,37.01183947745625,2.0
1410,58.50564480398313,42.549693107187295,38.43190302278557,112.21248889800239,35.398992037649315,37.0649052094319,38.07532230598003,7.0
2021_Sep_01_SR-3501_SN19387Q4__00450.sed,58.09928874309766,42.14295653440263,37.995183549631165,110.80300531411821,34.975183512982525,36.62794936582286,37.50514760890961,5.0
2021_Sep_01_SR-3501_SN19387Q4__00461.sed,58.62114529912063,42.49445030138433,38.34360926972599,111.88437515120827,35.33338645387774,36.95533825423978,37.81689548361126,5.0
aug_4.0_4d199150,59.61126484530011,43.386983321102036,39.171087781472835,114.62530058692283,36.20935853488031,37.860063459049485,38.78612858339196,4.0
aug_0.0_3d4e03a9,59.67180053847496,43.43727136889939,39.226306384613906,114.84902537496254,36.27408888040523,37.92276771509727,38.87627467043878,0.0
2021_Aug_31_SR-3501_SN19387Q4__00247.sed,39.90431524817171,29.420522759466728,27.39316566639776,77.10535900348995,24.270481856715417,25.43127911191206,26.885686042545057,2.0
aug_0.0_e30fd6dc,59.688715526982364,43.449115982343514,39.23655530734017,114.86692873996981,36.279282897480684,37.93102260780011,38.88148678696653,0.0
4647,57.10047429220661,41.47263899256917,37.351649668678974,108.90591094771104,34.350658776348645,35.99911859406985,36.983587189252994,2.0
