Wavelength (nm),Responsivity
400,0.031759710462424
401,0.030831416466250698
402,0.03001751914193136
403,0.02932101732274208
404,0.02874249062457293
405,0.02828108292634545
406,0.027935230398777034
407,0.02770318470301427
408,0.027583378692221223
409,0.027574674321937977
410,0.027676523766596323
411,0.027889066505029148
412,0.028213177949176556
413,0.028650479107486075
414,0.02920331162673248
415,0.029874678098857223
416,0.030668143522265483
417,0.031587690105731356
418,0.032637514143422905
419,0.03382175057623969
420,0.03514410841506335
421,0.03660739906581487
422,0.03821294078394713
423,0.03995982747029292
424,0.04184406071092151
425,0.043857562510732515
426,0.045987114450333294
427,0.04821330763646008
428,0.05050963470159718
429,0.0528419035521258
430,0.05516818981899177
431,0.05743955234325583
432,0.059601692300542505
433,0.0615976257786617
434,0.06337126236811039
435,0.06487156597231736
436,0.06605677433691826
437,0.0668980412601508
438,0.06738189735863598
439,0.067511115110943
440,0.06730386678526507
441,0.06679139027652425
442,0.0660146311183014
443,0.06502044540086312
444,0.06385791866201543
445,0.06257521843475893
446,0.06121721398529349
447,0.059823922142490854
448,0.05842970811463427
449,0.05706309591079284
450,0.05574701794057005
451,0.055133252778295894
452,0.05454624522936626
453,0.0539932564590586
454,0.05348040391525819
455,0.05301280543976393
456,0.0525947230377528
457,0.052229700926123376
458,0.0519206944522951
459,0.0516701880019533
460,0.05148030114384489
461,0.05135288305546272
462,0.05128959580202505
463,0.051291987364609104
464,0.05136155548523279
465,0.05149980346091999
466,0.05170828900962508
467,0.051988667274219275
468,0.05234272894531883
469,0.05277243438265879
470,0.053279944506639476
471,0.053867649121850776
472,0.05453819322557446
473,0.05529450174733591
474,0.05613980306000403
475,0.05707765149715732
476,0.05811194900304063
477,0.059246965927368556
478,0.06048736085380646
479,0.06183819921393938
480,0.0633049702831458
481,0.06489360197567333
482,0.06661047264755379
483,0.06846241887148852
484,0.0704567378609529
485,0.07260118288491271
486,0.0749039496236883
487,0.07737365096569929
488,0.08001927723154506
489,0.08285013823738882
490,0.08587578298125519
491,0.08910589207003558
492,0.09255013733090889
493,0.09621800241553904
494,0.10011855767926009
495,0.10426018230111092
496,0.10865022664135883
497,0.11329460839099471
498,0.11819733737788839
499,0.12335996622495717
500,0.12878096770500358
501,0.1325138118004003
502,0.13643390595041377
503,0.1405259607769398
504,0.14476870222239166
505,0.14913385502147283
506,0.15358515259438346
507,0.15807746090405794
508,0.16255613263483343
509,0.16695673531758426
510,0.17120531666471062
511,0.17521937414386282
512,0.1789096742211076
513,0.18218301107165435
514,0.1849459003013783
