Wavelength (nm),Responsivity
400,0.02715763019794073
401,0.026656537180324034
402,0.026306735933733852
403,0.026105279042009988
404,0.026049916976790613
405,0.02613947226091222
406,0.026374050596637992
407,0.026755134355216932
408,0.027285583347617406
409,0.027969550638662192
410,0.028812306204196763
411,0.029819947475522256
412,0.03099896275501938
413,0.03235560142901675
414,0.03389499543940715
415,0.03561997310574332
416,0.03752951523160246
417,0.03961683366770977
418,0.04186711584119295
419,0.0442550865574214
420,0.046742694846026556
421,0.049277424083909976
422,0.05179190008270184
423,0.05420554444981848
424,0.05642887143809197
425,0.058370562170411824
426,0.0599466883627074
427,0.061090601494643515
428,0.061761419073374756
429,0.061949088534589816
430,0.0616748037202373
431,0.06098681784211583
432,0.05995290720055258
433,0.05865140871773811
434,0.05716271414884701
435,0.0555625332957202
436,0.05391748416302823
437,0.05228292961350606
438,0.05070260001540944
439,0.0492094151566627
440,0.04782696525545554
441,0.04657123864764129
442,0.04545232549500713
443,0.04447594679662729
444,0.043644744277032604
445,0.04295932114840455
446,0.04241905352852567
447,0.04202270537555621
448,0.0417688827327085
449,0.04165636052936954
450,0.04168431014628383
451,0.04203509890463892
452,0.04247793048231774
453,0.04301553439752373
454,0.04365101850872004
455,0.044387900828901525
456,0.045230134164836094
457,0.04618212348084112
458,0.04724873530499887
459,0.04843529787508617
460,0.049747590044911916
461,0.05119181622392441
462,0.052774563792811854
463,0.054502738522005975
464,0.05638347252791215
465,0.05842399826235237
466,0.06063148100229205
467,0.06301280138868878
468,0.0655742789104512
469,0.06832132706922385
470,0.07125803160776323
471,0.07438664505111153
472,0.0777069944015084
473,0.08121580471623499
474,0.0849059500495257
475,0.08876565529103153
476,0.09277768788819073
477,0.09691859679596078
478,0.10115807582313668
479,0.1054585471786712
480,0.10977507442667933
481,0.11405571701298182
482,0.11824242534926271
483,0.1222725413744688
484,0.12608091265288915
485,0.12960255141316052
486,0.13277568275138527
487,0.1355449437814335
488,0.13786443649077407
489,0.13970031876160582
490,0.14103265070786328
491,0.1418562959166387
492,0.14218079550600338
493,0.14202926381888722
494,0.14143647188696157
495,0.14044636693543022
496,0.13910931169564117
497,0.13747931655123705
498,0.13561149072903741
499,0.13355987126460836
500,0.13137571607419615
501,0.12699034958017252
502,0.12259531029321669
503,0.11823813701226754
504,0.11395920189579224
505,0.10979174332278233
506,0.10576221827085025
507,0.10189087255186796
508,0.09819243951652568
509,0.09467689466946594
510,0.09135021153065837
511,0.08821508073056206
512,0.08527156848042883
513,0.0825177017520382
514,0.07994997579228483
515,0.07756378533838904
516,0.0753537845632232
517,0.07331418285515326
518,0.07143898446342661
519,0.06972218018436505
520,0.06815789891121096
521,0.06674052623339385
522,0.06546479649904993
523,0.06432586394866913
524,0.0633193577517254
525,0.062441425069568124
526,0.06168876564602645
527,0.061058660899487666
528,0.06054900005674056
529,0.06015830552563064
530,0.059885759444796995
531,0.05973123316830646
532,0.05969532133547693
533,0.05977938213739474
534,0.05998558541917701
535,0.06031697035041106
536,0.06077751455716754
537,0.06137221684162246
538,0.062107195926330516
539,0.0629898080590145
540,0.06402878681281074
541,0.06523440903179056
542,0.06661869162095832
543,0.06819562478542178
544,0.0699814484087333
545,0.07199497954953302
546,0.07425800054947497
547,0.07679571899518738
548,0.0796373127529338
549,0.0828165754460516
550,0.08637267994730224
551,0.09014820871677694
552,0.09435558448843516
553,0.0990421133054193
554,0.10426078685511855
555,0.11007047980047874
556,0.11653586089036339
557,0.12372682441475899
558,0.13171715700236555
559,0.1405820309237378
560,0.1503937563492452
561,0.16121503874805734
562,0.173088803549238
563,0.18602354153635203
564,0.19997324217488205
565,0.21481157075929247
