Wavelength (nm),Responsivity
400,0.024638898120524607
401,0.02499819876247695
402,0.025432347259327564
403,0.025943115538616262
404,0.026532580654848977
405,0.02720307857810302
406,0.027957141485665138
407,0.028797415056486454
408,0.02972655154601663
409,0.030747073841055336
410,0.03186120536677675
411,0.03307066080196737
412,0.03437639327762202
413,0.035778295377052884
414,0.037274854164229286
415,0.03886276500028348
416,0.040536515370784176
417,0.0422879584693863
418,0.04410590665204622
419,0.0459757863181212
420,0.047879406753922264
421,0.04979490357260377
422,0.0516969194026234
423,0.05355707689477732
424,0.05534477899854211
425,0.05702833773398989
426,0.058576387501898725
427,0.059959488523657026
428,0.061151780167072886
429,0.06213251430423497
430,0.06288729544983374
431,0.0634088819144166
432,0.06369745746887516
433,0.06376035526892072
434,0.06361128953146328
435,0.06326921022627685
436,0.0627569310133799
437,0.062099687238586075
438,0.06132376255397665
439,0.06045528801098214
440,0.059519276176884406
441,0.05853891355323995
442,0.05753510301142909
443,0.05652622655478731
444,0.05552808729007855
445,0.054553986244168504
446,0.053614892147809595
447,0.05271966814138544
448,0.05187532660298467
449,0.05108729060438966
450,0.05035964705683292
451,0.05017331697191326
452,0.05001402147302953
453,0.0498835897819042
454,0.04978364685171828
455,0.04971564620221036
456,0.04968090034831882
457,0.049680608782003505
458,0.049715883555279644
459,0.04978777257486713
460,0.049897280760493413
461,0.05004538924436272
462,0.050233072802526424
463,0.05046131571301084
464,0.050731126233171026
465,0.05104354988183469
466,0.0513996817019403
467,0.051800677667713124
468,0.05224776538781701
469,0.05274225424295163
470,0.05328554508345458
471,0.05387913959982031
472,0.05452464946681351
473,0.05522380535002859
474,0.05597846585228693
475,0.056790626466050556
476,0.057662428586892654
477,0.05859616863180286
478,0.05959430729445325
479,0.06065947895722877
480,0.06179450126650046
481,0.06300238486290491
482,0.06428634324188662
483,0.06564980270095887
484,0.0670964123085357
485,0.06863005380415307
486,0.07025485131079623
487,0.07197518070609613
488,0.07379567845956991
489,0.07572124969692796
490,0.07775707519878804
491,0.07990861697891591
492,0.08218162201523596
493,0.08458212362430899
494,0.08711643987567749
495,0.08979116833557645
496,0.09261317630930246
497,0.09558958561774933
498,0.09872775079649432
499,0.10203522944647327
500,0.1055197432958736
501,0.10748026041892557
502,0.10959499792697056
503,0.11186960923631485
504,0.11430976887471853
505,0.11692106520236822
506,0.11970886435365966
507,0.12267813987914142
508,0.125833261945136
509,0.12917773943848723
510,0.1327139080334077
511,0.13644255735778746
512,0.14036249105230503
513,0.1444700150127949
514,0.1487583517739659
515,0.15321698321648342
516,0.1578309299768109
517,0.1625799845071951
518,0.16743792595916826
519,0.17237175898929083
520,0.1773410348182864
521,0.18229733036065
522,0.18718397803238812
523,0.19193615192463584
524,0.19648142132036653
525,0.20074087519757616
526,0.20463089657895295
527,0.2080656198016684
528,0.2109600363780065
529,0.21323363013240115
530,0.21481432953313162
531,0.21564247991121416
532,0.2156744792159316
533,0.21488570585529293
534,0.21327240756336419
535,0.21085231673172744
536,0.20766389774846084
537,0.20376429181734285
538,0.19922617505291235
539,0.19413385904370645
540,0.18857902144634392
541,0.18265645262285976
542,0.17646015091733003
543,0.1700800110063585
544,0.1635992473834617
545,0.15709259707170464
546,0.15062526531407616
547,0.14425252186571913
548,0.1380198242969598
549,0.13196333497882418
550,0.1261107046385577
551,0.11945848252032729
552,0.11321796640897547
553,0.10737480013095851
554,0.10191178018197716
555,0.0968099140141116
556,0.09204924627934621
557,0.08760948969774854
558,0.08347049517418029
559,0.07961259221695074
560,0.07601682651908799
561,0.0726651173147062
