Wavelength (nm),Responsivity
400,0.029447279761320704
401,0.03066831082179306
402,0.03198108142688063
403,0.03338418347092671
404,0.03487437816313347
405,0.0364461594984591
406,0.0380913076920574
407,0.0397984667458912
408,0.04155279342194941
409,0.04333573723196216
410,0.0451250195783897
411,0.04689488093245642
412,0.04861665369286195
413,0.050259691912889516
414,0.05179264688861874
415,0.05318502347066284
416,0.05440889476627295
417,0.055440605549377436
418,0.05626227100203423
419,0.05686288747088311
420,0.05723891778503071
421,0.05739428739190705
422,0.05733981292851463
423,0.05709216248736717
424,0.05667250047422962
425,0.056104991140757454
426,0.05541532444434025
427,0.054629394030043396
428,0.05377221150299889
429,0.05286709493265988
430,0.05193513073986996
431,0.05099488077420131
432,0.050062290979125026
433,0.04915075273647059
434,0.04827126991340715
435,0.04743269088154624
436,0.046641972921794644
437,0.04590445476534269
438,0.045224120528837286
439,0.04460384449865554
440,0.04404561099254424
441,0.043550706981425824
442,0.043119887498560105
443,0.04275351533558244
444,0.042451677350021255
445,0.042214280078004006
446,0.04204112741070599
447,0.0419319829676283
448,0.041886619565697406
449,0.041904857896395295
450,0.041986596220134995
451,0.04233700640763996
452,0.04272562596078251
453,0.04315345584529334
454,0.043621567020724034
455,0.044131107304863505
456,0.04468330788502343
457,0.045279489546182924
458,0.04592106867289586
459,0.04660956306913845
460,0.047346597627725806
461,0.048133909868343816
462,0.04897335535040033
463,0.049866912953526285
464,0.050816690004395655
465,0.05182492721325996
466,0.0528940033669178
467,0.054026439706401044
468,0.055224903897123985
469,0.0564922134762189
470,0.05783133863590946
471,0.05924540417264589
472,0.06073769039897066
473,0.062311632778340044
474,0.06397082000206811
475,0.06571899018193944
476,0.06756002478171845
477,0.06949793985578002
478,0.07153687410365242
479,0.07368107318593768
480,0.0759348696808432
481,0.07830265799287386
482,0.08078886345830466
483,0.08339790482884851
484,0.08613414925952606
485,0.08900185888435046
486,0.09200512804082824
487,0.09514781020967045
488,0.09843343377967831
489,0.10186510584136327
490,0.10544540337015015
491,0.1091762513962134
492,0.11305878808915872
493,0.1170932171281224
494,0.12127864829623625
495,0.12561292794446685
496,0.1300924618194534
497,0.13471203374021853
498,0.13946462472404314
499,0.14434123837061014
500,0.14933073956367013
501,0.1525000119626853
502,0.1557035044685479
503,0.15891807837578353
504,0.16211714103172842
505,0.165270598487795
506,0.1683449300152262
507,0.17130341373606592
508,0.17410653045165514
509,0.17671256715696482
510,0.17907843210738936
511,0.1811606794405756
512,0.18291672363598
513,0.1843062036806264
514,0.1852924357041763
515,0.1858438737865237
516,0.18593548477109645
517,0.18554993725703647
518,0.18467850973370084
519,0.1833216388937232
520,0.18148905552557187
521,0.17919948918791367
522,0.17647995978742823
523,0.17336470921879135
524,0.169893854673828
525,0.16611186358461172
526,0.1620659567451735
527,0.15780454125228666
528,0.15337576051674806
529,0.1488262278320086
530,0.14419998634443934
531,0.1395377149757253
532,0.13487617939681465
533,0.13024791109041273
534,0.12568108647463253
535,0.1211995718357409
536,0.11682309775265107
537,0.11256752783855575
538,0.10844518996339972
539,0.10446524272800974
540,0.10063405507826506
541,0.09695558201563653
542,0.09343172400921351
543,0.09006266173656576
544,0.08684716109349706
545,0.0837828460200555
546,0.08086643865066981
547,0.07809396769738954
548,0.07546094691471202
549,0.07296252606838552
550,0.0705936171259637
551,0.06801390923746854
552,0.06559737654918397
553,0.06333338689797784
554,0.06121200526102861
555,0.059223970073915236
556,0.05736066452730859
557,0.055614084740851694
558,0.05397680625922835
559,0.052441949955019586
560,0.05100314813876239
561,0.04965451145425918
562,0.04839059696452125
563,0.04720637770083951
564,0.04609721384615499
565,0.04505882564753272
566,0.044087268095782756
567,0.043178907368819616
568,0.042330399005806194
569,0.0415386677587718
570,0.04080088905508204
571,0.0401144719962043
572,0.03947704381432553
573,0.03888643570753053
574,0.03834066997564216
575,0.03783794838185505
576,0.03737664166950681
577,0.03695528016837441
578,0.0365725454305075
579,0.0362272628416349
580,0.03591839516047281
581,0.03564503694475622
582,0.035406409829445644
583,0.035201858629339666
584,0.03503084824523498
585,0.03489296135987459
586,0.034787896917245695
587,0.0347154693864075
588,0.0346756088190359
589,0.034668361718357264
590,0.03469389274625018
591,0.03475248730514972
592,0.03484455504217657
593,0.03497063433482471
594,0.035131397830815536
595,0.03532765912963429
596,0.03556038071012414
597,0.035830683227718416
598,0.03613985632687587
599,0.036489371139595383
600,0.036880894670156
601,0.03727770104444768
602,0.03771247273692924
603,0.038186906361229386
604,0.03870287971440141
605,0.03926246754524297
606,0.03986795932337359
607,0.04052187926190884
608,0.04122700888454087
609,0.04198641247172609
610,0.04280346577145189
611,0.043681888418851476
612,0.04462578057707153
613,0.04563966439078225
614,0.046728530935261886
615,0.04789789345008249
616,0.049153847769212056
617,0.05050314100127931
618,0.05195324967738527
619,0.05351246877186425
620,0.0551900132163869
621,0.056996133771978805
622,0.05894224939827254
623,0.06104109856446885
624,0.06330691227907397
625,0.06575561196814006
626,0.06840503568973562
627,0.07127519650971817
628,0.07438857713696397
629,0.0777704650545901
630,0.0814493322763073
631,0.08545726333162501
632,0.08983043387677607
633,0.09460964004136961
634,0.09984087465677277
