Sample Index,red,blue,green,black,Material_Label
1307,57.52373718430976,37.68022207977619,41.81145301786093,110.25575267240505,2
1308,57.75258054523155,37.81889386157371,41.972608587619,110.68044724262381,2
1309,57.60180991636486,37.69119929513725,41.85137524514192,110.26822671118275,2
1310,57.472626941654106,37.6071911703598,41.76004626924545,110.01553401343375,2
1311,57.42221682097119,37.588665298586676,41.72721257955507,109.93808303008915,2
1312,57.493073624429364,37.63905292849592,41.781109132440804,110.09512566418033,2
1313,57.49934045975413,37.65182748596185,41.78955811633856,110.12295644966224,2
1314,57.7599724440027,37.782344449073285,41.96642244247288,110.4916113004157,2
1315,57.97081059781857,37.97431428051009,42.142423289170615,111.0309114390972,2
1316,57.86663377936556,37.92123327690419,42.07245140810206,110.8423915966194,2
1317,57.94620455320427,37.963288653597225,42.12670633667981,110.98985496222393,2
1318,58.005268042552274,38.028485864690815,42.18099137628328,111.16693173866524,2
1319,58.134137079429294,38.05532725117023,42.24522142369619,111.20645422047244,2
1320,58.16914489080192,38.10833093685261,42.28321672550139,111.33528681960885,2
1321,58.15543428076394,38.09552113429325,42.27215951570296,111.29887406856874,2
1322,58.26648557707079,38.1862296802286,42.36127715921691,111.57272135619591,2
1323,58.17786759111815,38.10218461362688,42.28592577129104,111.33303457441727,2
1324,47.42022047169975,31.010884927290963,34.41006280181048,90.61985809779394,2
1325,47.15851440801505,30.82543860200254,34.21543509991676,90.11031478084074,2
1326,47.15342422620369,30.825159308217625,34.21027725199999,90.09606535359993,2
1327,46.60964856078157,30.433151680673333,33.80157339958711,88.99792973998123,2
1328,46.66146519079231,30.472547735969282,33.839961586972024,89.09622099989728,2
1449,51.07234206083031,34.51784794950727,37.44938873453502,101.09362365736573,2
1450,50.99675627970899,34.46175935655601,37.38952499760113,100.92751968774337,2
1451,51.017920327333016,34.46574834442142,37.399106830892585,100.9849116232545,2
1452,50.98977322848043,34.41183674256012,37.36335540315449,100.75845717675635,2
1453,51.03790291234401,34.48992514136286,37.41502276747299,101.03996401085249,2
1454,56.2489296021595,37.34028989139799,41.03587052009021,108.72290004937308,2
1455,56.30863291036407,37.3779825177863,41.076835312022006,108.8151629710672,2
1456,56.23697916396513,37.34075233408386,41.029218258006665,108.72585928698015,2
1457,56.36801631922619,37.39770636667684,41.111817049951235,108.8772900634214,2
1458,56.30750472987346,37.388621108336295,41.07959972855577,108.84664922417154,2
1459,56.68433757430066,37.61108641121465,41.350350614183654,109.41728906577015,2
1460,56.582477819045074,37.56134428470406,41.284160679563634,109.28150935526013,2
1461,56.68785586039367,37.60512033751516,41.34901007873553,109.40646276291154,2
1462,56.63066936034604,37.591221870778064,41.318503534775914,109.36917943637896,2
1463,56.687835413676765,37.61317844228431,41.35165742424184,109.42141096367415,2
1464,57.05929999122103,37.85140854284542,41.63218486551243,110.05216312151654,2
1465,57.13675395982194,37.87418629470451,41.67554659248292,110.12914977927556,2
1466,57.07054306179652,37.85867218120848,41.640814008761915,110.07718510911458,2
1467,57.14424294190138,37.88825818546623,41.68593040050049,110.16538679200661,2
1468,57.16069866721051,37.89328777604007,41.69517065986222,110.1861499807568,2
1469,57.76508490462298,38.23742007769969,42.117864979201954,111.17071707313777,2
1470,57.77043555739605,38.23342605283706,42.119537721657025,111.16896553417953,2
1471,57.78395002418137,38.16801447715025,42.10159029459866,111.05543177807905,2
1472,57.765472604937884,38.22439607215921,42.115123589491,111.15225398299754,2
1473,57.76042377423965,38.22602718999696,42.11198888156966,111.1435244721767,2
1474,51.71059676377366,34.974512839581266,37.91336806112798,102.00072891684842,2
1475,51.7639692571513,35.014184813335696,37.954359131556366,102.14267383238078,2
1476,51.69452017005949,34.9053231476535,37.87606673869793,101.79281578237138,2
1477,51.7130799204482,34.981882558364774,37.91524028036514,102.0585377748935,2
1478,51.647871022469786,34.93682467880935,37.86610146756464,101.91764074546931,2
1479,50.55322824197823,34.17939583013739,37.04541775734248,100.34252467945184,2
1480,49.93382030902809,33.69165029423641,36.562118147816086,98.87412535085694,2
1481,50.55085148294983,34.16977747049201,37.0392476131221,100.32131872041266,2
1482,50.446131365580015,34.08190239859033,36.95508693334386,100.09781737668489,2
1483,49.6312105910341,33.47957619475057,36.336366529080586,98.24238350821823,2
1484,56.8172376541351,37.57311929346537,41.40426229851976,109.73550792916429,2
1485,56.823701434647624,37.56832285664633,41.40627404163659,109.72394426645141,2
1486,56.80927516087361,37.63521624855695,41.41955938615047,109.85053833897271,2
1487,56.832339737494166,37.56299833010412,41.409674968624394,109.71814569953294,2
1488,56.8360177725632,37.568448050140745,41.41352987372555,109.73327076043203,2
1489,57.13375828202908,37.822539388726,41.65736527410955,110.32937050856259,2
1490,57.155604818833275,37.76432882452054,41.6507891815791,110.22383509385462,2
1491,57.135196501485815,37.82277183087114,41.6568230642865,110.32632813670273,2
1492,57.129684085629336,37.78773512895038,41.64231734381355,110.25097554822423,2
1493,57.154555130815226,37.78992936123678,41.65710437175323,110.27766862950773,2
1494,57.50264732217316,38.05548405742857,41.92986594655488,110.93287787579982,2
1495,57.54304811906231,37.98628491987425,41.929746511679966,110.82635452425528,2
1496,57.498641113518666,38.04603931046889,41.92500731530585,110.90693203527684,2
1497,57.51151446089326,37.998931526981224,41.916893569581376,110.8320349186069,2
1498,57.538250095456696,38.006803780130866,41.933020121137986,110.86648277095988,2
1499,58.086922244066194,38.37577858467609,42.337271293926186,111.82910411068582,2
1500,58.08160328365735,38.364022905783436,42.330765514695045,111.80000071512224,2
1501,58.12315749488441,38.313239405919425,42.33618213169547,111.74155142942013,2
1502,58.08408890532761,38.368812577023355,42.33323483412108,111.80888484521232,2
1503,58.073115976993485,38.332589863555086,42.31539349146404,111.7346536020272,2
1504,52.03801420640692,35.157769410800384,38.1533108860598,102.88925608223022,2
1505,52.03523710430046,35.1456579873264,38.14687313122348,102.8508276920451,2
1506,51.81533061774558,34.874417861008816,37.93294308717062,102.10322883903581,2
1507,51.972285885648446,35.09174794366528,38.09555759127589,102.71193932935495,2
1508,51.868490944565494,35.00420955497753,38.01004337642064,102.48459125123875,2
1921,43.128690468980686,27.64581409831153,31.02858616574107,80.88790957024521,2
1922,43.09425899585484,27.62540309405013,31.004509494476306,80.82453920840739,2
1923,43.08759035427181,27.621405333159345,30.999533225512195,80.8122777627658,2
1924,43.06958060195635,27.606432989925942,30.986173305241138,80.77555267320375,2
1925,43.08573328331239,27.621613958313922,30.999222588380896,80.81203422668416,2
1926,55.765714416313756,36.33727441897086,40.4496680567206,106.34868030910621,2
1927,55.768977166614064,36.34247364643571,40.452384371993396,106.35902129399079,2
1928,55.76763788182112,36.3373275774944,40.45127244763253,106.35096908269713,2
1929,55.766874022818,36.33732661590937,40.45114802127866,106.35035003339593,2
1930,55.76412931723002,36.3317366996284,40.448134437004256,106.3396651878514,2
1931,56.09492279947875,36.59235782781984,40.71250075214532,107.00173990526449,2
1932,56.098130378436146,36.596043464658905,40.71459982148207,107.00870571762572,2
1933,56.09601535516192,36.59645042034139,40.713684228874165,107.00830822006449,2
1934,56.09473593961847,36.594067776251805,40.713008142692615,107.00268983281565,2
1935,56.0999429148302,36.60206300729099,40.717559430818156,107.01803335560462,2
1936,56.58920163266048,36.9392411962778,41.08465234163883,107.91845342575026,2
1937,56.58424949384765,36.939752324995176,41.08103053253355,107.91387879398391,2
1938,56.58536677463965,36.94235608367634,41.08358762337837,107.91864664860884,2
1939,56.58776702544826,36.94343244339472,41.084795446323355,107.92136969600433,2
1940,56.58385418600482,36.93559033515747,41.08057997779744,107.90743960711298,2
1941,57.20633975879329,37.36829672288857,41.54050521132118,109.07724411503386,2
1942,57.215868557741054,37.38051918647259,41.54902524073063,109.10367588899494,2
1943,57.20718635626511,37.36796287919537,41.54169115653479,109.07772274299343,2
1944,57.21678847693221,37.38591148949245,41.55053471344087,109.11108843352714,2
1945,57.20878510883651,37.36975229537821,41.542193733443995,109.08162116243042,2
1946,42.614983508281284,27.322482886949796,30.661564182845034,79.93150738631911,2
1947,42.66766933282767,27.348130079204783,30.69707788336437,80.01288128738385,2
1948,42.80826508661511,27.437112386191405,30.795524589265984,80.26391513681848,2
1949,42.79130124126432,27.423428201065004,30.78267262879215,80.2270430080553,2
1950,42.76423959448566,27.403355341854297,30.76300750304688,80.17342755789461,2
2167,50.40124581680993,33.93041977156589,36.888867780590154,99.33862227686107,2
2168,51.091978834695595,34.49491231420171,37.42355003273639,100.98919481872576,2
2169,50.47430918651263,33.97118098614351,36.93706871556883,99.47130780157946,2
2170,51.03141223572914,34.368033127398306,37.345475631240646,100.65242902738893,2
2171,51.060677492087976,34.44152133099276,37.38378610646346,100.84012808722608,2
2172,56.27800366725547,37.284826263518795,41.017442155638896,108.63968709543487,2
2173,56.264462611146804,37.28598129059392,41.00924724051502,108.6256561569902,2
2174,56.27543557270146,37.217637259266276,40.99231966462861,108.49706333228751,2
2175,56.26043654214176,37.27903115676282,41.00513453238334,108.6117823294419,2
2176,56.272413262781654,37.280700240953735,41.011698830727205,108.62342368845378,2
2177,56.786361642028844,37.59509475142294,41.391198164703134,109.47691947716379,2
2178,56.78556813625714,37.51157646471618,41.3620866013242,109.30832028837605,2
2179,56.76500663239927,37.57307089932642,41.37240596592801,109.4145310142963,2
2180,56.76663648526623,37.52282323453221,41.35557610178584,109.31620999167298,2
2181,56.789574033099484,37.500914571544136,41.360975440980106,109.29438084986825,2
2182,57.21865698343491,37.85401506938196,41.70413549512408,110.16416858668666,2
2183,57.240203780819854,37.78391991210301,41.690146532509715,110.04497574120491,2
2184,57.21151262375335,37.844089643884885,41.697322497216966,110.14022525421872,2
2185,57.21115113628392,37.81461033668869,41.68657615748759,110.08356402487324,2
2186,57.22944540087194,37.78340074986959,41.68584470381488,110.03922913440638,2
2187,57.77658096576487,38.16388343162215,42.09295027439623,111.0624146411029,2
2188,57.77743571897858,38.16424385473465,42.092571468608746,111.0574021428935,2
2189,57.82182954227773,38.10962057627177,42.096031635735194,110.99946123955021,2
2190,57.776769567732224,38.1580466850842,42.09069508081074,111.04859713232021,2
2191,57.78249459069057,38.15936230358537,42.09439881809738,111.0547685802114,2
2192,51.42710038866846,34.69615071582613,37.65492721036082,101.47775466345527,2
2193,51.44017830029261,34.68800085879159,37.657724711405564,101.4503400492715,2
2194,51.18709166333111,34.397715650543574,37.43621561800042,100.66556967624928,2
2195,51.4305740153343,34.67882149169261,37.648790250273265,101.42634230769598,2
2196,51.35789046875102,34.60385803898982,37.58746874645796,101.24209516015385,2
2197,50.45318336069367,34.065383168435595,36.95285851515837,99.88587499004743,2
2198,50.4406166855603,34.05926652386245,36.946431314940625,99.91227119904529,2
2199,50.31959837473184,33.90469290282424,36.827788738191025,99.45436150744646,2
2200,49.442549237079795,33.28538257055422,36.18291392759201,97.58954595724994,2
2201,48.94967660609546,32.98442851593061,35.83248953427647,96.71349151327317,2
2202,56.69332614071188,37.46669999935538,41.302007190355624,109.41549313040613,2
2203,56.7005057358342,37.46625806483185,41.304908507483546,109.41555025977273,2
2204,56.78573979768488,37.618649510571714,41.39905366407426,109.79307565373489,2
2205,56.69176563211343,37.51042268431112,41.31411497624129,109.50541900226513,2
2206,56.68113400093594,37.454499343743095,41.2912258799049,109.38314312487623,2
2207,57.118146656114185,37.81295374581498,41.64428263675512,110.29877265780355,2
2208,57.07165734218602,37.70572038041685,41.58431646610154,110.03408008049513,2
2209,57.129045852536876,37.804261634769546,41.64513998829713,110.27212806141335,2
2210,57.14902754991975,37.82908022426192,41.664287933537686,110.33720406635683,2
2211,57.11441189294078,37.778317975948376,41.628522822852716,110.20437694261022,2
2212,57.48948323518442,38.03539224945439,41.91496282700909,110.87009840688455,2
2213,57.50278481284248,38.04492538365349,41.924432886037174,110.89742520035654,2
2214,57.4388362604449,37.934416947014256,41.854719986952986,110.62600550826076,2
2215,57.501490715273384,38.04494205389183,41.923163402458606,110.89469511961151,2
2216,57.43910364094025,37.982669994195575,41.87100174371999,110.72869263925173,2
2217,58.01815235662033,38.336639793679204,42.28730703303167,111.70581301884589,2
2218,58.02626177353008,38.34599871548105,42.293097338758855,111.7243324402946,2
2219,57.9752697495479,38.25115531196975,42.235449815345135,111.49934157417583,2
2220,58.010080882271296,38.319867252598726,42.27734855065282,111.66330315335809,2
2221,58.00971703859837,38.31915241418346,42.27658939504157,111.66221018128273,2
2222,51.76198533111063,34.945489633955795,37.92615510975204,102.29571855638065,2
2223,51.474771308540866,34.65419743850715,37.67904215282757,101.47634706014786,2
2224,51.65670175198691,34.872106980614284,37.847724185815665,102.08896459039217,2
2225,51.63054027548684,34.84841787602019,37.8263229136172,102.05506033950051,2
2226,51.68441479505506,34.88876918128616,37.86697763940266,102.13988564633904,2
