Sample Index,Material,red,green,blue,black
1135,3,59.43334895067152,43.25907550604414,39.05642487304484,114.2825652478246
1136,3,59.42573832713865,43.25359228805892,39.05008668111727,114.26527822158283
1137,3,57.417267875748,41.788258410503886,37.76809883662167,110.48308797699187
1138,3,57.25886795554654,41.66898438005175,37.661688459839624,110.16884823137033
1139,3,57.54089724033996,41.883043616847175,37.866956431491644,110.74595276645387
1140,3,56.951824569241644,41.449356025340066,37.47367760102264,109.58855687747986
1141,3,57.63645987110022,41.95739703615849,37.93862193883621,110.94941997595829
1149,4,58.4097923156845,42.491748364813,38.362477254192775,112.29342206923009
1150,4,58.37745234798114,42.46523575916307,38.328824538436905,112.21229555105042
1151,4,58.31357494030586,42.41949637853208,38.29228482135741,112.09320719850616
1152,4,58.402525868158,42.48579729383336,38.3542937101302,112.2747339707872
1153,4,58.51900693000936,42.572386062117666,38.4340727390118,112.50900641240146
1154,4,59.11809885753864,43.005502459855705,38.81209321400183,113.6209933547949
1155,4,59.07998615138758,42.977450190564674,38.78497764912766,113.54364219759367
1156,4,59.10813033807437,42.997857689942286,38.8053231140423,113.59948227160767
1157,4,59.19731991390178,43.06750469808269,38.87503730971331,113.79689750862539
1158,4,59.09725320948061,42.99065283096597,38.799581609405784,113.57999141229536
1159,4,58.97039578695711,42.89889274888179,38.71281472215046,113.30502932927797
1160,4,58.99463612330038,42.91886633558308,38.73704057367773,113.36789278117041
1161,4,58.96682596009796,42.897573247129166,38.715353354106526,113.30607295719844
1162,4,59.0055504915743,42.9285533826879,38.747771959974,113.39710519191584
1163,4,58.97920350881397,42.90910363508127,38.72791708268813,113.34074387616464
1164,4,59.07856235575061,42.98524039822742,38.80321586322782,113.52206456180069
1165,4,59.05711762536751,42.96484040606408,38.77233457560998,113.45279623884004
1166,4,59.10102443395882,43.00586208750227,38.813479448088714,113.57433186560502
1167,4,59.09401139803821,43.00137479839423,38.81261343412009,113.56364431908456
1168,4,59.074231618024456,42.98016866366469,38.7891741634296,113.49931429554772
1169,4,59.20161585417243,43.06387206944171,38.85787918271323,113.69013150291993
1170,4,59.261343996594036,43.11356949121486,38.90245575240545,113.83410275058169
1171,4,59.18392472437166,43.05118086002263,38.845710021114755,113.65192689834832
1172,4,59.21950038051219,43.07954879249057,38.87644496931647,113.73994242746251
1173,4,59.181202101172346,43.0508068448542,38.84942705803839,113.65419471580077
1174,4,56.56143473019328,41.129860281018125,37.12602479936757,108.67270014529066
1175,4,56.58539692956203,41.14749068532199,37.14325934936315,108.72179296291073
1176,4,56.59438572686243,41.15444408242424,37.15247681592061,108.74456154656552
1177,4,56.520752227745106,41.099885985460254,37.0986815490904,108.59118880899787
1178,4,56.49927386361996,41.08030816937142,37.07630452862208,108.53121780075404
1179,7,49.815374877353406,36.03950733813349,32.23885226316207,94.6698038149994
1180,7,50.5407362961007,36.5741472148898,32.73692094322049,96.08707690379288
1181,7,49.44830451925705,35.77254580391225,31.999711013708087,93.98097326724199
1182,7,50.54978445798556,36.58267490740439,32.74874298458798,96.11475181707817
1183,7,50.52907135350172,36.567774518137384,32.73502986377282,96.07486840227462
1184,7,58.40588099494834,42.44400022893277,38.229276344611726,111.96825374339979
1185,7,58.34246526549756,42.39901338856948,38.18798891416433,111.84382581063927
1186,7,58.36978243285579,42.42659344417578,38.22157817907808,111.93820354346163
1187,7,58.425837936793705,42.458656260067094,38.239639123180275,112.0023402639507
1188,7,58.355728205301794,42.41089436538103,38.20316256616134,111.88271558519095
1189,7,58.53136591698307,42.52257061133706,38.27384093745437,112.11210060268694
1190,7,58.48290247805509,42.4889377198991,38.24614302469083,112.01889185198493
1191,7,58.47094560898261,42.483425532436925,38.247837379603794,112.01263640422249
1192,7,58.49765948542513,42.49872468359398,38.25070681658992,112.04138256031206
1193,7,58.47615928574256,42.48533800333601,38.24375006876579,112.00978414601416
1194,7,58.61775384128238,42.589299003730645,38.33989199055372,112.26023349200399
1195,7,58.61977801243443,42.590891085166135,38.340787534418624,112.26524686433423
1196,7,58.607752456967184,42.58623314481495,38.34621128257275,112.26157988293595
1197,7,58.62314430891007,42.59494564790101,38.34926477342311,112.28068647551373
1198,7,58.608276416584566,42.5863236425237,38.34535798291227,112.26136705162236
1199,7,58.81039042107569,42.731351259316405,38.47951034963373,112.62748404657827
1200,7,58.92512037052216,42.83245663587117,38.59147442815359,112.94523879711996
1201,7,58.914918555147516,42.82333421557933,38.581991105489635,112.91847571247123
1202,7,58.845852915932284,42.768145850140556,38.52513028910645,112.74839473534605
1203,7,58.83862102805359,42.75650669014782,38.50503597111758,112.706878366991
1204,7,55.675001873833565,40.38091169933656,36.26463930786826,106.33459995751781
1205,7,54.02028049929641,39.18946291096425,35.20474164744228,103.19856779729567
1206,7,55.26216787151788,40.07804571180299,35.989134091399,105.52974923050535
1207,7,55.642818152056975,40.354645966696815,36.23372137839915,106.25208439116523
1208,7,53.82782660978943,39.0465471531741,35.0782839636477,102.81713432391041
1209,4,57.19829161960827,41.595710668042905,37.55751944953592,109.91408637891202
1210,4,57.20685716122423,41.598200461428135,37.55515380253033,109.92293435228024
1211,4,57.263483554897185,41.64844783664842,37.617408713962405,110.06977833660099
1212,4,57.20220950008947,41.6052874863251,37.57079431994787,109.94441635332586
1213,4,57.212225091968726,41.606666046502376,37.5767336431262,109.95469489528597
1214,4,59.18418837796529,43.05769051044247,38.87498572638181,113.77563848217697
1215,4,59.19120949081477,43.06381848679172,38.878989295065274,113.7914190950054
1216,4,59.17478464614189,43.049185737396215,38.86192095410816,113.74903551493138
1217,4,59.17940585645572,43.05381354784905,38.863895604322835,113.75887361855341
1218,4,59.2045583293085,43.07421524282564,38.88821738678498,113.8187659950647
1219,4,59.16870582045318,43.047346384816365,38.85811968652871,113.72255258698135
1220,4,59.20462687118998,43.07801442814671,38.89520544579841,113.81899924587078
1221,4,59.20621963445914,43.07845972310123,38.893203177373884,113.81986119291972
1222,4,59.208858248938455,43.08149044528242,38.894863170621356,113.82681728810657
1223,4,59.22027871679074,43.08977596547445,38.90512870357964,113.852787354196
1224,4,59.26947891257492,43.121130829381585,38.92557808065435,113.90664219255385
1225,4,59.27157659201234,43.1235182043191,38.92953751111565,113.91418026353924
1226,4,59.29431463453335,43.1413005520402,38.943778275448864,113.96444506213314
1227,4,59.27837515873035,43.129308087484866,38.93267758691402,113.92899517788318
1228,4,59.2729015764863,43.12437897618893,38.93200736247668,113.9183175493798
1229,4,59.50589698091962,43.29866093454118,39.090787077402155,114.39837673831722
1230,4,59.39302212618361,43.21195419069395,39.0084564721812,114.13902471310755
1231,4,59.44668784663631,43.25418717207371,39.050060693427625,114.26714891215799
1232,4,59.41884831063372,43.23203031072456,39.02850748902422,114.20147793943809
1233,4,59.47025595646467,43.273165540232775,39.06744118153172,114.32290571538358
1234,4,57.07921397244234,41.51446320808726,37.50870794872341,109.73421351748884
1235,4,57.35314774584368,41.72992274254794,37.71498303333224,110.32134807585408
1236,4,57.41545602252632,41.77767376292873,37.76000152310583,110.45356147513323
1237,4,57.20433065239243,41.618920265479616,37.60794743005683,110.01281932741868
1238,4,57.07682761917712,41.510632777776436,37.4920492648316,109.7027034171702
1239,4,47.731340003618904,34.52995509832971,31.233908012723422,90.98685471619908
1240,4,47.23829910041719,34.15142035981075,30.887265003971393,89.95760579627758
1241,4,46.76314984159239,33.76888561373532,30.50564783981367,88.88866322008063
1242,4,47.47683940139797,34.332775883705025,31.051968541900315,90.44983228896069
1243,4,47.249009488163054,34.159335076157824,30.893912111782278,89.97977604741813
1244,4,54.08688869075273,39.24408766477173,35.37209798402194,103.10812025034058
1245,4,53.46243311376603,38.78360690901972,34.96642349892136,101.83356337406175
1246,4,53.81289188378065,39.05731078848348,35.232232859895305,102.61136877351763
1247,4,53.33801506735963,38.687883170414935,34.871730176082686,101.55236934493252
1248,4,53.45781835647588,38.776975097040236,34.95495814108131,101.80329360401983
1249,4,53.97922831226205,39.18455003899986,35.33828305074085,102.78724357976336
1250,4,54.131142677035804,39.30142686413564,35.450010043714244,103.11862168442649
1251,4,54.60493347475144,39.668224411763084,35.79780441676799,104.17188297974131
1252,4,54.44694675762874,39.54334014792511,35.67988892715319,103.8139979610511
1253,4,54.69444407886545,39.73751082264452,35.86341987574972,104.37437660651209
1254,4,54.19852294288833,39.31048406999473,35.405748050487965,102.83885174329004
1255,4,55.12731885869077,40.04638263958875,36.12526051024312,105.01615400083467
1256,4,55.46046431706692,40.30079104779999,36.36809284320143,105.76378929350528
1257,4,55.16909585542956,40.07677226639876,36.15224114764472,105.10347132218077
1258,4,55.661003158252406,40.45272011865688,36.50771658039175,106.20300658947703
1259,4,55.6973062372597,40.4041573493026,36.38794905124014,105.7567818617491
1260,4,56.09309753604345,40.70948712060762,36.67773312577891,106.67314307217003
1261,4,56.82060355445585,41.26639935467579,37.20675940864088,108.34331000334907
1262,4,55.71837747268485,40.420373648125754,36.40073269434628,105.80585747093619
1263,4,55.736594621377314,40.43517035850732,36.416232265444954,105.85245638508948
1264,4,46.61610806597336,33.66473633957578,30.425016618475098,88.60630268583486
1265,4,45.93438726291748,33.112221058521115,29.881108772719095,87.05954118854848
1266,4,46.3773698843661,33.45665097110183,30.220018190014194,88.01295453994874
1267,4,46.10614325339732,33.24951762391157,30.01420428868157,87.44074494297685
1268,4,46.348828811589485,33.4370084019944,30.205308953571798,87.96336241534168
1269,3,56.61545413997768,41.16793555246812,37.17324177063332,108.76950640395997
1270,3,56.08011022751578,40.75859054263421,36.77590836497691,107.65647398162307
1271,3,56.70666145620867,41.23612233683607,37.238939211190235,108.95564775786569
1272,3,56.27727504218669,40.91166692949336,36.926224462147005,108.07495190176559
1273,3,56.83748740875073,41.33421978726725,37.329256885269274,109.21779750722031
1274,3,59.221765804841844,43.09466420175393,38.90921867143559,113.89798273642073
1275,3,59.30329806517926,43.156602232528755,38.96849423902859,114.070858521023
1276,3,59.191220723538585,43.07452761217308,38.88949866010773,113.84486612831903
1277,3,59.303306999330026,43.15744208866752,38.96988490374383,114.07384269921612
1278,3,59.28801551086064,43.145233732031635,38.95625003839192,114.03909218038659
1279,3,59.3056904488578,43.157599892672735,38.96701982441553,114.0494987331719
1280,3,59.225523637758684,43.099360166483855,38.91196235078767,113.88644501999842
1281,3,59.28831780780404,43.146145845367634,38.960391139576515,114.02153447567399
1282,3,59.22605984106544,43.0998928873095,38.91558159741776,113.89174077083533
1283,3,59.20695856868835,43.083848070258426,38.89322257568506,113.83916570341545
1284,3,59.359489802454654,43.19395272832426,38.99153428271096,114.12241198813979
1285,3,59.34717073128993,43.185595236697175,38.987096961971496,114.09909589599654
1286,3,59.367940815169675,43.20210300367079,39.00475715020243,114.14970450106678
1287,3,59.34591960237381,43.18550231578131,38.98755757311508,114.10064455112814
1288,3,59.35004876247408,43.18884901875697,38.991318336561385,114.11042416968154
1289,3,59.4269327275876,43.2448530679493,39.04354929639038,114.24221439550708
1290,3,59.345823302861774,43.18719246457952,38.98858434318052,114.06890761991741
1291,3,59.43289089552461,43.251418974465075,39.05020331606207,114.26108187035159
1292,3,59.40155441537412,43.224949493852186,39.02132692367985,114.18014414909526
1293,3,59.363737609482385,43.19802878976215,38.9975101705073,114.10049728836755
1294,3,57.50449446334854,41.84577004240617,37.824910286434246,110.62031627505738
1295,3,57.34216982049419,41.72305566113,37.71074116967355,110.28697880309662
1296,3,57.17440001500721,41.59045692984566,37.57686043637523,109.91787356668569
1297,3,56.126955031615545,40.80492107355806,36.84058013906445,107.79822236444411
1298,3,55.6025028181238,40.410225312576515,36.45657540995041,106.72566663508721
1299,2,46.16696420230571,33.454423307266474,30.10401248561874,88.02542108440056
1300,2,47.04232641307373,34.06839009860856,30.617757888266727,89.59562596597439
1301,2,46.205814000629545,33.495795619088355,30.15561554390876,88.15184477142786
1302,2,50.77732866972737,36.85371075955735,33.23948101850027,97.06313095900072
1303,2,48.39988199028322,35.107572572799754,31.649526365616047,92.41838784380779
1304,2,57.74172050681334,41.963670959942384,37.81213282523887,110.65765273668123
1305,2,57.62101653290375,41.87922534579186,37.736479913351715,110.43191716523398
1306,2,57.72266205267287,41.949070614262624,37.7977351747189,110.61638672244511
1307,2,57.52373718430976,41.81145301786093,37.68022207977619,110.25575267240505
1308,2,57.75258054523155,41.972608587619,37.81889386157371,110.68044724262381
1309,2,57.60180991636486,41.85137524514192,37.69119929513725,110.26822671118275
1310,2,57.472626941654106,41.76004626924545,37.6071911703598,110.01553401343375
1311,2,57.42221682097119,41.72721257955507,37.588665298586676,109.93808303008915
1312,2,57.493073624429364,41.781109132440804,37.63905292849592,110.09512566418033
1313,2,57.49934045975413,41.78955811633856,37.65182748596185,110.12295644966224
1314,2,57.7599724440027,41.96642244247288,37.782344449073285,110.4916113004157
1315,2,57.97081059781857,42.142423289170615,37.97431428051009,111.0309114390972
1316,2,57.86663377936556,42.07245140810206,37.92123327690419,110.8423915966194
1317,2,57.94620455320427,42.12670633667981,37.963288653597225,110.98985496222393
1318,2,58.005268042552274,42.18099137628328,38.028485864690815,111.16693173866524
1319,2,58.134137079429294,42.24522142369619,38.05532725117023,111.20645422047244
1320,2,58.16914489080192,42.28321672550139,38.10833093685261,111.33528681960885
1321,2,58.15543428076394,42.27215951570296,38.09552113429325,111.29887406856874
1322,2,58.26648557707079,42.36127715921691,38.1862296802286,111.57272135619591
1323,2,58.17786759111815,42.28592577129104,38.10218461362688,111.33303457441727
1324,2,47.42022047169975,34.41006280181048,31.010884927290963,90.61985809779394
1325,2,47.15851440801505,34.21543509991676,30.82543860200254,90.11031478084074
1326,2,47.15342422620369,34.21027725199999,30.825159308217625,90.09606535359993
1327,2,46.60964856078157,33.80157339958711,30.433151680673333,88.99792973998123
1328,2,46.66146519079231,33.839961586972024,30.472547735969282,89.09622099989728
1329,4,35.53689947845048,25.967759431103293,24.646622840167186,71.36662431318123
1330,4,35.73475777030623,26.143107798694146,24.870650636649913,72.00418080718808
1331,4,35.487106844959435,25.932007456316594,24.6094679884909,71.2623417501491
1332,4,35.703212103373055,26.118205832026362,24.840711533619288,71.92883231931523
1333,4,35.688091772790564,26.104095330784588,24.822047549696958,71.89527109712166
1334,4,46.064640465428106,33.60261339055953,30.956999349638995,88.79758480850818
1335,4,45.988450873941595,33.520407760825336,30.810646201095953,88.42708009915195
1336,4,46.00676612457909,33.53847233197509,30.839793434722335,88.4927414010185
1337,4,46.02191622402152,33.55643603460917,30.868358785065332,88.56505062930607
1338,4,45.76597045300172,33.358588478597575,30.662841004974478,87.99276386478483
1339,4,48.50633664642722,35.40463138648908,32.44710993054405,93.05344195077095
1340,4,48.40697591158244,35.31368654040732,32.31921472922319,92.72076536698951
1341,4,48.356714173827264,35.2779048051837,32.2845228206791,92.60923615484614
1342,4,48.48438704776752,35.38316378881926,32.413737324631946,92.97795987249991
1343,4,48.464630418497094,35.37513686154075,32.412761159022274,92.96066659115583
1344,4,49.77605015089192,36.35536675461521,33.30048960373491,95.3351300060101
1345,4,49.61915330062773,36.209684115174625,33.09785638928476,94.81433055552256
1346,4,49.744538823083595,36.32580070522778,33.261773577330914,95.2341673255411
1347,4,49.755402676766955,36.33463054935814,33.26582440066033,95.25632904747837
1348,4,49.63723090385558,36.22582941126925,33.118655950218816,94.86730923940691
1349,4,52.19583191074985,38.085718459888874,34.766077191415185,99.50618592950214
1350,4,52.13079657032257,38.02088922680079,34.673637099002185,99.26917984209398
1351,4,52.18610461095997,38.07020975108251,34.74112907544687,99.43926752909108
1352,4,52.3045310624206,38.14797017225775,34.81332681119627,99.66640747719858
1353,4,52.219922766518316,38.10440511554116,34.78541827480243,99.56480131275515
1354,4,36.769141164107005,26.960877448001384,25.624673860412745,73.6201544855109
1355,4,36.7326673243346,26.942312295442328,25.629433606604632,73.6222960397407
1356,4,36.594353936494784,26.802834133473983,25.427791239951322,73.11600723061055
1357,4,36.76143911184729,26.97228052340302,25.65186919188004,73.70914427959848
1358,4,36.481532346429525,26.707036707107527,25.317531920538258,72.81667039954772
1359,4,38.122860778234944,27.990369562183847,26.984130965002894,78.88223815337018
1360,4,37.83090079834918,27.76168578419382,26.735668776119077,78.13387293076013
1361,4,38.15884598930472,28.017268139567967,27.01588503326598,78.98187976831633
1362,4,38.13550372372241,28.007605838510692,27.01479218746623,78.96975279192405
1363,4,37.9392819627988,27.845720920947418,26.809332786353234,78.37320168203593
1364,4,47.91787407271115,35.04213786479391,32.60728539309992,93.78815965168943
1365,4,47.94625165161446,35.012964670979315,32.480821031705304,93.51532992872369
1366,4,47.829632889105035,34.93571543165458,32.456883769108,93.39301130617933
1367,4,47.87135349846524,35.00526622243465,32.56910686793953,93.66726786610589
1368,4,47.95334180529454,35.06831407326588,32.63293450715564,93.86415649927
1369,4,49.476424959746495,36.18701347550103,33.526606632509704,96.38513752658994
1370,4,49.56059715482887,36.19232066587857,33.406366847493985,96.17553197733757
1371,4,49.598593037210236,36.215809718884394,33.42730820935242,96.23470421178955
1372,4,49.61964117786217,36.233668600324705,33.43959707236239,96.27020947062806
1373,4,49.49401809688264,36.19704849220775,33.52320662271555,96.3781684939206
1374,4,51.184390491376845,37.43456600620606,34.509677296810004,98.98124266450378
1375,4,51.36469483250796,37.50367921840801,34.421777250097925,98.92554470245
1376,4,50.997125356282226,37.27548401864691,34.30762954986773,98.409099924532
1377,4,51.54475749571421,37.618991781459485,34.46574538851567,99.14770170596205
1378,4,51.479707375460066,37.58046691873308,34.462321438467576,99.10251464346258
1379,4,53.07247063259519,38.77202278011317,35.60100167684772,102.03482863775
1380,4,53.357623554404334,38.9102966399265,35.548407400611815,102.1865957117622
1381,4,52.995579288549635,38.70353983232234,35.50680540239068,101.77527640610946
1382,4,53.44190956286824,38.97108745719137,35.596446894481424,102.35045875581224
1383,4,53.204560945501406,38.817179519305185,35.53193725329265,102.00195057579346
1384,4,39.886037079868416,29.240103299686737,27.80997682534587,80.77341181967515
1385,4,40.05342447673975,29.36503933600699,27.91513841014982,81.10651025830224
1386,4,39.24836156813208,28.848389032851923,27.66234923494364,80.28347133074932
1387,4,39.36232264744503,28.950199516395912,27.809703729690177,80.7333475859801
1388,4,39.160280629210085,28.778026399528628,27.586365921396546,80.0786077727288
1389,7,53.865530775328466,39.31220208477002,35.94409368885586,104.91137524717104
1390,7,52.628014399156555,38.394677929785104,35.06279070993983,102.3448255208971
1391,7,53.8599079236914,39.31661424946136,35.96610555376104,104.95611151513243
1392,7,53.816921093387,39.28047321204367,35.92424406678471,104.84781145237838
1393,7,53.818524121736246,39.269238182537784,35.8871500444527,104.77196624303751
1394,7,57.678098415392036,41.96904932818753,38.0070691410161,110.89167211960715
1395,7,57.65630328029765,41.93787118229039,37.93695570521076,110.75492341780095
1396,7,57.65003162815669,41.93348477919488,37.93032903668436,110.74154456128763
1397,7,57.68112598674718,41.97388268089619,38.01638445697147,110.91135889272712
1398,7,57.65461076388019,41.93407179782787,37.92614551805917,110.73774997975902
1399,7,57.87317533480703,42.10708105684217,38.10932636042088,111.18821479486786
1400,7,57.853959472890814,42.08068175651267,38.03732113763892,111.06504173968082
1401,7,57.87788728872702,42.1126727967009,38.115665297083524,111.20728228384093
1402,7,57.86369319715565,42.10321504970716,38.106190124522286,111.18156846658022
1403,7,57.87624170212637,42.1109038021573,38.11394714722768,111.20162721720456
1404,7,58.10687772327935,42.28175831700165,38.259615714632005,111.60632700770641
1405,7,58.10903271166243,42.26819107748794,38.205529819849886,111.52128009258493
1406,7,58.10919640948004,42.28362107856023,38.26139703847268,111.6112785671425
1407,7,58.105011274731,42.2819340951382,38.26361803992824,111.61083244863248
1408,7,58.13101177222446,42.28351944553671,38.20937320941002,111.5543000160637
1409,7,58.485074863684524,42.551484718180774,38.48802113838084,112.27197224427167
1410,7,58.50557507447332,42.549674222934385,38.43172078315142,112.21220932509632
1411,7,58.474898305931504,42.54435101693364,38.47881427239542,112.24826411332302
1412,7,58.48901210153583,42.552041527773035,38.4814204751488,112.26714672211864
1413,7,58.46511028518752,42.53319687348642,38.46144687094465,112.20750484471922
1414,7,54.06135037637226,39.45497310132402,36.05792560071498,105.10248701205131
1415,7,54.11856687804499,39.459653224220745,35.96798373804821,104.96346883860683
1416,7,54.09417914279104,39.474230226911814,36.0697910909578,105.13280743581879
1417,7,54.08445974960219,39.47358559858011,36.082525037123595,105.16269046576586
1418,7,54.094575399371976,39.47121237114318,36.06271724170504,105.11804170088276
1419,7,53.06655320776232,38.77621832536973,35.50195361059935,103.68220782962445
1420,7,51.51241712725339,37.61627398348854,34.40949331186671,100.46466948864644
1421,7,53.30256159425937,38.94214183312027,35.655251697157276,104.13354037886455
1422,7,53.178991511313335,38.85764291670294,35.58066589252567,103.9096568186809
1423,7,53.29971287034697,38.93770729928778,35.64553645239107,104.1154330099374
1424,7,57.876572684912034,42.13257249886744,38.15148078924373,111.41845881098564
1425,7,57.84322739189596,42.108739353729156,38.11215343724952,111.33713776792547
1426,7,57.876547450360185,42.13382222949787,38.154456180277506,111.42383888676132
1427,7,57.829804334408486,42.09962292511203,38.10419694389401,111.31413282932638
1428,7,57.86058197222484,42.12055171710527,38.12813856910727,111.37386414893886
1429,7,58.03316515438144,42.25335822927582,38.260148323413674,111.70403938611085
1430,7,58.082138804619795,42.28124041043976,38.25784037874499,111.75080310531932
1431,7,58.09027718231728,42.28854725559596,38.26374938876872,111.77182763823903
1432,7,58.016265168263224,42.23951201552091,38.24683376195177,111.66221520057782
1433,7,58.02180192987217,42.238787672507776,38.23234883649206,111.6469484839332
1434,7,58.278253391611564,42.430433962928014,38.40326530036054,112.0910366199082
1435,7,58.27553286301538,42.426776612580205,38.3953020910915,112.07504988435755
1436,7,58.31170210333013,42.44765188896941,38.388638550571486,112.107804394977
1437,7,58.27892097179655,42.43036735309099,38.40244291022712,112.08978147660437
1438,7,58.3163281206353,42.45453794020365,38.40465408426665,112.13976622699148
1439,7,58.63946242578874,42.6855194686088,38.61618963091725,112.7038662740729
1440,7,58.60457288250018,42.65783280595685,38.56706353869485,112.59488932797095
1441,7,58.63988908839812,42.68482993996188,38.614295915800874,112.70111055475287
1442,7,58.62573597148673,42.67123778633337,38.58724698400338,112.64409817774741
1443,7,58.634551474387436,42.67844234732491,38.59660333091376,112.66892968968295
1444,7,54.383252158413256,39.70950950686424,36.28844046645414,105.84674961019792
1445,7,54.44152128052259,39.76810089409608,36.36267994233029,106.0613886842298
1446,7,54.49241430426861,39.79892388902825,36.3798165115541,106.12121380112879
1447,7,54.54750268828933,39.8198177546515,36.37233003818552,106.08019756112546
1448,7,54.48801407828404,39.79269865634873,36.37002486815441,106.07468014882872
1449,2,51.07234206083031,37.44938873453502,34.51784794950727,101.09362365736573
1450,2,50.99675627970899,37.38952499760113,34.46175935655601,100.92751968774337
1451,2,51.017920327333016,37.399106830892585,34.46574834442142,100.9849116232545
1452,2,50.98977322848043,37.36335540315449,34.41183674256012,100.75845717675635
1453,2,51.03790291234401,37.41502276747299,34.48992514136286,101.03996401085249
1454,2,56.2489296021595,41.03587052009021,37.34028989139799,108.72290004937308
1455,2,56.30863291036407,41.076835312022006,37.3779825177863,108.8151629710672
1456,2,56.23697916396513,41.029218258006665,37.34075233408386,108.72585928698015
1457,2,56.36801631922619,41.111817049951235,37.39770636667684,108.8772900634214
1458,2,56.30750472987346,41.07959972855577,37.388621108336295,108.84664922417154
1459,2,56.68433757430066,41.350350614183654,37.61108641121465,109.41728906577015
1460,2,56.582477819045074,41.284160679563634,37.56134428470406,109.28150935526013
1461,2,56.68785586039367,41.34901007873553,37.60512033751516,109.40646276291154
1462,2,56.63066936034604,41.318503534775914,37.591221870778064,109.36917943637896
1463,2,56.687835413676765,41.35165742424184,37.61317844228431,109.42141096367415
1464,2,57.05929999122103,41.63218486551243,37.85140854284542,110.05216312151654
1465,2,57.13675395982194,41.67554659248292,37.87418629470451,110.12914977927556
1466,2,57.07054306179652,41.640814008761915,37.85867218120848,110.07718510911458
1467,2,57.14424294190138,41.68593040050049,37.88825818546623,110.16538679200661
1468,2,57.16069866721051,41.69517065986222,37.89328777604007,110.1861499807568
1469,2,57.76508490462298,42.117864979201954,38.23742007769969,111.17071707313777
1470,2,57.77043555739605,42.119537721657025,38.23342605283706,111.16896553417953
1471,2,57.78395002418137,42.10159029459866,38.16801447715025,111.05543177807905
1472,2,57.765472604937884,42.115123589491,38.22439607215921,111.15225398299754
1473,2,57.76042377423965,42.11198888156966,38.22602718999696,111.1435244721767
1474,2,51.71059676377366,37.91336806112798,34.974512839581266,102.00072891684842
1475,2,51.7639692571513,37.954359131556366,35.014184813335696,102.14267383238078
1476,2,51.69452017005949,37.87606673869793,34.9053231476535,101.79281578237138
1477,2,51.7130799204482,37.91524028036514,34.981882558364774,102.0585377748935
1478,2,51.647871022469786,37.86610146756464,34.93682467880935,101.91764074546931
1479,2,50.55322824197823,37.04541775734248,34.17939583013739,100.34252467945184
1480,2,49.93382030902809,36.562118147816086,33.69165029423641,98.87412535085694
1481,2,50.55085148294983,37.0392476131221,34.16977747049201,100.32131872041266
1482,2,50.446131365580015,36.95508693334386,34.08190239859033,100.09781737668489
1483,2,49.6312105910341,36.336366529080586,33.47957619475057,98.24238350821823
1484,2,56.8172376541351,41.40426229851976,37.57311929346537,109.73550792916429
1485,2,56.823701434647624,41.40627404163659,37.56832285664633,109.72394426645141
1486,2,56.80927516087361,41.41955938615047,37.63521624855695,109.85053833897271
1487,2,56.832339737494166,41.409674968624394,37.56299833010412,109.71814569953294
1488,2,56.8360177725632,41.41352987372555,37.568448050140745,109.73327076043203
1489,2,57.13375828202908,41.65736527410955,37.822539388726,110.32937050856259
1490,2,57.155604818833275,41.6507891815791,37.76432882452054,110.22383509385462
1491,2,57.135196501485815,41.6568230642865,37.82277183087114,110.32632813670273
1492,2,57.129684085629336,41.64231734381355,37.78773512895038,110.25097554822423
1493,2,57.154555130815226,41.65710437175323,37.78992936123678,110.27766862950773
1494,2,57.50264732217316,41.92986594655488,38.05548405742857,110.93287787579982
1495,2,57.54304811906231,41.929746511679966,37.98628491987425,110.82635452425528
1496,2,57.498641113518666,41.92500731530585,38.04603931046889,110.90693203527684
1497,2,57.51151446089326,41.916893569581376,37.998931526981224,110.8320349186069
1498,2,57.538250095456696,41.933020121137986,38.006803780130866,110.86648277095988
1499,2,58.086922244066194,42.337271293926186,38.37577858467609,111.82910411068582
1500,2,58.08160328365735,42.330765514695045,38.364022905783436,111.80000071512224
1501,2,58.12315749488441,42.33618213169547,38.313239405919425,111.74155142942013
1502,2,58.08408890532761,42.33323483412108,38.368812577023355,111.80888484521232
1503,2,58.073115976993485,42.31539349146404,38.332589863555086,111.7346536020272
1504,2,52.03801420640692,38.1533108860598,35.157769410800384,102.88925608223022
1505,2,52.03523710430046,38.14687313122348,35.1456579873264,102.8508276920451
1506,2,51.81533061774558,37.93294308717062,34.874417861008816,102.10322883903581
1507,2,51.972285885648446,38.09555759127589,35.09174794366528,102.71193932935495
1508,2,51.868490944565494,38.01004337642064,35.00420955497753,102.48459125123875
1509,3,58.29166088880665,42.46743306208606,38.451443902331015,112.54854714723042
1510,3,58.223579750046774,42.42064455088081,38.41694570086766,112.44323894366836
1511,3,57.546807011341826,41.95219941889108,38.02338427795645,111.21021558148465
1512,3,58.249421064011926,42.438767848160644,38.43316932312326,112.49030413507076
1513,3,58.21782747908536,42.424013406599016,38.41917498338381,112.44633794527965
1514,3,59.54636343733943,43.34551418175958,39.15123207261597,114.59972876264831
1515,3,59.526064130402965,43.33193805650613,39.14244415708261,114.56651253187766
1516,3,59.53863317000209,43.34020065922505,39.14778655590282,114.58782823816017
1517,3,59.536772488648296,43.33795255772511,39.14233776482866,114.57874256129178
1518,3,59.518853581311,43.326760585249005,39.13624789302666,114.55076078102283
1519,3,59.543312170456716,43.34366558441141,39.151587464364994,114.58559041945541
