Sample,red,green,blue,black,N1,N2,N3,N4,Material
aug_3.0_a36b6297,58.00334800848867,42.20528275776061,38.3064547468852,111.74175532818795,8.231539214735731,7.878924599116141,7.865247253558333,6.702499202428844,3.0
2021_Sep_01_SR-3501_SN19387Q4__00465.sed,59.36877088914224,42.863278968761705,38.225332098397914,112.33635087247266,8.177660507629641,8.00057660221557,8.071483760415678,6.878351906865037,5.0
2021_Sep_01_SR-3501_SN19387Q4__00317.sed,59.72161941334299,43.07129570112738,38.82100467480811,114.39711062408954,8.50998655597591,8.172352074270396,8.195479979802904,6.997323067740785,4.0
1426,58.312699890499566,42.30028092011282,37.72127717012947,111.64161759746369,8.366472232854985,8.016835734690483,8.081959514355098,6.854941398556644,7.0
aug_3.0_c6843fc5,56.754139427787436,41.66111831405069,37.93422275631855,110.90920987258855,8.000936074178423,7.867666906808823,7.821177168852829,6.785232515440474,3.0
2021_Sep_01_SR-3501_SN19387Q4__00631.sed,57.664786710049476,40.80895986532786,37.27334597938982,107.42327588720985,7.910067423896693,7.7967019221548455,7.664378415997439,6.75966702513898,5.0
2021_Aug_31_SR-3501_SN19387Q4__00741.sed,57.692002980890145,42.065755783756615,39.117119935679014,112.2502718824735,8.294097706344228,7.896951839167419,7.785529699782429,6.780610876348409,3.0
5116,55.18757992230708,40.33965007293925,36.78476311802995,105.38209994937938,7.995982506788934,7.642157193673584,7.720428929765926,6.593693980703567,9.0
aug_0.0_789c0edc,60.451964179440395,42.97069522131257,39.022515746085624,114.07234275567886,8.488472684040827,8.276081088694117,8.150404642897092,7.12706509884921,0.0
1564,58.95788420930244,43.98454670313881,38.07530039565549,113.46526446126157,8.379518125824086,7.993055136917102,8.187263046871786,6.949747366206567,9.0
4797,57.86396398125276,42.762896166407174,37.64661904095553,110.91517951766485,8.216801645648465,8.001853079430212,7.904351988228173,6.685707454581855,7.0
1493,57.588751894250066,41.49512490225128,38.60669878558703,110.28084259331604,8.274054914204658,7.985894582560425,7.988893355481539,6.833108660430803,2.0
2021_Sep_01_SR-3501_SN19387Q4__00291.sed,59.361577475158604,42.89729805293004,38.85514034112875,114.98425109522026,8.623367806200765,8.16348384390102,8.190225231198616,7.166307718259177,4.0
5263,51.73919785725881,36.90582686079104,33.622406195646406,98.74900145518876,7.123396605223052,6.866992631420057,6.9664463460095964,5.860315623416907,2.0
aug_6.0_557fb145,59.15436624209137,42.78291144039525,38.519164871011085,110.55830484012556,8.202889375076555,7.772385319338863,8.068303855321833,6.9091968659241205,6.0
2021_Sep_01_SR-3501_SN19387Q4__00292.sed,59.67614199497403,43.54392114119541,38.64678585708394,116.22579686964968,8.600957557771679,8.25220393140416,8.25037891788143,7.006668880836281,4.0
2021_Aug_30_SR-3501_SN19387Q4__00322.sed,53.804700926710105,38.6868085674071,34.9870542318962,99.80426517794342,7.455966569549311,6.896370265366461,6.84294778448513,5.726085974818222,1.0
2021_Aug_30_SR-3501_SN19387Q4__00160.sed,50.30476923889027,35.91424192349017,32.43165877747517,92.72656113450982,6.757135634996786,6.494619923340698,6.575285099918127,5.5076534822013254,1.0
2021_Aug_30_SR-3501_SN19387Q4__00002.sed,58.59837790197413,43.34277879924002,38.51255662318402,113.5080346349707,8.345399804108357,8.200028563669548,8.007375706305547,6.923993123834356,0.0
538,29.797347869154837,21.27717143038468,18.561922836918704,54.480874308185314,4.032999781562782,3.8036114599127777,3.786226533298924,3.1572459754796713,8.0
929,48.308044691009435,34.392271823455005,31.94431757613107,90.60469368999131,6.84335258280175,6.508373604364615,6.360207237796849,5.415167835438263,2.0
5178,51.496907798815066,37.279617554914324,33.33710680639397,96.13860851390855,7.208783115915505,6.981138779651731,6.881584285226803,6.067018364493503,2.0
2021_Aug_30_SR-3501_SN19387Q4__00140.sed,46.53694188795622,33.33631238062516,29.18593677608884,84.96975848672591,6.0986977389533585,5.97086715383791,5.91095709681851,4.906386756861255,1.0
2021_Aug_31_SR-3501_SN19387Q4__00445.sed,60.44936915250053,43.295600911163746,38.89177133466204,116.59966855297475,8.489309179120676,8.128562352822911,8.179377507072761,7.089780268317092,0.0
2021_Sep_01_SR-3501_SN19387Q4__00423.sed,56.404143211336766,41.542043109494216,37.78324994382682,108.87426571164049,8.202482300457444,7.775714682670157,7.788466433594837,6.76476975338632,5.0
2021_Aug_31_SR-3501_SN19387Q4__00389.sed,60.06828909143976,43.83728772298286,39.394214604773815,115.65512361653911,8.547527682353959,8.146125952433383,7.997944350770463,7.209557212818852,0.0
2279,59.7671078297847,43.3260005984406,39.08408582297397,115.0917447438508,8.557479570465235,8.114577269674445,8.197977020713296,7.173143370611047,9.0
2172,55.97809426399273,41.168680268701365,37.19658002997588,106.26583779901007,8.078274495327003,7.80179841570524,7.839286062797418,6.643905177540282,2.0
265,11.847718706540148,8.878092744978863,8.619988466722472,24.62369841743217,1.7920199671184596,1.8004378415821614,1.8519335625895577,1.6139658760768352,5.0
aug_6.0_9e7e752c,50.197496002109695,36.501333279413046,32.128813436815456,91.96672428829422,6.837330010557111,6.572337934466001,6.456473675528929,5.346579968547979,6.0
5081,57.59885366073321,42.42256230596513,38.36686756933892,113.37001711844978,8.259083523606668,8.097488847093757,8.059369256605809,6.974766791441707,9.0
4836,58.52274020939674,42.649627821849954,38.201564746898555,111.24919250966441,8.321506764879135,8.157842610484654,7.946918647095446,6.994101212834763,7.0
1994,57.59412757052968,42.157606483224654,37.670833424052255,111.2672560474471,8.217611387278655,7.683606359888173,7.943867844789482,6.9476263306109045,7.0
aug_0.0_b67f9447,59.73292770031731,42.78121162613292,39.10317138558741,112.83638159165568,8.328500714540803,8.064029045761599,8.182509490307956,7.02860542111063,0.0
1988,53.84849755960352,39.31699271638675,35.02198769899881,103.9157687616476,7.719077201810598,7.493692052962154,7.549153724588616,6.4820982264135365,7.0
2021_Sep_01_SR-3501_SN19387Q4__00150.sed,58.62931711400008,43.482731890231854,38.59443902225538,113.56231893039039,8.612760722661514,8.152218876555734,8.119447137038414,7.003971892947055,4.0
1127,58.10766530410362,43.24648451487547,39.03808769069332,113.7694675833535,8.616958661479122,8.056044789297625,8.296864252233203,7.114681027085358,9.0
2021_Sep_01_SR-3501_SN19387Q4__00148.sed,58.45903203686019,42.37567629737263,38.49562193017894,113.5308918631874,8.538834960373032,7.959455615476213,8.149433755385916,7.049808186742653,4.0
2021_Sep_01_SR-3501_SN19387Q4__00052.sed,59.75531418860571,43.60711228531803,39.22999933227967,114.72402700949164,8.479035957922271,8.187760387250954,8.184561162709723,7.186520909346097,4.0
2431,59.094323506798624,43.17685083777725,39.33509754993507,113.46456280614778,8.631923416864053,8.25547550778389,8.226509914189373,7.098148138354796,9.0
4851,45.83822855353978,33.03752645835264,30.510563558827094,85.64802708586573,6.371604372957506,6.161989120782738,6.169301437075782,5.358444055769477,8.0
1960,57.45488160039144,41.946482727353256,37.862916324911836,110.32360925454512,8.080141788247207,7.897320102923517,7.9112056034736336,6.717761821929346,7.0
2021_Sep_01_SR-3501_SN19387Q4__00715.sed,37.25373767634353,26.506823468480963,23.21279984285571,67.7265026179819,4.955991359762711,4.740379805137246,4.724318153428632,3.998811018060853,6.0
1561,60.23132002903185,43.927710989668604,39.77267440034078,115.14004814074951,8.653549120954178,8.208502745409985,8.206007537910557,6.990200708847157,9.0
4035,38.252536381167765,28.253980734620878,27.674172252481075,78.06638794136897,5.7926045376926805,5.745623508777495,6.036831401893449,5.245392406854705,8.0
815,53.76263126179816,39.11073534507596,35.25511872023051,105.99676601311833,7.730978644173063,7.629043178221621,7.767061584108462,6.666169061484671,9.0
2418,60.06605874926887,43.04775083403251,38.274259108506804,113.73066332015237,8.46208947883986,8.175110208654926,8.10224151725303,7.040902863204742,9.0
759,52.95773179723482,39.37249357444449,35.218522793723444,101.81671884149434,7.640333709698735,7.498722745740087,7.466618808547919,6.428283668486346,7.0
2271,59.97967848787307,43.31255542527903,39.33900746295617,114.13451742009276,8.562989152090589,8.185573692106928,8.200450839164928,6.986472368608208,9.0
3823,59.247518605458836,42.80877027656892,38.60137653855959,113.57639356869838,8.389090150295791,8.072717194504555,8.117413481756989,6.934735552556193,9.0
aug_5.0_ab18e154,54.67881224129037,40.52621994454351,35.9223229231454,105.29383954970756,7.795520989884637,7.594622556656912,7.5460252605091025,6.526325308090065,5.0
1,44.89163687073692,32.64173524479651,28.875755858664657,84.10262037207974,6.268113309564195,5.93803862180282,6.085024733539193,5.174434199896591,2.0
3850,42.151529140800186,30.15212557605581,27.120624267554597,79.44041745425864,5.817340333537149,5.583529274137375,5.743307820611831,4.718303321403918,2.0
2021_Sep_01_SR-3501_SN19387Q4__00773.sed,59.09033149469286,43.171290219114866,38.08333988384099,109.78963601606903,8.48673396862344,8.05036751621389,7.96094706399747,6.748163154506184,6.0
2021_Sep_01_SR-3501_SN19387Q4__00104.sed,60.16015430403417,43.57911863634621,38.559962291016234,114.92791588977677,8.55497907229301,8.286349213265824,8.192099335483448,6.988317080503108,4.0
947,58.87779285120472,43.29019093663431,38.82873499203948,113.67979992263179,8.581518089035365,8.099555341229458,8.22806677762409,7.18192957100352,9.0
924,57.65145143190174,41.72581110309909,37.741471504102456,108.98577222945781,8.214993184003255,7.796112207420042,7.974218198291188,6.764735586639999,2.0
aug_3.0_5846be6d,57.792048138539585,41.648134045770085,38.256828140712884,111.2414937711254,8.344746457889004,7.846211968151006,7.81869485441949,6.719246413398376,3.0
2021_Aug_31_SR-3501_SN19387Q4__00535.sed,58.5265865675017,42.405364331705684,37.569360813184396,110.55198441259479,8.370788369387673,7.934847345340247,7.91795786342859,6.798843460462962,3.0
2021_Aug_31_SR-3501_SN19387Q4__00422.sed,60.19706606030441,44.054875811041676,39.4383491965922,115.07756868403776,8.665428260286056,8.212448101765668,8.222012246904162,7.04864715669536,0.0
2021_Sep_01_SR-3501_SN19387Q4__00729.sed,57.22252275049272,41.19498891091618,37.63189593280817,110.14267564606561,8.087008447020855,7.891373776751635,7.866538659845329,6.69396412120185,6.0
2021_Aug_31_SR-3501_SN19387Q4__00283.sed,48.84951289158179,36.597423272586745,32.663402977351005,92.99820121322007,6.854770889953118,6.430959417895785,6.470427244107999,5.547336274340977,2.0
2021_Sep_01_SR-3501_SN19387Q4__00548.sed,57.06345646550987,41.0509384520536,36.80426256828221,107.64093967421623,8.192949902192803,7.605379691647733,7.611078329565177,6.648782794494954,5.0
1853,60.098126248997346,42.94360187272195,39.20225909142688,115.27524986185905,8.602174719537464,8.205026783983545,8.071461697644208,7.01958578261405,9.0
4208,53.93182255798703,38.82789246943049,34.65807369027707,103.78839437608559,7.429937758668992,7.223965000067679,7.276491734911284,6.157278020288099,8.0
2021_Sep_01_SR-3501_SN19387Q4__00233.sed,60.096842623002814,42.76394085364203,38.82611109407688,113.86909501172178,8.441341217272836,8.027509128975614,8.176833803196057,6.991361366528602,4.0
aug_4.0_19e65516,60.02733454971512,42.756351840780404,38.767661417705845,114.74531654954461,8.48597882251245,8.262958827025098,8.167463808647918,7.126257223249701,4.0
aug_5.0_717e87a6,56.3729340002753,40.51727855726731,35.789627342198806,107.33246993593379,7.843936047528754,7.676283140897384,7.698611121436689,6.514416425108743,5.0
1407,58.10677565411454,41.60627187325593,38.94078600979187,112.02890823677828,8.30508937035807,7.995659608542532,7.940641535085188,6.849478114104563,7.0
2103,38.213640032342184,28.514734081126665,26.750088592794683,79.3607867314664,5.779480986081309,5.743820203901428,6.0254492080518345,5.137152285911576,8.0
2021_Aug_31_SR-3501_SN19387Q4__00182.sed,51.92000812380142,37.95099448931274,34.39613000399097,96.65004974572697,7.096678728044145,6.721895012207657,6.7625888636605795,5.712756572469984,2.0
aug_3.0_6406411f,59.02624982098792,43.003265751911265,39.095138904265255,114.10751052472452,8.576326894036127,8.006694956279503,7.975058787987964,7.148174230015024,3.0
3087,49.222421268335424,35.062247052271104,31.32965233490515,94.40005601609602,6.8370234942845975,6.479700833060514,6.49551906295721,5.513057350507846,8.0
2021_Aug_31_SR-3501_SN19387Q4__00199.sed,53.91920092559313,39.09293198438719,36.250121175386944,102.10401375559627,7.601769276530683,7.185811967465015,7.106824876999609,5.983864005576844,2.0
3525,58.974245917096454,42.86575614037444,39.12905028718162,113.65862089654202,8.507038349779064,8.165343932966813,8.278459517653896,7.091932191466619,9.0
4296,58.187266896327955,42.56610126462155,38.01899340506469,112.19338140612328,8.357867797823221,8.041910933808364,8.049007138310904,6.90149722401513,7.0
601,49.812306133925766,35.16473176163352,31.897300865753493,93.41243215700959,6.999361324582734,6.694640461191712,6.844974636950712,5.766486591094638,7.0
2827,53.47854850804995,39.16316561633335,35.694938463233484,104.50018502035425,7.860115780251541,7.4076086553928855,7.589949476442576,6.624041243442762,7.0
2021_Aug_30_SR-3501_SN19387Q4__00095.sed,58.556451436790994,42.04303428123389,39.19857506771201,111.77987236132947,8.459302228730293,7.98072075350306,7.850700722870577,6.992973397326725,1.0
4018,50.08554039738887,36.342976892679985,33.624589831881906,96.2447024081491,7.081448862941779,6.903704547823573,7.075000016275296,6.034428194640484,8.0
2021_Aug_31_SR-3501_SN19387Q4__00009.sed,41.938510430150416,31.076950786176365,28.704949382894238,81.69594938511217,6.021792371461528,5.753855487166349,5.787399152493381,4.910261137231111,2.0
2021_Sep_01_SR-3501_SN19387Q4__00261.sed,59.62938648966558,43.33999934161442,39.6762382976122,115.50376511486184,8.649604902512634,8.221745057273779,8.13371250006251,7.070717370747627,4.0
4191,45.129944952972686,31.932955036157097,28.578192083065634,84.28545760923554,6.144317106187304,6.012762528635458,5.897311695398102,5.08136669749948,8.0
4091,57.850055938612144,42.89242424860168,39.46133089324263,114.75454616449125,8.407445952902512,8.123046104497053,8.105114859571788,7.052007059535512,9.0
3988,48.59573809690992,34.674646764733424,32.071577026285944,94.09371404127995,6.7057396610679305,6.579987829965159,6.638656538270487,5.591353367563649,8.0
2021_Aug_31_SR-3501_SN19387Q4__00323.sed,55.030007846209344,38.92776828673754,36.874586006661524,105.04377083627185,7.727881754411854,7.23822006594788,7.293349469051866,6.056436433201652,2.0
4031,52.70156288960787,38.801455779051444,35.85840890653892,101.40504723597171,7.413129165754946,7.36746644782623,7.269230219402698,6.283011052666351,8.0
1544,59.86340405093543,43.921130094599455,39.31375612523665,117.1583435905286,8.594792576162911,8.183315981308306,8.17755145963688,7.175334943629711,9.0
362,55.559712380373455,41.4165547727581,37.18032036547102,108.14286903452998,8.103474814099174,7.890033206843584,7.835413721387254,6.996460246542874,4.0
2021_Aug_31_SR-3501_SN19387Q4__00263.sed,45.06168858091502,33.06214666300329,30.684335427315425,86.2280287772593,6.263908169081485,6.023179969784544,6.046072778537458,5.211761077473397,2.0
4423,58.17528214369315,41.661931327456784,37.89465849242638,110.78600432015777,8.174113619410592,7.903332564398972,7.932658627044429,6.872503061909126,2.0
1023,51.627361270752104,37.6634029032168,34.21465010301836,99.87354754822091,7.438499540364633,7.198598167240966,7.159210791685505,6.090852780413986,2.0
2398,57.70999893595995,42.20375942408035,38.008618524679235,110.69767669628354,8.209497297469856,7.902130194865172,7.844357747239477,6.74134493130092,2.0
3071,30.744013598527278,21.44061626415034,18.55401878952626,54.81276874904999,3.991303553013612,3.8732045985847297,3.772027195347757,3.1179965848806073,8.0
aug_1.0_0b7684a4,43.778777603877906,31.4306709048165,28.124983158333627,80.7363234505994,5.939930229746222,5.609305424307246,5.540116771854751,4.613737193528487,1.0
1268,46.275026042785115,33.68002089314128,30.46970936271736,88.28357178433617,6.500701605059688,6.191470950079359,6.191289535037363,5.354907770886499,8.0
4380,59.45195791918837,42.4489508525153,38.49332770196837,116.36884236548427,8.396128763689184,8.210875209569695,8.240355120376721,7.072545989212494,9.0
2021_Sep_01_SR-3501_SN19387Q4__00680.sed,58.288861263699914,42.011834492312914,37.7493288765626,112.35723761705884,8.307092758285819,7.873468152577526,8.001818796335852,6.793869505579546,5.0
2021_Sep_01_SR-3501_SN19387Q4__00024.sed,58.02330908584817,43.39021159638715,38.679627608225,110.31027652172693,8.56831584084851,8.028243966507084,8.19312036633409,6.912259187878942,0.0
aug_1.0_55a29011,51.22574345397514,38.09186618958469,33.591666402927196,95.27608522252952,7.081417488531238,6.958385605999661,6.655086194387901,5.662284947162082,1.0
3084,48.0245998991494,34.65839361529246,30.768111349951326,89.45731049061231,6.433825690953815,6.325936023178595,6.343951180120187,5.314831217735511,8.0
2021_Aug_30_SR-3501_SN19387Q4__00041.sed,57.342255718405994,41.92537413601953,37.06022029780753,111.15329418025516,8.124070013503877,7.768962423726939,7.78700368206685,6.572601931426932,1.0
2021_Aug_31_SR-3501_SN19387Q4__00346.sed,58.930813812862446,42.23774406520757,37.82789591030273,112.54350891302973,8.387419982072204,8.102621309397595,7.865245345736233,7.0724901927345165,0.0
2021_Sep_01_SR-3501_SN19387Q4__00747.sed,57.273602797961665,41.56215769390833,38.34019901317545,111.56454473802447,8.29259518214837,7.924544231819416,7.7842210796847455,6.719421697502357,6.0
2021_Sep_01_SR-3501_SN19387Q4__00278.sed,60.40899594303247,43.614826566892305,38.57374220822635,115.98186860011148,8.62193663391282,8.33391438565552,8.158554976252642,7.102904208779353,4.0
4384,59.02894225136458,43.501220605410595,39.42145660545141,114.95808853830313,8.43544957295433,8.01332857982376,8.108263950071938,7.1647875545050725,9.0
1082,49.17315705788552,34.808024218003666,31.54125954826516,92.37153721630582,6.755824559558162,6.569476673939825,6.477513590279368,5.665762825038591,7.0
2021_Sep_01_SR-3501_SN19387Q4__00306.sed,59.07412389465941,43.19310307664024,39.43147501121668,113.79824248613595,8.443476943587223,8.235567407552743,8.25563066980844,7.014664981238264,4.0
2021_Aug_31_SR-3501_SN19387Q4__00669.sed,57.781455985879965,42.79950723353262,39.00097425146167,112.67335707536373,8.438240839120068,8.223499546897106,8.132525674384066,6.894892480669813,3.0
1093,57.93406235210975,42.81019625278647,38.226483059315264,112.01810966057305,8.32204444902268,7.998177849907755,7.945235051866452,7.038049793892656,7.0
2021_Aug_31_SR-3501_SN19387Q4__00171.sed,50.25154582884452,36.556873551673135,33.43754209150924,95.92155381283324,6.935126937468422,6.58422711308045,6.58340574343776,5.700946371813799,2.0
2021_Aug_31_SR-3501_SN19387Q4__00546.sed,58.64809853557021,43.22504174245566,38.17061342030041,111.5973376126074,8.367527016475373,7.946575935130643,8.011777444974093,6.913175125834877,3.0
aug_3.0_a9a9b02e,57.10828557439,41.72985708454374,38.01883883782362,111.10285953302353,8.242135907339918,7.975394414406721,7.814313579903266,6.839871992539165,3.0
aug_1.0_cb5acaba,56.11597746500823,40.02174409347718,35.21492617365444,101.85561271630752,7.678674830246384,7.239369946718287,7.078864784193625,6.006617580638647,1.0
aug_1.0_6dea5d40,56.67077251395087,41.24450836547724,37.79090665629695,110.36066329963565,8.135271615143772,7.669763026398211,7.894751247709674,6.6316250430009775,1.0
5325,52.63380787138831,38.60689289680971,34.963478631970084,101.36947325555582,7.4639042825762605,7.134066438295296,7.174445120710706,6.110614699537762,7.0
2402,57.53023908862086,43.22995978716806,38.652896922593,113.67796307180454,8.20286360335583,7.907186511686408,8.074707560723791,6.91506617681289,2.0
2849,58.450144459283656,42.250142467120064,38.85431842925952,111.9835627014925,8.330104176433505,7.943529913221456,8.097460241244292,6.908644443194833,7.0
aug_0.0_acb774ff,60.36578659181425,43.22434712258855,39.310757701076156,117.20526328348554,8.710307695570608,8.182567973739243,8.337798445124237,7.1164212399833335,0.0
1382,53.79168759304722,38.65287095279981,35.28866939523781,101.12407575106242,7.590249152378825,7.280144704156055,7.346776178379533,6.234436664504774,8.0
2021_Sep_01_SR-3501_SN19387Q4__01026.sed,49.443781535122405,35.32976160407379,32.51083512613504,90.50728422088189,6.663642961377033,6.311953265398115,6.147260512913931,5.1671155312749475,6.0
2383,46.59005640834904,33.35095213383167,30.12711168204613,88.5346790772869,6.631081824802189,6.306685273312215,6.284550056478335,5.555687309442235,2.0
2021_Sep_01_SR-3501_SN19387Q4__00299.sed,60.07878773709823,43.63992960834195,38.894851018065474,115.81742779632975,8.621805749934754,8.350395483532273,8.269123076686768,7.00761413862578,4.0
3215,50.32200527734851,36.08800333371398,31.817309754653383,94.97608793565517,6.846007959194178,6.763375229824098,6.655804385277802,5.716283195170309,7.0
2021_Aug_30_SR-3501_SN19387Q4__00271.sed,43.921078420915805,31.286481318919137,28.73593452618681,80.6759076492093,5.796308459070978,5.611692291866219,5.552195802515915,4.537223127039593,1.0
2021_Aug_31_SR-3501_SN19387Q4__00273.sed,47.454030602028475,34.318581859233916,31.473095415412804,88.92723239392333,6.532668017470844,6.290774383051056,6.3306940984730256,5.417358829678373,2.0
2021_Aug_30_SR-3501_SN19387Q4__00021.sed,56.47275466009767,40.59254743113774,36.50781936430146,106.30091744893534,7.858586951679908,7.617290237196086,7.618788609843774,6.5163664700085615,1.0
2059,46.96134382187457,35.31450939199264,31.826151802895897,92.45479726494774,6.840355509148819,6.4909386334759445,6.721918849636795,5.4858619876094,8.0
2021_Sep_01_SR-3501_SN19387Q4__00506.sed,56.28412829016885,39.939769446269956,35.86650710222052,105.09172579532624,8.052411119334915,7.711624432837615,7.795981793631068,6.484430892570615,5.0
3498,58.08101482965604,42.652566622012145,38.98038827296109,112.7824981142581,8.393339577665433,8.073672243307573,8.179826102156479,7.026481968513429,7.0
1931,56.2138991866931,40.75360554061145,37.12227863892532,107.21700052908344,8.027813586936773,7.458048386789909,7.65932866051225,6.5509079685390414,2.0
1272,55.081619033487975,41.351222542377954,37.0192849316422,108.3124111736013,8.054364533416024,7.743454112658406,7.7783415872585016,6.658636710593498,9.0
4356,59.65907767729695,42.75639335707885,38.93865636447797,113.30824718936422,8.535056181768773,8.024315218571669,8.06228393522092,7.03401408411995,9.0
aug_3.0_b9de69d3,56.19410291921141,41.271142602575594,37.21630398621433,106.93775215268131,8.114427116748633,7.872195104593331,7.78722995835939,6.623928960017395,3.0
aug_1.0_9b28cf78,57.22332868296671,42.06907662969959,37.65997944876404,108.77342458519956,8.271056977049465,7.8618499373020585,7.838063591580932,6.665479331811469,1.0
2021_Sep_01_SR-3501_SN19387Q4__00313.sed,59.16912021567805,43.46780342553212,38.611607043314294,115.20169835293727,8.554049165488435,8.264983499771992,8.168689205554179,7.05858838210352,4.0
959,57.540017808598634,41.795375683068336,38.59273184316579,110.4233452197115,8.310097787334467,7.872927596872592,7.745955634299772,6.784030247790488,9.0
2288,49.73114519035784,35.8444419995522,32.55849365552435,95.56184861441405,7.068037410581019,6.793856316299462,6.903109409250819,5.821471798681979,7.0
2021_Aug_30_SR-3501_SN19387Q4__00105.sed,59.13087689000376,42.825495040859074,39.13848572884275,112.77310950030514,8.404811476239223,8.125656664791874,8.02592714604949,6.873540415810301,1.0
3617,54.51358865375103,40.52785864451037,35.96773033785149,104.69445727635842,7.8519160010244455,7.5594086470760065,7.371901858430635,6.379341103183143,8.0
aug_1.0_c32f26a3,48.111549038769695,34.29934192814026,31.169067808938753,87.73064899553803,6.478804540311044,5.929048914221322,6.107638489066999,5.132347947075739,1.0
957,56.74830687339565,41.47557103647405,38.81016757493268,111.51568146153393,8.215287735582743,7.887713835950811,7.969137085702378,6.83655753631486,9.0
2021_Sep_01_SR-3501_SN19387Q4__00027.sed,59.09418527829996,43.69722008443477,39.306026536495494,113.08583448565616,8.44680744632409,8.055639925785258,8.202199425054808,7.207514427234289,4.0
512,29.348714513826174,20.593701071882894,18.34533828689132,53.7513258385457,3.8189897402691666,3.794417215810065,3.6812009904017806,3.098653428439168,8.0
2021_Aug_31_SR-3501_SN19387Q4__00598.sed,57.974094989181744,42.07981976088341,38.26453428181127,109.75699378336968,8.15219566513683,8.034321534600846,7.78568147495086,6.743298085699791,3.0
2021_Sep_01_SR-3501_SN19387Q4__00021.sed,58.14693324028429,43.017792214583785,38.8183000146349,111.406630041171,8.418804733180755,8.005017032833855,8.07536733772981,7.032808436007813,0.0
3987,48.52214338217214,34.87030708085959,31.91232459954342,92.17426399893083,6.654912285264256,6.6133139635445355,6.644154983931023,5.740994879378798,8.0
918,56.74587396319303,41.265922914926755,37.28929680649704,109.60023530775281,8.139319708122486,7.607776187967714,7.774006778305397,6.703344659244563,2.0
2021_Aug_31_SR-3501_SN19387Q4__00167.sed,49.27010539036133,35.400459414342926,33.19712494825422,94.33012518778004,6.778969405575381,6.5529242369081695,6.656823483414512,5.588738739506795,2.0
3209,56.72359388097861,42.366962750425394,37.99856777948659,112.46584910693025,8.28720502338565,8.0451656089704,7.919247990319916,6.732887357374557,7.0
508,29.432252975489963,20.4136061332984,18.352409945270505,53.270163440832945,3.8973916373432136,3.7693889692417253,3.7663995805268145,3.161513909493592,8.0
1998,58.299886524273376,42.14973785048185,38.422959764013186,112.30846258494121,8.214263057372376,7.978454602287856,7.8090117067868965,6.87251669168475,7.0
aug_6.0_c2977994,55.31283383826387,39.659962977061745,35.49514219078193,103.46271993808936,7.56331494357783,7.134922714584554,7.251445482572944,6.00285171754054,6.0
715,47.813235933546714,34.56800525455262,31.539036027933268,95.08716800159492,6.912485861427304,6.805626762895662,7.071473367436371,5.965712163420106,7.0
1303,47.721334031623094,35.2785516716479,31.733235913635692,93.00612070787301,6.875082300584706,6.506563628934444,6.568684176697039,5.65047203852799,2.0
2021_Sep_01_SR-3501_SN19387Q4__00345.sed,59.3437792907456,43.68717707710337,38.94019597056583,115.09716797922736,8.478016595177133,8.129995660723543,8.203452149029108,7.222562900887336,4.0
175,45.47999988312552,33.36934892657501,29.655927263664058,88.22932675313295,6.580089129193786,6.384414164419926,6.349043364617852,5.507077912960651,9.0
4066,58.38958924489425,41.9529874164964,38.43058208681227,113.03160640598286,8.480756519072225,8.02395350156079,8.071886425809147,7.131014034846463,9.0
3143,59.472642464440504,43.124886855311374,39.37779315664108,115.7040724043366,8.481764178124198,8.21496709026846,8.355473951640192,7.030645485607056,9.0
2410,55.237516650709,39.99478676971033,36.73017349863069,105.27008919225221,7.957991255392665,7.52069554315038,7.595090475044969,6.663460672280075,9.0
aug_3.0_f6b13e2b,58.4237762537534,41.70976068772529,38.136976704353934,111.23583487568999,8.302648292961498,7.810215693357251,7.910254047435102,6.696632740112175,3.0
2021_Aug_31_SR-3501_SN19387Q4__00429.sed,59.82358308822707,43.789206227558466,39.37537757362114,116.19443349292901,8.620726065497873,8.109901156016075,8.240003626045494,7.056804512170911,0.0
2021_Aug_31_SR-3501_SN19387Q4__00519.sed,58.62698177676053,42.829674576763026,37.58999184568084,112.33153013520791,8.25813276313401,7.974173456586783,8.009089074921798,6.834009872579143,3.0
3211,58.49914986331589,42.83360266595798,38.52765942292217,112.06640179784851,8.37176851468075,8.032433964300735,7.695506591412547,6.873959057591383,7.0
3734,29.72795442844592,20.541585079951904,17.54837019639559,53.31804218205253,3.7384617173196357,3.677867402475728,3.6684125194190482,3.032622524898048,8.0
2422,58.27722560534685,43.06766268167979,39.586480038798356,113.30569830761861,8.494605297876731,8.228455451122079,8.251069824783594,6.957856849555321,9.0
5096,59.075989525620365,43.23988852430651,38.64736568685925,111.68318836088214,8.543626629548744,8.044023501805805,8.294201596973588,7.008372002487591,9.0
3677,57.36879945711217,41.47216415180389,37.61467534815148,108.33421414227371,8.175963612945285,7.948227889905073,7.846906844993901,6.857176591172855,2.0
3610,51.960506047384264,37.99221350694628,34.62906419685639,99.54849549280647,7.34898165701294,7.059908162135618,7.154652219050238,6.143617112953348,8.0
1121,59.604492360224945,42.69115636343193,39.322197935706114,112.5854621925502,8.601667449842365,8.092222946130594,8.129041121561107,7.138741290988664,9.0
4459,49.45121609813307,35.74615368560731,32.22541092316516,92.58068628599109,7.072765138500834,6.605153662916376,6.8570670871572625,5.76619576216583,2.0
4907,50.30113572126917,37.073529447373474,34.29679122414902,99.63856383127819,7.43003701859033,7.160153021841896,7.4117097087323955,6.261775810344966,2.0
