Sample,red,green,blue,black,N1,N2,N3,N4,Material
341,2.527914172416808,1.751504601356355,1.1830957938167677,29.05474234479215,2.0492807317855526,1.9957755591205357,1.8864149045123197,1.5613804408592518,2.0
2021_Aug_30_SR-3501_SN19387Q4__00338.sed,10.88909109475706,7.728569810491972,5.516071390787894,124.74969620517852,8.871393549080535,8.366665820710656,8.14768535104146,6.469162432360796,1.0
2021_Sep_01_SR-3501_SN19387Q4__00644.sed,11.157032210417148,8.090297266324823,5.804274419016142,128.9589873381653,9.140390793289765,8.832107417570464,8.503498625518016,6.987993674526338,5.0
2021_Aug_31_SR-3501_SN19387Q4__00170.sed,9.420860549518878,6.71623123066226,4.982353575274492,111.07788810291389,7.946296039100934,7.476181914188879,7.308392279221823,5.872394039996373,2.0
2540,11.527514383226949,8.370162982343889,6.025813394587785,132.62999922974785,9.447846085163652,9.063676721223722,8.687969684640722,7.148517803959601,7.0
2021_Sep_01_SR-3501_SN19387Q4__00816.sed,11.716742588031472,8.535565216235769,5.963584901905019,133.0296659219518,9.634880866154475,9.040931919881807,8.81106410527833,7.158144252496561,6.0
1964,11.207819637870045,8.271764931483878,5.748275052619292,129.74398473210644,9.342591391348535,8.837658593603335,8.442773484453197,7.017255794840392,7.0
4899,8.103413164981099,6.232359213753012,4.547607622256175,88.32703607920452,6.174737369234234,6.214612634437099,6.391447744710749,5.359238174064445,8.0
4223,10.771007868299362,7.820938304414928,5.479313180514208,123.80104648589551,8.816622737781591,8.466337311515497,7.992981386405709,6.670777753487641,7.0
5111,11.685699265451206,8.483256511784765,6.067405767917612,131.90756406610046,9.565791194448588,9.26305009218796,8.82773202453632,7.404524216890147,9.0
2021_Aug_31_SR-3501_SN19387Q4__00354.sed,11.88945232412893,8.789215065809357,6.1671724630192895,135.62833513834832,9.818394341801284,9.42488596966593,9.01007205634156,7.432610648616052,0.0
2021_Sep_01_SR-3501_SN19387Q4__00802.sed,11.60774923410187,8.446978704801477,6.059914579801747,132.47449669023695,9.523962817405243,8.961883662290058,8.724888982213375,7.154029888300115,6.0
2021_Sep_01_SR-3501_SN19387Q4__00609.sed,10.873154076810112,8.078111891396379,5.580433439067096,126.876871113952,8.991254814581723,8.615847297334819,8.384512877089096,6.841473122815648,5.0
aug_6.0_3989555e,11.5167895345837,8.237196099926546,5.9399990544764965,131.03002931044935,9.446943086000626,8.877954626096132,8.652224418538284,7.08579545060632,6.0
4914,11.156608022297483,8.235067720410955,5.762899107769172,128.29823630788766,9.083531480307979,8.707075653363969,8.475304666718298,6.985066781485411,2.0
2021_Sep_01_SR-3501_SN19387Q4__00034.sed,12.02068882064641,8.558606352657524,6.1379730120411855,137.31205984450932,9.808191588527684,9.374766992363838,8.844282545545692,7.443824977246136,4.0
2021_Sep_01_SR-3501_SN19387Q4__00176.sed,11.838909640617427,8.657115710883616,6.1601117071367275,136.42816611985657,9.597051189954417,9.283178205846488,9.011698584975756,7.429637994617665,4.0
5241,9.888949790027752,7.168354257360542,5.16757633212469,110.8988350601993,8.200228059614181,7.799738200107246,7.525115051938114,6.015565955288742,2.0
4248,10.322716870242855,7.539465458826697,5.2458374972242074,117.0481539849161,8.402932140236768,7.994324134848432,7.857308037954239,6.3093929469689645,7.0
aug_0.0_f16076ff,11.750544511536853,8.590415760504824,6.201783596281315,134.44979453704963,9.56684718573291,9.315131991683685,8.792424683943887,7.319556397355051,0.0
2021_Sep_01_SR-3501_SN19387Q4__00758.sed,11.535979643354885,8.385512696705241,5.834553860629157,130.50086511262916,9.329172353682642,9.143622051836065,8.565974307976543,7.0961138174499645,6.0
3574,8.673870826967347,6.221219400558636,4.419183040383078,97.95241779987835,7.077437342150097,6.807773323785327,6.420057645562981,5.227896537555173,8.0
2021_Sep_01_SR-3501_SN19387Q4__00868.sed,9.791091507923499,6.861995146618836,4.67651123281767,111.62662416040696,8.017708523695726,7.588563726808517,7.269342473038645,5.77421518618986,6.0
4234,11.528679563580312,8.470139319050132,6.0286756653816616,132.00971757940692,9.485847909281096,9.103501287091708,8.840402240104398,7.2505081978111825,7.0
828,6.752710718433418,4.735011646983698,3.354733654616471,74.34721509511074,5.174834783289102,5.176851339805427,5.016058758330787,3.9950172928885297,8.0
2021_Aug_30_SR-3501_SN19387Q4__00223.sed,11.228800348286525,8.120123484768682,5.673936419464,127.46578658547294,9.182835801999273,8.711633876878489,8.293374673909629,6.587828665389145,1.0
2021_Sep_01_SR-3501_SN19387Q4__00556.sed,11.326286426513713,8.050178666711666,5.835791220183691,128.22143642970394,9.171598155650944,8.868045383990475,8.402057805841284,6.8680196890304765,5.0
2021_Aug_30_SR-3501_SN19387Q4__00068.sed,11.441606650702882,8.233368484794907,5.892617117483002,130.38275819008922,9.282586638790924,8.79686091291766,8.476808699135761,6.9876183361300495,1.0
2021_Aug_31_SR-3501_SN19387Q4__00045.sed,8.450345201578768,6.280872504704258,4.603618730521185,106.11510783709592,7.443386517212773,7.024162340075592,6.651215408578491,5.368544064807377,2.0
aug_1.0_07ddf4ce,9.669446019243415,6.65310753518446,4.680287617145882,107.82851414713619,7.840954950863592,7.470525357167959,7.131094637991877,5.737094274215155,1.0
aug_3.0_8c89532d,11.228939324731057,8.194091451968466,5.797606406930335,130.28224284706855,9.126334431561245,8.817132861195496,8.399348125551871,6.929480245377703,3.0
4646,10.850563985800298,8.01249426860979,5.623107235474298,125.23667937890512,8.993760893273894,8.6052595902844,8.259787748081095,6.775894274285678,2.0
2021_Aug_31_SR-3501_SN19387Q4__00434.sed,11.806334864433188,8.5314655725555,6.203158465068423,135.5610972806683,9.637483490443541,9.316253263139902,8.947021314720555,7.497335718686172,0.0
4809,10.583565415191002,7.965617617390212,5.579306040607393,118.44731896970691,8.773539243182988,8.30143626297954,8.262167310861512,6.664560594566884,7.0
3214,11.518479949560579,8.295649374370775,5.998814986831126,131.6288205807396,9.491150007853133,8.935516206238079,8.783344590886873,7.227245013498934,7.0
2021_Aug_30_SR-3501_SN19387Q4__00114.sed,11.710625252994674,8.47497528595361,6.1129861175820235,134.2400063107492,9.690694157234228,9.177325410172527,8.887563486560106,7.132226914728038,1.0
2021_Sep_01_SR-3501_SN19387Q4__00069.sed,11.832308706135501,8.734643645513199,6.154454509991876,135.99245040890577,9.742452340166306,9.181768636739053,8.784277928398554,7.34214582828891,4.0
aug_1.0_5e7dc3d2,11.221486775564715,8.210080308826388,5.815566094040974,130.76787677999795,9.221150226633949,8.93899680366886,8.546300596341794,6.9720883861636285,1.0
2021_Sep_01_SR-3501_SN19387Q4__00127.sed,11.648167404801296,8.592511790274129,6.118575833125472,136.39018574715348,9.74433511616626,9.270709861832048,8.990470222624518,7.444415899518808,4.0
3687,9.695074271582289,7.140691317694906,5.063654838606035,111.09873294254248,7.998134381152802,7.5057369286260025,7.155947031721697,6.064767470633984,2.0
593,11.237777898864666,8.238902694370365,5.967724529600298,123.54146601497348,9.114322175530491,8.75616207398068,8.429408870312354,6.937245994476299,9.0
2021_Sep_01_SR-3501_SN19387Q4__01031.sed,9.395205539686522,6.553435610983967,4.720864249067336,113.9751923934379,8.087348201074683,7.5364414530718165,6.892955924358133,5.479591797430665,6.0
aug_0.0_f2cff2fd,11.888539407284085,8.642484623952678,6.101929807720588,134.1133168053292,9.819517696897936,9.291848464135706,8.704464586454325,7.277593210545059,0.0
aug_6.0_3afed662,7.0564847302021025,4.816564361889206,3.406635887565412,83.31211025416908,5.832846494932433,5.443957140369766,5.3170950658414435,4.1265525450821805,6.0
545,8.782462256563637,6.262971997331558,4.3841793604495,100.0298382155478,7.024631572638634,6.696719627168561,6.500882542002757,5.3316747502123985,2.0
3159,11.45469632426415,8.486980941827238,5.975722092539971,129.77254181040283,9.444469967382403,8.775851152069002,8.616549494122195,7.046706592325599,9.0
aug_4.0_54135be0,11.526063601143314,8.505417153874683,6.160174359633165,133.91356472811907,9.647939482776552,9.13666802556491,8.7945931954851,7.1082634494105745,4.0
4228,11.495188381288289,8.485049973998638,5.995800334325465,130.87947941821238,9.462368110701659,8.967331585238773,8.740695606256928,7.23699234438426,7.0
2021_Sep_01_SR-3501_SN19387Q4__00504.sed,10.828552679165911,7.905730020774987,5.75103640951553,125.47242516418017,9.04888019052725,8.51999688619186,8.324003100603269,6.641898247265306,5.0
2021_Aug_31_SR-3501_SN19387Q4__00516.sed,11.51435773546504,8.4024615662367,5.925378595752194,132.204079962131,9.337504156244156,9.205212211907247,8.553383231426672,6.956654379399886,3.0
aug_6.0_4cb46793,10.91906136953766,7.792347095834496,5.544960650824579,126.12956247258964,8.997542203585779,8.539411223710152,8.12993121263443,6.4184939010201125,6.0
2313,11.564148444927925,8.62949450485885,5.979170756171842,133.5351148629544,9.702949667365957,9.019352089407347,8.625867028876497,7.1635648695039205,7.0
763,10.971076410835323,7.790313847043898,5.683921794034166,120.89196623652127,8.85702084946242,8.582891615372885,8.221660207777807,6.852286776905938,7.0
2021_Sep_01_SR-3501_SN19387Q4__00438.sed,11.487360821283097,8.181879312120845,5.939453844310097,131.4465753422122,9.298758377648069,8.91127225703735,8.513128375663946,7.0222276945001445,5.0
4413,11.46470573986781,8.373074868286189,5.892485626321565,128.35116972429228,9.333731360484057,8.862830069067488,8.7231677123,6.991454007997305,2.0
aug_6.0_c02a678f,10.252813433252777,7.025413835181742,4.989953809670918,116.8886136989772,8.365774817289408,7.909819418602731,7.651490664405642,5.966919115813354,6.0
aug_0.0_16c4a1c7,11.946911629009048,8.690209461501992,6.207472050211696,133.79295057127482,9.785147294258355,9.217583283207631,8.85900366343678,7.465432641126862,0.0
2021_Sep_03_SR-3501_SN19387Q4__00183.sed,11.736117979821566,8.677170585662047,6.123763573875527,136.61601085822565,9.710984444352983,9.450517280560488,9.00668751352666,7.477706702281913,0.0
4283,10.105403685464742,7.554715956696793,5.272072066586284,117.07323101040372,8.335254793719683,7.990589041226037,7.670286196910484,6.262004972983953,7.0
2021_Aug_30_SR-3501_SN19387Q4__00100.sed,11.627925543241094,8.559312604313238,6.0876854685068436,133.75862974936376,9.414506169101111,9.19666954289491,8.78796646472724,7.191937675266421,1.0
2021_Aug_31_SR-3501_SN19387Q4__00039.sed,8.457515778631732,6.1795189609127075,4.584271849088448,103.18760434510477,7.2090727608545855,6.716734667246871,6.663473142232098,5.350230260083136,2.0
3732,9.958488481928955,7.006626235213259,5.024304799229162,113.87703990701914,7.979772621184142,7.7580808566985375,7.311319564215744,5.975478510625424,7.0
aug_1.0_f7274b82,11.420303407213993,8.297156734659968,5.850167413737001,130.54063311473163,9.265519888472928,8.839974168716957,8.619201495788122,7.0564090812406475,1.0
3628,8.686204810905085,6.021976444486578,4.441951527893422,97.1428499236862,6.865265449989442,6.6473571621890795,6.499008018923008,5.113945312187828,8.0
2021_Sep_01_SR-3501_SN19387Q4__00590.sed,11.546350058770885,8.296516812757762,6.019990806969863,132.25621693404295,9.426715138990682,9.043108368212819,8.528232021407462,7.047460435728804,5.0
1351,10.089789332164699,7.195513402514879,5.361662247436618,119.64210893421026,8.364900500026884,7.915049913904882,7.639492734989079,6.270616942754295,8.0
5302,9.920034229214036,7.104302109669818,5.136366391194555,112.12534406132072,8.0590798094616,7.723506100404192,7.3684428352967215,6.079919162806878,7.0
2021_Aug_31_SR-3501_SN19387Q4__00730.sed,11.306573322517949,8.359911575909146,5.768375401678405,128.88041971206073,9.394485133433209,8.924231275945107,8.57162310624521,6.9751221848703295,3.0
aug_1.0_54e7fe87,7.164983058660936,4.713732696907654,3.2988740971611517,83.54425467732017,5.865495200678751,5.5582000376361975,5.258248777802927,4.124047161154596,1.0
2484,10.597720889675257,7.562836567288498,5.341139127107914,121.04153524035378,8.563511760314194,8.203960241871107,7.9969496815785455,6.362525071867773,8.0
1281,11.793938027624836,8.626235909097112,6.008902952031156,135.01430655096848,9.48357808835608,9.35013370770202,8.819155777197759,7.2068797268376015,9.0
4649,11.16308203160413,8.068284757724403,5.733354466229709,129.78215431124462,9.22583634586649,8.82965814606981,8.451376649139995,6.9431617566734305,2.0
2411,10.751245276966365,7.959367483751097,5.6605305302544915,125.17822354205627,8.969532069772788,8.564709769887836,8.183921791001207,6.70987668850851,9.0
1446,10.74794551229198,8.064553574539081,5.853122055958113,125.71435436434184,8.944441253977981,8.619248169633998,8.302017600061212,6.8772679126622345,7.0
2021_Aug_31_SR-3501_SN19387Q4__00787.sed,11.747638403026453,8.325243781055871,6.003352317424061,131.35172137207113,9.27266784830314,9.05625156555462,8.656236015242198,6.95824956319102,3.0
aug_3.0_9a36e3c4,11.295426433382124,8.31844763012806,5.843885270482775,126.93758369717159,9.202847177245332,8.862099215672915,8.46619474257826,6.926610636018848,3.0
3005,8.170146069586474,6.198918066401803,4.54059129254874,89.99510322870105,6.309286037519647,6.211181775168715,6.441406639678703,5.250024068588591,8.0
2021_Aug_31_SR-3501_SN19387Q4__00147.sed,8.654253065963259,6.280930575754038,4.630208824903151,102.71771428979054,7.3743832184737546,7.019538612645228,6.6799435376672,5.44876062728579,2.0
2021_Sep_01_SR-3501_SN19387Q4__00804.sed,11.4776838313923,8.447372834535171,5.9928982981494965,133.1904209604748,9.535339343898944,9.096798653694963,8.870207123162157,7.112340856828416,6.0
3491,11.707007609520243,8.43525480403169,6.038077676518112,131.65684141886535,9.458271540408328,9.157114197747461,8.800199246222599,7.161180752396538,7.0
2021_Aug_31_SR-3501_SN19387Q4__00155.sed,8.933897380298308,6.4306735512647695,4.702955610843831,105.65026577767075,7.532355373737807,7.063282560362007,6.810956641187503,5.523555106545156,2.0
aug_0.0_2f83bbbe,11.848723400572563,8.71637336467319,6.1880405849627556,137.15787756660723,9.704064640184423,9.280972884442336,8.92766778092584,7.312851127739358,0.0
aug_0.0_9cab7c96,12.15519594728699,8.794702382781539,6.212193584792772,136.42814698754128,9.589966538941042,9.193855527717163,8.820787786637567,7.348466461596726,0.0
722,10.669197628522202,7.866456508622836,5.620054727219757,115.53931013953385,8.363521763684085,8.080810807396434,8.014294479059147,6.739875177520757,9.0
aug_4.0_18758e49,11.637095843803802,8.656264492783691,6.241639354239065,136.33195782371848,9.766314949567603,9.291960611903763,8.94433281999235,7.415191919773782,4.0
aug_0.0_5be8a2c7,11.876367540763615,8.58800419323623,6.218693435460622,131.38195417152048,9.629438040033364,9.118968850523997,8.811172213232,7.120816620898516,0.0
2021_Sep_01_SR-3501_SN19387Q4__00741.sed,11.568580918489253,8.345125743582113,5.8576700415312715,129.57743459135054,9.264543789066483,9.156801596079122,8.594875196704255,7.203738841310068,6.0
4785,10.772131886064969,7.81416082541666,5.699454659247497,121.12807658743974,8.670412556238112,8.315130014624328,8.388243634521638,6.724212073494878,7.0
5303,11.62321431031879,8.462016090212328,6.010861760931983,133.18704843358213,9.506214854650048,8.898108877402992,8.656955249650501,7.059245200410333,7.0
aug_5.0_38e231a2,11.382334884198917,8.28195455238308,5.998066492935709,134.37091243944965,9.459963166549976,8.934327842652463,8.585273380460851,7.061858289088698,5.0
2021_Aug_31_SR-3501_SN19387Q4__00179.sed,9.474481407522047,6.889992956867425,4.97415698362952,115.00618574368711,8.288872477094078,7.775360275529463,7.343950682380935,5.922354889098155,2.0
aug_3.0_752daa65,11.20127239710485,8.246704166548524,5.941979427785929,129.37858137570228,9.216392076148814,8.920871030375318,8.577466658019128,6.999045287366716,3.0
4768,11.784331661992246,8.521412312495555,6.010114586018624,133.95406813168492,9.63781858912494,9.0866014828997,8.797406176073189,7.320795650323915,9.0
2021_Aug_31_SR-3501_SN19387Q4__00639.sed,11.447516481322253,8.387746006712488,6.041861790462153,131.73790074054966,9.416639964735431,9.182555416587808,8.598527532491364,7.201037528400079,3.0
2021_Sep_01_SR-3501_SN19387Q4__00518.sed,11.00667167339071,8.012905342524855,5.711258469510206,126.13278331438617,8.980501460852642,8.648122090920603,8.336766594775762,6.818397884506695,5.0
781,10.04997544901615,7.514227199684797,5.319809100551363,111.79818394684528,8.015533334680889,7.753143588906827,7.665045069232746,6.382957913936919,2.0
2021_Sep_01_SR-3501_SN19387Q4__00777.sed,11.618373426901142,8.349557838084776,5.910951691559203,132.60611276455717,9.415212784706503,9.03559292802773,8.57445566005521,7.004219296575236,6.0
928,9.320675019307744,6.741058041512274,4.798102162777798,107.56176510263782,7.63131487100805,7.350403546151495,7.146807241027095,5.768678132237721,2.0
4103,11.483191750226185,8.23544483563899,5.962013177137836,132.42912622707206,9.288645172498065,8.978696619096596,8.596170313442954,6.996410683750465,7.0
2086,9.714315642575112,7.314058846015976,5.202044745153109,110.51966103760809,7.784652469189372,7.549718013714374,7.503372349691705,6.190492026441889,8.0
4038,11.692996268686175,8.49970097767595,6.108207809286846,132.1649713425317,9.521581105720507,9.126264977758819,8.788118677574671,7.213886619256179,9.0
aug_3.0_a662bad7,11.461214004443706,8.27116864055103,6.006579605653554,133.23014869289054,9.635478284825922,9.085556092908337,8.642875838291966,7.145293132328388,3.0
5305,11.583049899219018,8.550135314668024,6.009465252005117,129.382840772527,9.341612549693137,9.151163924347012,8.861123983051735,7.231319864542282,7.0
4928,10.391654666981825,7.7836771777641305,5.570979400895893,118.14741671198084,8.292079086203456,8.014469697680413,8.031222567388436,6.49088615057209,2.0
4709,9.879556183336197,6.988358490443167,4.983062764459946,113.63174895799017,8.237926199154508,7.749399577644349,7.292372056160197,5.942159608007064,8.0
4662,10.944392244819428,8.154701968455331,5.768543586023544,128.25410584737185,9.132750687246793,8.727898330632726,8.434039997263232,6.901028233947775,7.0
4151,11.466183518091304,8.66749027318269,6.035188520713419,132.42229533607966,9.566389978744132,9.166755902297192,8.690481309765977,7.190228231763716,7.0
3565,11.778082257990034,8.427033832142994,5.996701233623631,134.31471164516975,9.57888211670488,9.074636127918303,8.783695789828078,7.254757836294024,7.0
2021_Aug_30_SR-3501_SN19387Q4__00142.sed,8.917716258836055,6.17077291176021,4.342218567085617,105.30138998496149,7.365044617952396,7.021213682626705,6.675204145675217,5.3629006196119136,1.0
1494,11.586829729433978,8.17953912737261,5.914533486598017,132.4949267910802,9.300604403296335,8.85014855249822,8.54967615515591,7.27068736443617,2.0
4079,11.85655394568386,8.660961938271805,6.192912900260262,135.83498082884918,9.726644585995677,9.180823063036431,8.8993842287958,7.431908176066896,9.0
3519,11.786260876645624,8.67551093339766,6.133940951374662,135.71751348585167,9.637322214994498,9.248983057182052,8.890514905099007,7.422412316112997,9.0
2468,10.734857529507012,7.938688033423276,5.651256290630803,125.11901107546952,8.894356229868917,8.566234200317046,8.20384496439637,6.901931186473036,9.0
1248,10.45676261942983,7.5198471468142865,5.437326092663273,119.27400510300885,8.570288960325978,8.16233068862875,7.858431046126166,6.496828497059689,8.0
2021_Aug_31_SR-3501_SN19387Q4__00742.sed,11.292731840321975,8.317714215191867,5.939478953617311,131.2064634262622,9.348139746186916,9.020880527569835,8.536638414597622,7.134624784992573,3.0
4801,11.294652481302293,8.406808807125556,5.907260668395249,133.83422177137493,9.479578009675853,8.81465866973102,8.672701573982764,7.140882025501028,7.0
2013,10.939077239347435,7.934778919990455,5.62692622346027,124.20521706052402,8.727924156681146,8.434033399793725,8.33200160811525,6.712850787876409,7.0
1046,11.565159035875693,8.227370618244958,5.840538390936418,132.0399316695343,9.418689898200764,8.89716199045201,8.622280180972542,7.0162217937826785,2.0
1328,9.190056989434114,6.742532194953582,4.658679082539049,104.09167580094862,7.576240246762294,7.254890072625758,6.946962002427301,5.709996224155617,2.0
2212,11.175235726528182,8.358544136130085,5.9675020046738005,130.73568689187718,9.439167274632098,9.061198966734743,8.856841385206161,7.040067264317529,2.0
2021_Sep_01_SR-3501_SN19387Q4__00527.sed,11.209076640458859,8.05460904576427,5.768151631806696,129.58950845686036,9.119713169352167,8.68629237499761,8.398180700910006,6.768199156519144,5.0
2021_Sep_01_SR-3501_SN19387Q4__00494.sed,10.99278826238276,7.756570920221944,5.615050277293273,123.71144420388723,8.892956691008342,8.618607834731282,8.140433510549824,6.7813230322218425,5.0
350,7.186847394277411,5.400537053299512,3.949645500305474,84.74314589547588,6.003682749553827,5.721107943751138,5.557604324958144,4.663328884506185,2.0
