Wavelength (nm),Responsivity
820,0.019937718727174123
821,0.021247126832787705
822,0.0227056705233919
823,0.02433620881382114
824,0.0261660551995208
825,0.028228025096420292
826,0.030561768980528488
827,0.03321547791225314
828,0.036248075662706755
829,0.03973204713827355
830,0.04375709703948766
831,0.0484348844433843
832,0.053905131554944447
833,0.06034343849442487
834,0.06797110152111202
835,0.07706701633929593
836,0.08798110279276289
837,0.10114709010305782
838,0.11708890959179438
839,0.13640743897636293
840,0.15971997922239037
841,0.1875010680195131
842,0.21974536500065872
843,0.2553771084501071
844,0.29146952696228734
845,0.3227542795510269
846,0.34243904243243806
847,0.34499991005430974
848,0.3294755154093796
849,0.30015380804437963
850,0.26388257323370007
851,0.22897689436902074
852,0.19653079738609927
853,0.1679674036404748
854,0.14359755350186415
855,0.12315143466528455
856,0.10612715238354348
857,0.0919784989783139
858,0.08020031202252494
859,0.07035853833632182
860,0.06209392513662011
861,0.05511482759831668
862,0.049186676538780866
863,0.0441214428970923
864,0.03976836729705142
865,0.036006273755290044
866,0.032737389843591154
867,0.029882457999489312
868,0.02737689918367548
869,0.025167811737927218
870,0.023211623735754784
871,0.02147225302198523
872,0.019919660575455078
873,0.0185287085873359
874,0.017278255028853988
875,0.0161504323005655
876,0.01513006970309092
877,0.014204228748458673
878,0.013361827405220496
879,0.012593334764424521
880,0.011890521733242173
881,0.011246256517970104
882,0.010654336082239521
883,0.010109346635959547
884,0.009606547658460324
885,0.009141775085440503
886,0.00871136016899145
887,0.008312061210162144
888,0.007941005907430937
889,0.007595642494962028
890,0.007273698186746469
891,0.006973143715933624
892,0.006692162977666857
893,0.006429126960024872
894,0.006182571290123621
895,0.005951176838006882
896,0.005733752915056816
897,0.005529222680575678
898,0.00533661043327391
899,0.005155030516328037
900,0.004983677607552593
901,0.004811430702388752
902,0.004649212880111598
903,0.004496283634934667
904,0.004351969417445905
905,0.004215656556924376
906,0.004086785036789467
907,0.003964843008258903
908,0.0038493619443367997
909,0.0037399123505482733
910,0.003636099960858996
911,0.003537562357357557
912,0.003443965960854155
913,0.0033550033468182686
914,0.003270390847258932
915,0.003189866404417618
916,0.0031131876466419088
917,0.003040130160660354
918,0.002970485937783782
919,0.0029040619744015333
920,0.0028406790095907167
921,0.002780170384773033
922,0.002722381012185155
923,0.0026671664405167063
924,0.0026143920074498755
925,0.0025639320700358405
926,0.002515669304890696
927,0.002469494071108799
928,0.002425303829592233
929,0.0023830026131974593
930,0.0023425005427165657
931,0.0023037133842529183
932,0.00226656214402877
933,0.002230972697083709
934,0.0021968754466956
935,0.0021642050116849215
936,0.002132899939055663
937,0.002102902439685223
938,0.002074158145006024
939,0.002046615882826647
940,0.0020202274706229576
941,0.0019949475247927253
942,0.0019707332845128795
943,0.0019475444489688934
944,0.0019253430268423009
945,0.0019040931970472348
946,0.0018837611798007406
947,0.0018643151171959587
948,0.0018457249625235214
949,0.0018279623776548185
950,0.0018110006378626886
951,0.001795824622788033
952,0.0017813765995454403
953,0.001767635632313001
954,0.0017545820129626292
955,0.001742197200155999
956,0.0017304637628176378
957,0.0017193653276826554
958,0.0017088865306427894
959,0.0016990129716381178
960,0.0016897311728636115
961,0.0016810285400796945
962,0.0016728933268340834
963,0.0016653146014191343
964,0.0016582822164042414
965,0.0016517867805971895
966,0.0016458196333013638
967,0.0016403728207481354
968,0.001635439074594798
969,0.0016310117923892115
970,0.0016270850199119145
971,0.0016236534353159591
972,0.0016207123349930381
973,0.0016182576211030233
974,0.0016162857907114658
975,0.0016147939264872057
976,0.0016137796889191588
977,0.0016132413100182026
978,0.001613177588476648
979,0.00161358788626407
980,0.0016144721266446267
981,0.001615830793607103
982,0.0016176649327049302
983,0.0016199761533095855
984,0.0016227666322868668
985,0.0016260391191116482
986,0.0016297969424429654
987,0.0016340440181877925
988,0.001638784859088352
989,0.0016440245858746778
990,0.0016497689400312436
991,0.0016560242982339465
992,0.0016627976885214813
993,0.0016700968082734783
994,0.0016779300440764732
995,0.0016863064935681324
996,0.0016952359893601951
997,0.0017047291251510123
998,0.0017147972841505014
999,0.0017254526699521024
1000,0.0017367083400003551
