Wavelength (nm),Responsivity
400,0.026244866428572947
401,0.027302681340214047
402,0.028526935852240875
403,0.029923417946615585
404,0.031495981060532065
405,0.03324505440600119
406,0.035165749322817505
407,0.03724558619987588
408,0.0394619747331974
409,0.041779745184302566
410,0.044149238724996084
411,0.04650567254355039
412,0.04877060134418398
413,0.05085616332471429
414,0.052672307334115785
415,0.05413635538233753
416,0.055183288976215265
417,0.05577448876777444
418,0.05590273174348187
419,0.055592180516353513
420,0.0548935431269085
421,0.05387589992352572
422,0.05261734400213051
423,0.05119642273207635
424,0.04968565889702328
425,0.04814758668846238
426,0.04663308143351973
427,0.04518141523369893
428,0.04382139613701759
429,0.042573040069438996
430,0.041449380567219106
431,0.04045817471759947
432,0.03960338403858471
433,0.03888639005896927
434,0.03830695187388212
435,0.03786393637578785
436,0.03755585999495213
437,0.03738128028141794
438,0.03733907094417574
439,0.037428607678298295
440,0.037649885675853506
441,0.03800358378098568
442,0.03849108502195609
443,0.03911445871355295
444,0.03987640535561868
445,0.04078016202299019
446,0.041829362746372056
447,0.043027845489685974
448,0.044379394810249745
449,0.04588740736371478
450,0.04755446650052088
451,0.04930014115626643
452,0.051179205285710655
453,0.05319526862121829
454,0.055351049624873444
455,0.057648043891057425
456,0.060086138564690035
457,0.0626631747750793
458,0.06537446526804147
459,0.06821228144740836
460,0.07116533295242328
461,0.07421827342106287
462,0.07735127746113239
463,0.0805397446806503
464,0.08375419481832626
465,0.08696042083741555
466,0.0901199612761123
467,0.09319093649777077
468,0.09612926432683636
469,0.09889022975192156
470,0.10143033487634118
471,0.10370930627226752
472,0.1056920968374753
473,0.10735069794527888
474,0.10866558245358568
475,0.10962663230079064
476,0.11023346184505903
477,0.1104951197979192
478,0.11042922515447423
479,0.11006065271070414
480,0.10941992197209671
481,0.10854145556344728
482,0.10746186156083616
483,0.10621836475829985
484,0.10484747304168049
485,0.10338392477360771
486,0.10185992751586073
487,0.10030467109511113
488,0.09874408009852315
489,0.097200761697682
490,0.09569410252337293
491,0.09424047105751983
492,0.09285348768485044
493,0.09154433153604644
494,0.09032206039296228
495,0.08919392648375025
496,0.08816567659032329
497,0.08724182939354021
498,0.08642592642533849
499,0.08572075550348013
500,0.08512854725338634
501,0.08299408243514005
502,0.08101253690851498
503,0.07918129771020459
504,0.0774973809546251
505,0.07595760315041455
506,0.07455872506295498
507,0.07329757187771796
508,0.0721711333407991
509,0.07117664735104635
510,0.0703116702092139
511,0.06957413643406908
512,0.06896241076122621
513,0.06847533466593704
514,0.06811226950739373
515,0.06787313818556527
516,0.06775846703509347
517,0.06776942955500403
518,0.06790789348724309
519,0.06817647270980953
520,0.06857858539944055
521,0.06911851994189572
522,0.06980151012178894
523,0.07063382120459591
524,0.07162284862535946
525,0.07277723111361765
526,0.07410698020006011
527,0.07562362814907088
528,0.07734039641491261
529,0.07927238668607824
530,0.08143679639981982
531,0.0838531601841459
532,0.08654361788068625
533,0.08953320841804126
534,0.09285018654986346
535,0.09652635592438344
536,0.10059740651180307
537,0.10510323623536683
538,0.11008822455288844
539,0.1156014081141036
540,0.1216964833551924
541,0.12843152530413
542,0.13586826280822933
543,0.14407068463729203
544,0.15310266619654836
545,0.16302420377802201
546,0.17388573055629164
547,0.18571988851974922
548,0.1985300913400176
549,0.21227532282535622
550,0.22685101502730629
551,0.2397851793458444
552,0.2523214419165905
553,0.26394693547624276
554,0.27407265316241636
555,0.28207997013918934
556,0.28738977153137235
557,0.2895445534807739
558,0.2882853931694349
559,0.2836022028236851
560,0.2757409289461014
561,0.2651644721608297
562,0.25247908333744745
563,0.2383474322785059
564,0.22340969904148875
565,0.20822673319856472
566,0.19324960931497454
567,0.1788122572390245
568,0.16514010724006453
569,0.1523673565258335
570,0.1405570366132986
571,0.12972016750212403
572,0.11983211813075861
573,0.11084556785925828
574,0.1027002030810045
575,0.09532962735995035
576,0.08866606259429073
577,0.08264338816329589
578,0.07719897957339478
579,0.0722747099267545
580,0.06781738704412271
581,0.06377882403611637
582,0.060115682679929894
583,0.05678918531993163
584,0.05376475940187063
585,0.05101165639503301
586,0.048502571362014316
587,0.04621327889544647
588,0.04412229410700603
589,0.042210562760886965
590,0.04046118172539666
591,0.03885914913064663
592,0.03739114258965574
593,0.036045323304144214
594,0.03481116365726929
595,0.03367929587379148
596,0.03264137942380205
597,0.03168998500673111
598,0.030818493144037083
599,0.03002100561042504
600,0.029292268131707357
601,0.028681371083201332
602,0.028121535332486312
603,0.027609777028940678
604,0.027143428185358594
605,0.026720108733981833
606,0.026337702118438614
607,0.025994334032225785
608,0.02568835396988775
609,0.025418319305903686
610,0.025182981659493966
611,0.024981275341964523
612,0.024812307717633285
613,0.024675351340533995
614,0.024569837757632072
615,0.02449535289581864
616,0.024451633975038058
617,0.02443856791410267
618,0.02445619121958339
619,0.02450469137218612
620,0.024584409749784923
621,0.024695846152390108
622,0.0248396650224363
623,0.02501670348462505
624,0.02522798136398595
625,0.025474713379828998
626,0.02575832375799508
627,0.026080463555676177
628,0.026443031053740636
629,0.026848195642991974
630,0.027298425715614666
631,0.0277965211742511
632,0.028345651292503223
633,0.02894939880681243
634,0.02961181129646491
635,0.03033746112314132
636,0.031131515463030304
637,0.03199981828444358
638,0.03294898651637106
639,0.033986523136490095
640,0.03512095050345626
641,0.036361967996429434
642,0.03772063894075582
643,0.039209612937850975
644,0.040843391136472264
645,0.04263864375259209
646,0.044614591353576094
647,0.04679346417587703
648,0.04920105717072993
649,0.05186740271424789
650,0.05482758813140534
651,0.05812888830684137
652,0.06180714921593046
653,0.06591703531868534
654,0.07052287777805698
655,0.07570055037380549
656,0.08153968574207815
657,0.08814625235170534
658,0.09564547372971405
659,0.10418499174229742
660,0.11393802385992804
661,0.1251059881682955
662,0.13791958596654014
663,0.152636514165384
664,0.1695326578650152
665,0.18888160808345839
666,0.21091461601952602
667,0.23575011892741585
668,0.2632806328681203
669,0.29300979890230744
670,0.32385232927452423
671,0.35395434207756243
672,0.3806580855137894
673,0.4007797447848855
674,0.4112968954515239
