Sample,red,green,blue,black,N1,N2,N3,Material
2021_Sep_01_SR-3501_SN19387Q4__00758.sed,58.54267151540471,42.66982418783668,37.78262019535464,109.44917688524485,8.580158024611201,7.764430589426715,7.9281956158081845,6.0
3574,43.777960265618454,32.22644969048206,28.84582111757331,83.54249905724247,6.558426461478272,5.8876448277134505,5.968072063301909,8.0
2021_Sep_01_SR-3501_SN19387Q4__00868.sed,50.65995744974512,36.68015097911951,32.12262889608117,94.04989715662961,7.092621180866089,6.468379809157641,6.429366545752895,6.0
4234,58.848036088294066,41.94327587771029,38.366943368306465,113.26445828683663,8.689343264221762,7.861050847628524,7.942563290020654,7.0
828,33.253989943109836,23.92723785152404,21.189987371347723,62.956810421506454,4.803522479526467,4.430305109894423,4.541322486829944,8.0
2021_Aug_30_SR-3501_SN19387Q4__00223.sed,57.281285612634775,41.15526249029239,36.601107017402605,108.47354752236484,8.454200166802432,7.646605069069751,7.600893449678453,1.0
2021_Sep_01_SR-3501_SN19387Q4__00556.sed,56.98462692066012,41.84337459590485,37.7690730533208,111.04749388902889,8.426620487945362,7.7030137789660875,7.7804451181726915,5.0
2021_Aug_30_SR-3501_SN19387Q4__00068.sed,57.8143343635301,42.550981741506945,38.20076207169638,109.79101969590138,8.401956249668325,7.720616516680141,7.926488746420136,1.0
2021_Aug_31_SR-3501_SN19387Q4__00045.sed,46.960116718694046,33.65315778298008,31.618186504146635,87.35481915171711,6.9233824005759175,6.1813621825807195,6.18549607907193,2.0
aug_1.0_07ddf4ce,49.64110586791678,35.82096597535449,31.17273956060834,91.52880949628072,7.036919881395768,6.329426936483648,6.430863935721221,1.0
aug_3.0_8c89532d,57.577974972590425,40.74422397814305,36.61202208680471,110.03240597447108,8.39459875578514,7.581290090177748,7.82006123082932,3.0
4646,55.12300100602757,40.22826886946629,36.393873091734356,106.9083335857978,8.29358541333921,7.340004287742121,7.617899246971653,2.0
2021_Aug_31_SR-3501_SN19387Q4__00434.sed,59.182030467245475,43.286990644150855,39.115773336051866,115.97173223496571,9.073687552631116,8.052636845413458,8.233035897988175,0.0
4809,53.779543294577266,39.506350480857066,35.0398253275056,104.11285029652109,8.072231770114616,7.3952926597431565,7.563546488766014,7.0
3214,58.517623973796184,42.88045864546366,37.45892703185584,114.3496168585662,8.582943339859693,7.681299357922474,7.95565706500489,7.0
2021_Aug_30_SR-3501_SN19387Q4__00114.sed,58.50942550530259,43.176070248289264,39.10233270593691,114.37253465921559,8.87981476332817,8.109393785473042,8.119134735873761,1.0
2021_Sep_01_SR-3501_SN19387Q4__00069.sed,58.83301248612584,43.32787480654834,39.346854050270075,114.07884743337455,8.813227444432991,8.103070704050193,8.317941042899129,4.0
aug_1.0_5e7dc3d2,58.655464260452284,42.07040598687409,37.16743773802261,110.66892359844184,8.643030244594142,7.658004583423197,7.8517697245925,1.0
2021_Sep_01_SR-3501_SN19387Q4__00127.sed,59.39630631747897,43.86661160900692,39.769148017603435,114.45816090645947,8.853952865058792,8.198897584968666,8.220005123248713,4.0
3687,48.99475323534976,34.836203436965,32.4995358024892,92.30076452270855,7.248652578025638,6.576223592760888,6.561603277652105,2.0
593,54.62760306458178,40.22071342743879,36.81808386520463,107.19276743981962,8.39786027124411,7.556733848051181,7.84547551688164,9.0
2021_Sep_01_SR-3501_SN19387Q4__01031.sed,51.88278088051751,36.30121796784347,33.20780277034437,92.16543477126184,7.344930430039603,6.476274632743243,6.317798469341346,6.0
aug_0.0_f2cff2fd,58.69377802749203,43.749521414039215,39.20089463338824,114.89036672340829,8.958884151164312,8.149815375718411,8.210777430249134,0.0
aug_6.0_3afed662,36.62230019326221,26.268945249552196,23.272325491006026,68.81435914294674,5.191381682862285,4.6657724321892955,4.603506445564922,6.0
545,44.0581301884798,32.319416781175704,28.424644795397843,83.43598702077806,6.351388565757546,5.857373273054868,5.794090363671812,2.0
3159,57.26734902778698,41.78671445746654,37.58601867484248,109.11674301705077,8.453908317428642,7.720733772375939,8.011440246572432,9.0
aug_4.0_54135be0,57.27010306244057,42.757295569777874,38.17634745316802,112.4341727143998,8.857182102389114,8.03423012511412,8.045108846512845,4.0
4228,58.173630404785406,42.98567074807604,38.106558047678725,112.07729826430327,8.721574047329073,7.916750662482897,7.871940842962794,7.0
2021_Sep_01_SR-3501_SN19387Q4__00504.sed,55.80569883831304,40.10732641543873,36.41241339703755,105.71060048860521,8.12517473088962,7.405968946306149,7.7465814708371665,5.0
2021_Aug_31_SR-3501_SN19387Q4__00516.sed,58.028964302454604,42.339080298165754,37.68233774387301,111.36305011808365,8.550975480607322,7.80308724347887,7.825839061428183,3.0
aug_6.0_4cb46793,56.40534536636822,40.77740220626237,37.240160585133744,107.65970330852338,8.065315748998444,7.344523685000883,7.455483229416698,6.0
2313,57.96465156432892,42.36626008996905,37.83512668855382,113.48347351523752,8.817256717543614,7.904986041233563,8.132649343864523,7.0
763,53.73923456759394,38.846130563909625,35.82949728212589,104.7435722095756,8.18226918246024,7.409828018268492,7.7121264176755595,7.0
2021_Sep_01_SR-3501_SN19387Q4__00438.sed,57.20550708052831,41.59991228734854,37.98122603723673,109.98271642300814,8.573565101925901,7.7050007479148395,7.756198063105326,5.0
4413,57.17803520877725,42.18583470338474,37.96518157453316,111.75141875554802,8.543930697613018,7.736313647837281,7.884160227088887,2.0
aug_6.0_c02a678f,54.02394901117629,38.33427640408996,34.225702264564646,98.63193372868123,7.528256912694467,6.810887947285964,6.76873476926484,6.0
aug_0.0_16c4a1c7,59.36047298397674,43.68960645784515,39.423078156996034,115.54193241708867,9.110952743209662,8.315908008795802,8.329471978575326,0.0
2021_Sep_03_SR-3501_SN19387Q4__00183.sed,59.040153379323286,43.75929561267505,39.00281532578987,114.72993536649271,8.913383901241282,7.9142467168830635,8.19410715639439,0.0
4283,52.567663441751876,38.27510635493707,34.06924785179643,98.34615563363413,7.6637094818104545,6.977530729181277,6.970419942946769,7.0
2021_Aug_30_SR-3501_SN19387Q4__00100.sed,59.07608182416361,41.854833282226984,39.36568144340821,111.90075217001349,8.673249991352058,7.835191439271929,7.87280249205976,1.0
2021_Aug_31_SR-3501_SN19387Q4__00039.sed,44.746054999029504,33.351127900626025,31.263507503681378,86.18680619589647,6.650044746196799,6.055154665938214,6.105367883533839,2.0
3732,51.17414042327052,36.572762356831106,32.14443518944186,94.51632563858087,7.299078503549762,6.507441875723491,6.675327646523432,7.0
aug_1.0_f7274b82,58.75604592586734,41.79169480102752,38.30248177682016,110.71519437350287,8.450971945831363,7.6440535765187425,7.859845146605649,1.0
3628,43.91119987242673,31.579857857352984,27.868203447704243,82.35928723358107,6.378666838021177,5.818207524632396,5.875761868273387,8.0
2021_Sep_01_SR-3501_SN19387Q4__00590.sed,59.562652358948384,41.593716468485034,38.75736772432059,111.61238927487736,8.779028408751604,7.699205848832914,8.0312048712896,5.0
1351,52.44686822151749,37.381180115174544,34.710994640806454,99.84493729781673,7.80578338016309,7.044483654679712,7.095925189017207,8.0
5302,50.30281834196551,36.47267151764378,33.189616392733534,95.35893484960796,7.330476127326108,6.732071139944323,6.835457312008587,7.0
2021_Aug_31_SR-3501_SN19387Q4__00730.sed,56.880056578736394,41.41794636489953,37.541736203176534,111.38156487647329,8.42958800603956,7.747081940507803,7.803143181361809,3.0
aug_1.0_54e7fe87,38.185649453360455,27.482022694711468,24.360019272383617,67.67126946487207,5.1569523528736445,4.588568747012177,4.743590149878883,1.0
2484,53.993501866940164,38.43046891910016,34.97606516896273,100.499272712009,7.896144268566605,7.196005728360501,7.161710654559111,8.0
1281,58.71157817807865,43.07591675078755,38.70275378702342,113.70898325657804,8.761297853152136,8.096774022045777,8.091150835602766,9.0
4649,58.149065773971415,41.54900090680953,36.92322790843582,108.80691849811446,8.5943299683768,7.596061378047682,7.7117136183875505,2.0
2411,55.71620277345806,39.78412142958407,35.3630424066741,105.42054400677607,8.252459725094637,7.460489614709009,7.587138527945873,9.0
1446,54.28020009401653,39.75732993136616,35.70280466932212,105.5289293796957,8.197286849322513,7.4414195801977145,7.767258687527903,7.0
2021_Aug_31_SR-3501_SN19387Q4__00787.sed,59.008993114682475,42.215482910429145,38.31994073497769,112.04220727664804,8.717719947519255,7.799453109485921,7.891573137691623,3.0
aug_3.0_9a36e3c4,56.502928400125654,41.50816254518995,37.56162356056338,109.2723360380845,8.414770977000417,7.722062468906566,7.791027936485988,3.0
3005,38.543420501159844,28.933778838711778,27.308568232186264,77.24699221939414,6.043485921019593,5.668785559493883,6.2146941568557175,8.0
2021_Aug_31_SR-3501_SN19387Q4__00147.sed,45.55255863548743,33.564285234495124,31.424115022872293,85.8959962779044,6.904595228084558,6.128144974232101,6.075581661445865,2.0
2021_Sep_01_SR-3501_SN19387Q4__00804.sed,59.23120258029829,42.18530900010034,38.18484381898999,111.10686038046941,8.736088463175221,7.963097709173011,8.014744907846488,6.0
3491,59.7722637257711,43.578670753158306,38.65716894187077,112.05562218233386,8.57365962456655,7.818672674574637,8.081719726099792,7.0
2021_Aug_31_SR-3501_SN19387Q4__00155.sed,46.58797139021575,34.51185074646719,31.2201837098273,88.43371640458894,6.8797183529475845,6.179898884960636,6.308057152086665,2.0
aug_0.0_2f83bbbe,60.22173642911324,43.88454027504635,39.02619427081908,113.9165490145302,8.984074155482679,8.149823589121775,8.219070169701174,0.0
aug_0.0_9cab7c96,60.34021714129571,42.84682575617511,39.23306536264944,113.8709482803521,9.034183580466312,8.027847193457314,8.189126417532284,0.0
722,51.099643272863155,37.01642230202001,34.42143552160256,101.74410680893115,7.896537957564535,7.272428703411392,7.6065359926833365,9.0
aug_4.0_18758e49,59.45693279357359,43.45022551435868,40.16412187238965,115.83208512917375,9.003254813401757,8.171666663414296,8.22240681523003,4.0
aug_0.0_5be8a2c7,58.276961441031446,42.74796521505979,38.873132127445686,113.83030334342034,8.878889950996381,8.047086342374604,8.105277528082723,0.0
2021_Sep_01_SR-3501_SN19387Q4__00741.sed,56.72917106580617,42.770071386179,37.6116237160289,110.15426220611391,8.508722629409132,7.782140737603947,7.911399136796904,6.0
4785,52.34101240253259,39.087210769948115,35.374126641069914,103.47116475678813,7.928707062957694,7.427616076977692,7.639001095060696,7.0
5303,57.53689321936119,42.61387630037846,37.937906966308724,114.44065958213129,8.720074495630117,7.878903703428518,7.987923064315571,7.0
aug_5.0_38e231a2,58.54596183248506,42.728507719501735,37.79533607925199,112.78577102752126,8.601382114963586,7.936119452691303,7.9293095954386885,5.0
2021_Aug_31_SR-3501_SN19387Q4__00179.sed,50.197546519840884,36.66526880481611,33.51832327865349,96.80108755413647,7.411525044652411,6.710165433019486,6.772046528502266,2.0
aug_3.0_752daa65,57.20476337231792,41.53363136293465,37.23871756996194,109.35903167038963,8.553610811072408,7.782429212989297,7.880051425508989,3.0
4768,58.543725622062276,42.84710506556839,38.36827146850346,113.62392055696345,8.909155960726789,7.975952571351982,8.136520706385202,9.0
2021_Aug_31_SR-3501_SN19387Q4__00639.sed,57.96034950039528,42.446991137110544,38.972723547592395,109.14900283781411,8.651963992766417,7.8334113826687215,7.962708528738096,3.0
2021_Sep_01_SR-3501_SN19387Q4__00518.sed,55.50197057591308,39.60782623882589,36.57453584544052,107.61209368524865,8.33960064322945,7.514300907239415,7.742807162919098,5.0
781,49.34869997263896,35.242405055887865,32.417380793280564,96.28153936951482,7.379666530620132,6.816351830875587,7.181439302340406,2.0
2021_Sep_01_SR-3501_SN19387Q4__00777.sed,58.34695422023437,41.86053942613199,37.908988425616265,110.45281740601224,8.625322866678175,7.706405997091534,8.049002471122554,6.0
928,47.523806209834845,34.90494734217626,31.380450059597447,90.17080446076636,7.000242804423841,6.2783972677345385,6.4020446660822605,2.0
4103,56.95008539470892,41.42714803560446,37.620166457734086,108.17959528797572,8.6875778773832,7.893008227882502,7.878532992553683,7.0
2086,47.81299799871008,35.38680103836056,32.852616091880655,94.55884158937918,7.278805711033397,6.8613403971273,6.982624981576341,8.0
4038,57.332501103634,41.896603542578276,38.71973974460151,113.50680246772009,8.805843450882922,7.925788425060651,8.310913670761307,9.0
aug_3.0_a662bad7,59.174266124259724,44.17942057647818,38.14406446901223,111.8324710963844,8.691888025752375,7.959211769771467,7.962276230670479,3.0
5305,58.7918529344549,42.60216733024165,38.363325628082016,113.24712303755429,8.746931824032291,7.72530623285282,8.03576297478788,7.0
4928,50.678777706979254,37.01257689358955,34.70132089739353,99.35571866994053,7.784811477759138,7.038059994595969,7.5384663315853775,2.0
4709,51.874476855458326,36.53203614677907,34.023638462369,97.77301531316326,7.58448751354322,6.708049737985033,6.8365857094551705,8.0
4662,57.27318116746883,41.06645391628366,36.94419056568193,108.09783408215326,8.456164647231345,7.57865238953712,7.652985320465065,7.0
4151,58.407916014470935,42.575250468213916,38.04826417123305,111.52808640872162,8.766641762340283,7.947666833025472,8.176380907145404,7.0
3565,59.54429357495145,43.02669174629132,39.303846885210696,113.84237362025343,8.74423665299955,7.787751106015115,8.0841233276202,7.0
2021_Aug_30_SR-3501_SN19387Q4__00142.sed,47.52165337369806,33.66669644810595,29.87664311183928,88.06289842729343,6.650621926062442,5.942804643546672,5.987755804393347,1.0
1494,57.19525450341184,42.21848191441312,38.10325476382555,110.47748983030306,8.467699103111237,7.804600627739861,7.978448011869516,2.0
4079,59.12317346724813,43.97358519524648,39.48891571218042,116.2192919955201,8.941946305945377,8.099587512984284,8.285905485728707,9.0
3519,59.8161775670177,43.588984978756436,38.62214358510004,116.10894763816006,8.932502667153596,8.111702796503709,8.059244018328712,9.0
2468,56.303136486163446,40.40060303360026,35.96953482751532,105.44412654612968,8.352675704289654,7.393512211913408,7.630989256942316,9.0
1248,53.58816997736931,38.75435203271909,35.06879341668694,102.35696908835067,7.898194566043857,7.269088019420149,7.276621394620875,8.0
2021_Aug_31_SR-3501_SN19387Q4__00742.sed,57.63097760880582,41.498108972352924,37.83109715657349,109.29720486126845,8.660805166600024,7.740623366437053,7.902838603064114,3.0
4801,58.3559413076857,42.465370920510274,38.06384702215462,110.40138822916845,8.520180013411833,7.838863616879893,8.008859529366896,7.0
2013,54.47760758612666,39.74367466148687,36.23941223295905,103.19325773869774,8.18884912199556,7.390637866448899,7.584870681108472,7.0
1046,59.13776715615385,42.008562259523536,38.11410802405741,113.43867284814115,8.54534152670193,7.8609857614439855,7.85029253129575,2.0
1328,46.01887922149314,33.55100483045927,30.265098588591258,89.56829622638784,7.005474331994716,6.298482925176022,6.314676351791219,2.0
2212,58.469422340101346,40.96624295606375,38.36592227890207,111.04451498611252,8.554422867582877,7.940075100644274,7.932163322461731,2.0
2021_Sep_01_SR-3501_SN19387Q4__00527.sed,56.495386682135575,40.96492335317648,36.71487749789917,108.61224499298696,8.306062412956502,7.474135575110026,7.735819259652358,5.0
2021_Sep_01_SR-3501_SN19387Q4__00494.sed,54.696779640317295,39.45482627594438,36.25561222311008,104.98411856231425,8.141648656568494,7.336709513605499,7.623455057813561,5.0
350,36.54758155097141,27.4579341892043,25.128506119920687,71.64535882157325,5.671413873613085,5.186681897115172,5.30263354827951,2.0
aug_0.0_592c8610,59.13546680452143,43.44114069851333,39.478083486865756,117.27047154822495,8.878323712019947,8.07557314861016,8.177532201889571,0.0
2021_Sep_01_SR-3501_SN19387Q4__00740.sed,57.0522861929056,41.94855632773764,37.59688300170731,110.33996640886468,8.529656548777456,7.657736654772071,7.800060288709239,6.0
4853,47.435446252766496,34.714252218828626,32.051429422701005,91.62557467635304,7.089806662385697,6.371641267928723,6.617140236105563,8.0
3484,53.23272662023733,39.665589776119475,34.9482898226825,100.72304085235025,7.988948592920754,7.271924769895283,7.375213735737291,7.0
4952,57.60748251980882,41.693723971123035,37.01035195174075,108.87825860496791,8.771262823899667,7.739276011789735,7.929307316081456,2.0
4060,60.27697622126702,43.579981271336266,38.61192965082714,115.00544013384169,8.916487019821103,8.133226570668223,8.234027356048468,9.0
2021_Aug_31_SR-3501_SN19387Q4__00194.sed,52.07900537037408,38.35179717537597,35.10623449991887,98.67761776701371,7.902846940092473,6.945007582397983,6.872802714361964,2.0
4127,53.35172912789112,38.97180258366842,35.46176541155166,102.44667168773695,8.001748316065326,7.405738512515724,7.63821409642657,7.0
2021_Sep_01_SR-3501_SN19387Q4__00226.sed,60.059774950563906,43.65658580718457,39.413590072706846,114.38624321199569,9.007861086848282,8.069742655130515,8.173844582276809,4.0
845,28.698970375704388,20.68681306444149,17.545854409565592,51.4772420884877,3.8286970660070136,3.500477107754224,3.45094283060033,8.0
5037,59.155593684405225,43.21738744154267,38.46118807931482,114.71882075430385,8.969543422161566,8.004788868818906,8.002843773382509,9.0
2021_Aug_31_SR-3501_SN19387Q4__00673.sed,59.00112422819149,42.9407498329472,39.10117917057035,113.83011274385365,8.909836703772578,7.849648242200404,8.219457962054511,3.0
aug_6.0_c4427815,47.08207887178342,34.244953298201075,31.498385441312006,85.22484570848196,6.837088852105562,5.9900340488358434,5.913525752700836,6.0
3999,51.88369003481673,37.56038573340903,34.625863567370516,96.54913452939562,7.643414539369419,6.8326637117441615,6.999917710563879,8.0
4301,59.261498905617245,42.565351442108906,38.242327636788495,113.84791173977831,8.834320784903142,7.866521332970707,8.155649794089245,7.0
aug_4.0_d04356ff,58.99376966201777,43.24167020000056,39.45795360218556,112.94700925783002,9.004158655792585,8.090048358283497,8.13217340936257,4.0
2030,58.35362480966049,42.42651825005934,38.265543737293285,111.9031274063453,8.76597627977414,7.973019163934449,8.099247465716525,7.0
2021_Aug_30_SR-3501_SN19387Q4__00169.sed,52.1423031083271,37.16906909204732,33.29239041522189,96.67671968324333,7.370954290087994,6.586782734578322,6.8055600891970744,1.0
2021_Aug_31_SR-3501_SN19387Q4__00743.sed,55.77180623124102,41.97665779240681,37.991678636278216,109.44668100622525,8.438362578755509,7.673390521028956,7.900444636109231,3.0
