Wavelength,Responsivity
400,0.026821174459639496
401,0.02773352672591338
402,0.02873473926313858
403,0.029826983157841783
404,0.03101185373853804
405,0.03229009828766221
406,0.03366129481982423
407,0.03512348330581862
408,0.0366727562518958
409,0.03830282329228808
410,0.04000457447013159
411,0.04176567874327305
412,0.043570266802920164
413,0.04539875843071768
414,0.04722790122833105
415,0.04903108577189567
416,0.050778988215347376
417,0.05244056251921147
418,0.053984361130989686
419,0.05538010968681954
420,0.056600407406571074
421,0.05762238290083587
422,0.058429117754792974
423,0.059010665882184815
424,0.0593645456134831
425,0.05949565486766232
426,0.05941564152852037
427,0.059141833170007624
428,0.058695878031480686
429,0.05810226577196446
430,0.05738688374686547
431,0.056575730572596655
432,0.05569386462978967
433,0.05476462121851863
434,0.05380909559067068
435,0.0528458635663641
436,0.05189089719248304
437,0.0509576281308846
438,0.05005711346318377
439,0.049198264630279216
440,0.04838810802933853
441,0.04763205377353271
442,0.04693415632024607
443,0.04629735663494915
444,0.04572370016906157
445,0.045214528284974034
446,0.04477064305360135
447,0.044392446802805643
448,0.0440800586213279
449,0.043833410404585035
450,0.043652325111227276
451,0.043818306814241086
452,0.044019912814140694
453,0.04425798435275694
454,0.04453338859723303
455,0.044847029765751265
456,0.04519985930931164
457,0.04559288529841962
458,0.04602718114904303
459,0.04650389380778433
460,0.04702425150215721
461,0.04758957114825925
462,0.048201265495054546
463,0.048860850071835535
464,0.04956994999313887
465,0.050330306663264955
466,0.0511437844104171
467,0.052012377068085015
468,0.05293821450841257
469,0.053923569118601085
470,0.05497086219661752
471,0.05608267022623662
472,0.05726173097339186
473,0.058510949325530304
474,0.059833402772727806
475,0.06123234640325875
476,0.06271121725663817
477,0.06427363784334107
478,0.06592341860193629
479,0.06766455902071208
480,0.06950124710153531
481,0.07143785678820705
482,0.07347894291963916
483,0.07562923319956436
484,0.07789361659929253
485,0.08027712752857565
486,0.0827849250228481
487,0.08542226610436365
488,0.08819447238237446
489,0.09110688886674412
490,0.09416483388483154
491,0.09737353891930155
492,0.1007380771326716
493,0.10426327932316043
494,0.10795363607834656
495,0.11181318497364595
496,0.11584538181959311
497,0.12005295521594467
498,0.12443774404413097
499,0.12900051804609758
500,0.13374078231986755
501,0.1368083514656001
502,0.14000534881909066
503,0.14332395393305045
504,0.1467537617058396
505,0.15028139601363066
506,0.15389011732826036
507,0.15755944162738533
508,0.16126479376261196
509,0.16497722475112292
510,0.16866322866728933
511,0.17228470012880742
512,0.17579907670543873
513,0.17915971059065064
514,0.18231650911224823
515,0.18521687277590948
516,0.1878069416454272
517,0.1900331359378181
518,0.19184394598672608
519,0.19319189297038242
520,0.1940355492865998
521,0.19434148153816355
522,0.19408596531196182
523,0.19325632381380686
524,0.1918517641766958
525,0.18988362486226185
526,0.18737500049293984
527,0.18435976930118933
528,0.180881104377014
529,0.1769895947351749
530,0.17274112986324894
531,0.16819470920751847
532,0.16341032700271585
533,0.15844705694649963
534,0.1533614262155995
535,0.1482061303347602
536,0.14302910473691965
537,0.13787293923334987
538,0.13277459999983005
539,0.12776541042568543
540,0.12287123642584877
541,0.11811282205050513
542,0.11350622566594049
543,0.1090633139320223
544,0.104792278854733
545,0.10069815129517276
546,0.09678329177601916
547,0.09304784585529374
548,0.08949015658257543
549,0.0861071306232393
550,0.08289455763896625
551,0.07938214151316454
552,0.07609749064615354
553,0.07302578348309345
554,0.07015296080522455
555,0.06746576057915546
556,0.06495172901541785
557,0.06259921407581634
558,0.06039734635462097
559,0.05833601118029274
560,0.05640581491014392
561,0.05459804768865108
562,0.0529046443820131
563,0.05131814496134121
564,0.04983165526240081
565,0.04843880878243764
566,0.047133729968803245
567,0.04591099929710346
568,0.044765620318087514
569,0.043692988764154686
570,0.04268886374149106
571,0.04174934098717856
572,0.040870828137935425
573,0.040050021935157706
574,0.03928388727705188
575,0.038569638020855196
576,0.037904719434888615
577,0.03728679220025455
578,0.036713717864467754
579,0.03618354565348776
580,0.0356945005539709
581,0.035244972583699866
582,0.03483350717477181
583,0.03445879660104631
584,0.03411967238841557
585,0.03381509865357811
586,0.033544166324121306
587,0.03330608819981791
588,0.03310019482213733
589,0.03292593112606995
590,0.03278285385552057
591,0.032670629730791156
592,0.032589034364123776
593,0.032537951926993755
594,0.03251737558093624
595,0.03252740869227437
596,0.03256826686032993
597,0.03264028079869841
598,0.03274390012014826
599,0.03287969808786361
600,0.033048377409354984
601,0.03323312052940372
602,0.033446700921932415
603,0.03368991953772218
604,0.0339636875130848
605,0.034269033228329936
606,0.034607110346885
607,0.0349792069391599
608,0.035386755811116485
609,0.03583134617567792
610,0.036314736825955846
611,0.036838870993270045
612,0.037405893100604264
613,0.03801816765413006
614,0.0386783005524654
615,0.039389163136304944
616,0.04015391935097454
617,0.040976056452544894
618,0.041859419755778726
619,0.042808252001060414
620,0.043827238009469624
621,0.044921555402570576
622,0.04609693228885724
