Wavelength (nm),Responsivity
400,0.03412926879936705
401,0.0349420890072836
402,0.035770288243300793
403,0.036613354404207384
404,0.03747070941335052
405,0.03834170775554675
406,0.03922563542649288
407,0.04012170934542374
408,0.04102907727795233
409,0.041946818313118944
410,0.0428739439345794
411,0.043809399720556676
412,0.044752067700629825
413,0.04570076938969087
414,0.04665426951050089
415,0.047611280406345206
416,0.0485704671344784
417,0.04953045321953466
418,0.050489827034127056
419,0.05144714876171541
420,0.05240095788480327
421,0.05334978112995339
422,0.05429214079031965
423,0.05522656333671083
424,0.05615158821995518
425,0.05706577676080628
426,0.05796772101906662
427,0.05885605253121522
428,0.05972945080572081
429,0.060586651467484716
430,0.061426453947460255
431,0.06224772862035929
432,0.06304942330230284
433,0.06383056903109226
434,0.0645902850641497
435,0.06532778304278589
436,0.06604237028590997
437,0.0667334521912072
438,0.06740053373678882
439,0.06804322009095336
440,0.06866121635165445
441,0.06925432645020019
442,0.06982245126535039
443,0.07036558600409694
444,0.07088381691386053
445,0.07137731739749632
446,0.07184634360734815
447,0.07229122959762795
448,0.07271238211570112
449,0.07311027511253697
450,0.07348544405078464
451,0.07447614046587156
452,0.07547449785426208
453,0.07648053379668952
454,0.0774942613368301
455,0.07851568890497004
456,0.07954482025819787
457,0.08058165443714063
458,0.08162618573923325
459,0.08267840370849681
460,0.08373829314178433
461,0.08480583411142317
462,0.08588100200417205
463,0.08696376757637642
464,0.08805409702519056
465,0.08915195207569913
466,0.09025729008375101
467,0.0913700641542815
468,0.09249022327487533
469,0.09361771246427858
470,0.09475247293555128
471,0.0958944422734977
472,0.09704355462599133
473,0.09819974090876783
474,0.09936292902321939
475,0.1005330440866973
476,0.1017100086747778
477,0.1028937430749229
478,0.10408416555092126
479,0.10528119261746617
480,0.10648473932418777
481,0.10769471954842721
482,0.10891104629600903
483,0.11013363200923715
484,0.11136238888131639
485,0.11259722917637507
486,0.11383806555424347
487,0.11508481139912652
488,0.11633738115129263
489,0.11759569064089079
490,0.11885965742299831
491,0.12012920111300261
492,0.12140424372141392
493,0.12268470998721556
494,0.12397052770886378
495,0.12526162807206198
496,0.12655794597344888
497,0.12785942033936387
498,0.12916599443886956
499,0.1304776161902495
500,0.13179423846021482
501,0.1305366576065746
502,0.12925437438812376
503,0.1279486086912803
504,0.12662064175928228
505,0.12527180936216803
506,0.12390349480587395
507,0.12251712184168
508,0.1211141475365897
509,0.1196960551637378
510,0.11826434716963938
511,0.11682053827213035
512,0.11536614873923483
513,0.11390269789508081
514,0.11243169789443389
515,0.11095464780253667
516,0.10947302801186118
517,0.10798829502215504
518,0.10650187660492624
519,0.10501516736833322
520,0.10352952473341118
