Sample,red,green,blue,Material
24,27.49393290584507,29.856337729052708,28.947093748158327,7
25,27.494309848434554,29.85684353131965,28.947864358892353,7
46,16.618815621678536,17.83265494884841,17.198979636865918,7
47,16.714806517897838,17.935308256011407,17.30038968757665,7
48,16.808724107436237,18.034044773064725,17.39774170868884,7
49,16.88520686021379,18.11579478613064,17.477877988484323,7
50,16.960411626504847,18.193789039550047,17.557018994332385,7
51,20.366664898810374,21.960231074024442,21.25896960797216,7
52,21.020650124683424,22.635170394024264,21.921854532751777,7
53,18.516127894968243,19.975236103235737,19.294492784324397,7
54,20.421920769727013,22.01755623176227,21.30596768550391,7
55,17.77990114472556,19.12894326282271,18.46051044209355,7
302,25.94824748241093,28.212984486437467,27.33767880414107,7
303,25.952105773031594,28.21787980740516,27.34130517721156,7
304,25.94790344479817,28.212019427405327,27.336629815825344,7
305,25.951869207835877,28.216677696729462,27.340492490585955,7
306,25.948839629201807,28.212284940154767,27.337179821515846,7
342,18.295170343635437,20.763903817342136,19.45781423139816,7
343,18.296706155495503,20.765946733102183,19.45964016713695,7
344,18.298760556275973,20.76854542687935,19.46175568643863,7
345,18.297266296185516,20.76673898032811,19.46021954584859,7
346,18.296597900201068,20.765838665362793,19.459564835608766,7
468,29.200834364001476,31.695617521142005,30.748431000284544,7
469,29.143348126962895,31.633133974142332,30.68865181869045,7
470,29.27577465433501,31.76174337053498,30.81829902675481,7
471,29.18088170417654,31.67493652450075,30.727168525639534,7
472,29.174707710315502,31.663766434115683,30.72033442040208,7
548,27.959207128813947,30.347245301645927,29.435475553333916,7
549,28.183349626338035,30.58554847850015,29.669225956029177,7
550,27.91418911206738,30.280043365838033,29.373858894055488,7
551,28.302776489755008,30.69529166674499,29.779651426232636,7
552,28.472271097273875,30.860025944284207,29.946375011469613,7
558,29.091650474691924,31.58109054324584,30.633125021524332,7
559,29.21690544645026,31.70059374863792,30.755604100852672,7
560,29.035826953505257,31.525431409301643,30.57678393723973,7
561,29.03381845947527,31.52593862306388,30.575604193927838,7
562,29.074231803282856,31.563984461813256,30.615958515406863,7
583,27.953742398400667,30.322828198201368,29.42774718167784,7
584,28.174528343359064,30.561491247129922,29.659617311098685,7
585,27.824227096892916,30.19903852861303,29.298404438620913,7
586,27.958619102578076,30.32610779474423,29.431848175974217,7
587,27.802939611993768,30.16799883372252,29.272212578757323,7
588,29.079031407559224,31.56653233134893,30.621826070872626,7
589,29.171001586616647,31.65120285409141,30.710967431051834,7
590,29.11136798018766,31.595937864667164,30.65091774885022,7
591,29.184872849484297,31.663647272371332,30.722224940776456,7
592,29.114544046400308,31.601016494431946,30.65516940262303,7
598,29.25132600826767,31.742335104918297,30.797097651578238,7
599,29.31464894061148,31.803437251266054,30.860195652660202,7
600,29.205742888804924,31.698198079861516,30.75289995946744,7
601,29.5791592863096,32.06647825189463,31.119087972438294,7
602,29.523473187914295,32.01230887631567,31.065348619023403,7
625,28.00346920660065,30.37101835067186,29.475980655555485,7
626,27.834950178222172,30.212984102022073,29.31246478384469,7
627,29.19939878473842,31.695734199678494,30.75121521565081,7
628,29.211080447968314,31.70754114919194,30.762733085612318,7
