Sample,red,green,blue,Material
4661,28.96924924209036,29.722782091481275,29.05408258962158,7
4662,34.97115764578259,35.8491346728164,34.953716189394214,7
4663,34.95919163854795,35.83513543431759,34.94091189060297,7
4664,34.95944426437034,35.83728647369615,34.94153003902382,7
4665,34.963015895049715,35.84153224036894,34.94520519027995,7
4666,34.956951139533395,35.834918448328295,34.939208582810835,7
4667,35.093371002386405,35.98768114035672,35.078269341243846,7
4668,35.09367624397208,35.98777652771312,35.07896687643001,7
4669,35.09795213580032,35.99190968601564,35.08276858332064,7
4670,35.09893336983586,35.99326919952204,35.083890427061405,7
4671,35.06399650905315,35.95799890890815,35.049341666945374,7
4672,35.35472862475808,36.24041255891009,35.33533170294839,7
4673,35.35290437221458,36.23774015025779,35.33322500022034,7
4674,35.35693862987528,36.24218809321298,35.33824645828509,7
4675,35.36792142423095,36.25320298668835,35.348810540305635,7
4676,35.364215910026424,36.25022896919265,35.3454193280033,7
4677,35.703604609342335,36.56415469064871,35.6698282446947,7
4678,35.706566577813106,36.56895319410289,35.67319994369491,7
4679,35.70484271581757,36.566781992468265,35.67140853312791,7
4680,35.70282886678086,36.56422657225968,35.6689381600377,7
4681,35.706121408763266,36.56723903434045,35.672207096337644,7
4682,30.54999166118266,31.4555703507347,30.626672730049748,7
4683,30.528730749239816,31.43213503153905,30.60501666600103,7
4684,30.504230555912144,31.406429950674703,30.580131850546014,7
4685,30.44357793674224,31.34140464016349,30.520906445991756,7
4686,30.408797880320854,31.304557103431218,30.48538532817384,7
4687,16.417743453143334,16.918820212975174,16.423435496192678,8
4688,16.412291901229462,16.912957933557763,16.418610229698704,8
4689,16.409887385708153,16.90977356504706,16.415754415776817,8
4690,16.409213238464453,16.91012658932731,16.415427710961584,8
4691,16.407548270915687,16.9086412427241,16.413536838851872,8
4692,26.40836716409834,27.69723439606156,26.55355860190374,8
4693,26.41534323318658,27.703745332724942,26.560114872980733,8
4694,26.41384651184688,27.703583845825158,26.559206408608688,8
4695,26.420175449921157,27.71105041141307,26.566346350797453,8
4696,26.42428333111411,27.716771499909502,26.57048868860637,8
4697,27.606470539831207,28.97255029478906,27.77067757186497,8
4698,27.567734244713975,28.932833776691368,27.731858119595817,8
4699,27.5654865975093,28.93329645436517,27.730903521908633,8
4700,27.570162528503882,28.93574343562089,27.734812155454534,8
4701,27.588132540034493,28.954795514058556,27.753048873076125,8
4702,29.283617790004403,30.620358205172227,29.47227092380277,8
4703,29.31226435013598,30.646192456484478,29.499537545156,8
4704,29.32347991489557,30.656350991667665,29.510026926997913,8
4705,29.301562138572017,30.635927649135095,29.489584694919845,8
4706,29.308463252030368,30.643020803048355,29.4962257790197,8
4707,31.05489230019348,32.239546388100436,31.189413184327076,8
4708,31.073303044956475,32.25670182445427,31.207470088407337,8
4709,31.060995731045423,32.24722770051556,31.19629016607752,8
4710,31.11486491521574,32.296368807196096,31.248054862772385,8
4711,31.12464581767894,32.304594543006125,31.257297831661756,8
4712,17.38897738815363,18.074511226711124,17.42445988202351,8
4713,17.436362313356497,18.121322133277708,17.471594090009113,8
4714,17.380328286461403,18.047898023965715,17.412768243536096,8
4715,17.20823530813738,17.838725635719385,17.234273047697847,8
4716,17.18898326252877,17.81753036890396,17.215352748594437,8
4717,33.160615951658016,33.82897633709848,33.03708345047663,9
4718,33.16767995619949,33.836201096444256,33.043846542089035,9
4719,33.18656997386769,33.85591209391004,33.063162682489825,9
4720,33.19024059241664,33.85991716544089,33.066980242993154,9
4721,33.18594080459123,33.855844895178585,33.06171248685411,9
4722,36.6226097971695,37.43338429781458,36.545410378692786,9
4723,36.623199783451014,37.43504255735266,36.545924244341236,9
4724,36.62039006874352,37.431395436941095,36.54311608834835,9
4725,36.62278041620903,37.433428352245905,36.545869171176996,9
4726,36.628522825485035,37.43906033622019,36.55117459291709,9
4727,36.615354955069606,37.43456396134362,36.54459685724583,9
4728,36.61937507127286,37.44004181088945,36.54874122827088,9
4729,36.601357525990984,37.41996707047778,36.53002930012627,9
4730,36.603713479015035,37.423871563263305,36.53275592172701,9
4731,36.59633194937369,37.41570835502721,36.525543866873775,9
4732,36.48816931692806,37.31826633892372,36.42447069573312,9
4733,36.49647492000731,37.32727233485378,36.433156455694494,9
4734,36.49349993521763,37.32198367331498,36.430115314121906,9
4735,36.50489268324282,37.33506680979043,36.441662890227775,9
4736,36.50908090614714,37.338133535474824,36.445880994754425,9
4737,36.65113298304523,37.467267604770484,36.58489377155559,9
4738,36.648430920130735,37.46392779601919,36.58180822381975,9
4739,36.657822552066435,37.47281848130883,36.591536789781934,9
4740,36.6576563152209,37.47304990701081,36.59136556096196,9
4741,36.66506423723509,37.48158077463439,36.59881384088945,9
4742,31.733559508784097,32.417285857976424,31.626793907927052,9
4743,31.82305597228581,32.50757320125712,31.717404775452007,9
4744,31.893491175925657,32.57860888938225,31.78775229334134,9
4745,31.90126174526197,32.58657463956977,31.795626426000794,9
4746,31.91592613258784,32.60203932612752,31.809887766883048,9
4747,36.47987738178297,37.266683687700095,36.406983036905956,10
4748,36.48302181007328,37.270193659221185,36.41021967349978,10
4749,36.48161293912843,37.268100488424615,36.40787031552668,10
4750,36.484888156973554,37.272440616630654,36.412376784320536,10
4751,36.4852039325055,37.272837875208374,36.412389806222365,10
4752,36.90280236984159,37.700918816939186,36.827027343988526,10
4753,36.90424647336893,37.70368544320455,36.8286223852115,10
4754,36.898513947376664,37.69648863437067,36.82269771321268,10
4755,36.902737505930965,37.70157107575708,36.8269383645179,10
4756,36.87032513088876,37.66832024753073,36.79489002473426,10
4757,36.78730864907378,37.589866781219165,36.71453673094933,10
4758,36.79394770117741,37.597693619872466,36.72069803432323,10
4759,36.790634483617275,37.594211659271195,36.71748340450396,10
4760,36.78840862611732,37.591986536459714,36.715442940804486,10
4761,36.78821392473502,37.591351783174474,36.71416955920409,10
4762,36.77064694904384,37.577245774405974,36.69935380658343,10
4763,36.769919991925725,37.57625906810241,36.698956399649866,10
4764,36.762479047019134,37.570394015039206,36.691519798382664,10
4765,36.76800907587395,37.57570057903382,36.696466212289245,10
4766,36.764149598702964,37.57141033020273,36.692594063399845,10
4767,36.75387834366484,37.56303142340783,36.68369037028088,10
4768,36.74178768056107,37.551246414538824,36.672717119851896,10
4769,36.745747072979675,37.55550399052275,36.6763621652225,10
4770,36.74185161837658,37.55047654452865,36.67239857334895,10
4771,36.74552605923453,37.55527038413907,36.67599333246696,10
4772,36.09073547208282,36.87860757195538,36.02040265613653,10
4773,36.079438056835855,36.86625411728912,36.009369430344854,10
4774,36.08550399668157,36.87383231151202,36.01513950582919,10
4775,36.05279165392313,36.841161256781405,35.982474489963224,10
4776,36.09309667854796,36.88159866369736,36.02277003741538,10
4783,33.89639836202159,34.21772418792755,33.55893736599786,7
4784,33.90464544567527,34.21899313105953,33.564097312929874,7
4785,33.869357341892034,34.190024681726314,33.534162714579956,7
4786,33.88723083898783,34.20869863705705,33.55151956845991,7
4787,33.79031499403127,34.119011385688886,33.46508482897254,7
4788,35.72214894997631,36.51144214700731,35.604909213169336,7
4789,35.684029496496414,36.479660022699335,35.57260401814738,7
4790,35.76920547450062,36.551301997175386,35.644531536737894,7
4791,35.6545116124494,36.45259722239496,35.547477519212165,7
4792,35.64988738815564,36.451076192038954,35.54495597262731,7
4793,35.72147844201783,36.52926720962708,35.619366733442966,7
4794,35.709170202489574,36.52246163532518,35.612538101835284,7
4795,35.712149953361546,36.52359771490954,35.61374114191562,7
4796,35.70579760249099,36.517894335755884,35.60786403605393,7
