Sample,red,green,blue,black,Material
2021_Sep_01_SR-3501_SN19387Q4__00041.sed,59.76217409280326,43.17229487756017,39.53666541343562,115.29301747853533,4.0
2021_Aug_30_SR-3501_SN19387Q4__00002.sed,58.63888298996882,42.56116430653819,38.66290250272633,113.36136658714236,0.0
2021_Sep_01_SR-3501_SN19387Q4__00727.sed,58.064685502878824,41.944979059593756,37.59801216862012,110.13511448829544,6.0
2021_Aug_31_SR-3501_SN19387Q4__00795.sed,59.20216303328903,42.36957054840242,38.53559138440855,112.8537898596579,3.0
2021_Aug_31_SR-3501_SN19387Q4__00781.sed,59.02299215240641,42.270209921470205,38.68944633719905,111.94963845554153,3.0
2021_Sep_01_SR-3501_SN19387Q4__00294.sed,59.28280805333432,43.07978456225166,39.280507503186165,115.87572033267358,4.0
2021_Sep_01_SR-3501_SN19387Q4__00280.sed,59.13571803202393,43.297760279535765,39.356551916879035,114.58902898838873,4.0
2021_Aug_31_SR-3501_SN19387Q4__00030.sed,44.911553112679776,32.620912520983715,30.650327892340457,84.5359515693589,2.0
2021_Aug_31_SR-3501_SN19387Q4__00756.sed,57.989300041301476,42.45234342094763,38.10614370052111,111.54779175564488,3.0
2021_Aug_30_SR-3501_SN19387Q4__00228.sed,57.643118214727075,41.528009261645266,37.591154116129594,109.85233181369321,1.0
2021_Sep_01_SR-3501_SN19387Q4__00519.sed,56.549013375484115,40.18006094005095,36.75912187772913,108.17482377467677,5.0
2021_Aug_31_SR-3501_SN19387Q4__00742.sed,57.79174662986739,41.84787210669746,37.99752480169662,110.1448425183472,3.0
2021_Aug_31_SR-3501_SN19387Q4__00024.sed,44.16534436322964,32.49120425493154,30.342129588294007,83.96429533264946,2.0
2021_Sep_01_SR-3501_SN19387Q4__00257.sed,59.20288946593567,43.14075391525859,39.05428779544841,115.67480441486742,4.0
2021_Aug_30_SR-3501_SN19387Q4__00214.sed,56.98437504430137,41.03004508906281,37.16000212707408,108.5715015021987,1.0
2021_Sep_01_SR-3501_SN19387Q4__00525.sed,56.03468415381646,41.16318085526788,36.841602108030905,108.58376217729092,5.0
2021_Aug_30_SR-3501_SN19387Q4__00200.sed,56.12910355312423,39.84990984479346,36.51752024051367,105.78131410250988,1.0
2021_Aug_31_SR-3501_SN19387Q4__00018.sed,43.36905738681448,31.77939699042415,29.605001391573186,82.87222769606514,2.0
2021_Sep_01_SR-3501_SN19387Q4__00243.sed,60.405174390398656,43.26326957425677,39.2518587160815,116.1156229797753,4.0
2021_Aug_30_SR-3501_SN19387Q4__00201.sed,59.1152710083228,43.360452094752276,39.262852964881056,114.54418836295406,1.0
2021_Sep_01_SR-3501_SN19387Q4__00524.sed,55.66511665792379,40.709112651920535,37.03649759618399,108.02412026280226,5.0
2021_Sep_01_SR-3501_SN19387Q4__00242.sed,60.24630666242253,43.5665597048441,39.488943005435736,114.6423306814555,4.0
2021_Aug_31_SR-3501_SN19387Q4__00019.sed,43.047641254590914,31.951549551869313,29.663865468884417,83.11606631090712,2.0
2021_Sep_01_SR-3501_SN19387Q4__00256.sed,60.05359524682462,42.92617958833875,39.26916419511767,114.82813313209493,4.0
2021_Sep_01_SR-3501_SN19387Q4__00530.sed,56.59247773050451,40.91822409543588,37.246245072569444,108.49582722188967,5.0
2021_Aug_30_SR-3501_SN19387Q4__00215.sed,56.92281020107369,41.227008180973556,37.225892682319426,107.8129170483264,1.0
2021_Aug_31_SR-3501_SN19387Q4__00743.sed,57.93668733506724,41.87967987337405,38.18043509949511,111.72363839132089,3.0
2021_Sep_01_SR-3501_SN19387Q4__00518.sed,56.29825742199058,40.58090614066664,37.312603723076,107.50573374582846,5.0
2021_Aug_31_SR-3501_SN19387Q4__00025.sed,43.767787315032336,32.27181242551178,29.898720741522855,85.34352327674819,2.0
2021_Aug_31_SR-3501_SN19387Q4__00031.sed,45.48033191789644,32.87621639428652,30.652202546362723,84.95570200205738,2.0
2021_Aug_30_SR-3501_SN19387Q4__00229.sed,57.810200796319215,41.125458954687375,37.682368595392205,108.50295118636495,1.0
2021_Aug_31_SR-3501_SN19387Q4__00757.sed,58.44230929525705,42.57642806484763,38.25358531783746,110.95942768725385,3.0
2021_Sep_01_SR-3501_SN19387Q4__00281.sed,59.53041751201061,43.2307461684345,38.962864551477615,115.77541444801332,4.0
2021_Sep_01_SR-3501_SN19387Q4__00295.sed,59.43271718033206,42.97223133884137,39.142810960823084,115.35274889718401,4.0
2021_Aug_31_SR-3501_SN19387Q4__00794.sed,58.88941342771125,42.89217320606221,38.60218389908106,112.87928360699861,3.0
2021_Sep_01_SR-3501_SN19387Q4__00040.sed,59.65788239432462,43.21303356224774,39.147708050770426,115.60329207248296,4.0
2021_Sep_01_SR-3501_SN19387Q4__00726.sed,58.04936477991742,41.84096451773111,37.97243447623928,109.44174128643765,6.0
2021_Aug_30_SR-3501_SN19387Q4__00003.sed,58.185453091806636,42.3731092275945,38.34860297711291,113.73530860980956,0.0
2021_Aug_30_SR-3501_SN19387Q4__00017.sed,56.72006792488357,40.70568949929611,36.507169668613386,107.74190794274254,1.0
2021_Sep_01_SR-3501_SN19387Q4__00732.sed,58.34765618805204,42.08332946146095,37.803634722050035,110.8657562391809,6.0
2021_Aug_31_SR-3501_SN19387Q4__00569.sed,59.1632291563719,42.762715954374826,39.307080117929814,114.16929180176533,3.0
2021_Sep_01_SR-3501_SN19387Q4__00054.sed,59.8890047294911,43.59200468417556,39.27981816641418,114.3882169681004,4.0
2021_Aug_31_SR-3501_SN19387Q4__00227.sed,57.73003116074072,41.46496445850181,38.30335772510634,109.62554183910144,2.0
2021_Aug_31_SR-3501_SN19387Q4__00541.sed,58.201394477024124,42.50448746789101,38.39199385841614,113.13984569724994,3.0
2021_Aug_31_SR-3501_SN19387Q4__00555.sed,59.408532576179994,43.0432644970166,38.646793169575716,113.56777313947336,3.0
2021_Sep_01_SR-3501_SN19387Q4__00068.sed,60.01803955399598,43.19877214507805,39.570549887053616,114.8440561122201,4.0
2021_Sep_01_SR-3501_SN19387Q4__00083.sed,59.62977893627533,43.38720706946791,39.77892545007976,115.33012923677147,4.0
