Sample,red,green,blue,black,Material
1964,57.46575386368326,41.54830488728095,37.15709788580308,109.41396195754066,7.0
4899,37.86379994358586,27.60539566660588,26.736719612957195,77.72087683493706,8.0
4223,54.20980921436127,39.67432619257357,35.48442161465078,104.30689119605395,7.0
5111,59.7385206082091,43.455524417556646,38.80642669127916,113.7648933938948,9.0
2021_Aug_31_SR-3501_SN19387Q4__00354.sed,59.371168269871845,43.39153814046793,39.505343753193785,115.87450036679589,0.0
2021_Sep_01_SR-3501_SN19387Q4__00802.sed,59.419585512483366,42.407983438332266,38.53042873014088,112.16487111297072,6.0
2021_Sep_01_SR-3501_SN19387Q4__00609.sed,55.437356968039154,40.54504566350552,36.205408526934505,107.10471938943752,5.0
aug_6.0_3989555e,58.03092644698661,42.68749564617542,37.906165350233,111.09932053225738,6.0
4914,56.39748020062902,40.77892803143516,37.64614956894101,109.07475428369048,2.0
2021_Sep_01_SR-3501_SN19387Q4__00034.sed,60.364314985275016,43.90808987573871,39.50477692944564,115.39732219364674,4.0
2021_Sep_01_SR-3501_SN19387Q4__00176.sed,59.61477331815749,43.15741406320606,38.93105870971229,114.5686833477562,4.0
5241,49.98938328148451,36.86772439127035,33.02129832085335,96.46759539242504,2.0
4248,51.894319698082754,38.166057983595365,33.737941558061806,99.63955116185642,7.0
aug_0.0_f16076ff,59.61885906546061,43.40190787919491,39.42859052863212,115.35662891681044,0.0
2021_Sep_01_SR-3501_SN19387Q4__00758.sed,58.83815193534778,42.14992435764985,38.10192831166587,110.60002662574736,6.0
3574,44.3621227486852,31.98150891459841,28.97304059262519,83.3185297835949,8.0
2021_Sep_01_SR-3501_SN19387Q4__00868.sed,50.72475824266849,36.59056345870404,32.77304323048221,94.40551930983278,6.0
4234,59.02881906087329,42.64966027257006,38.37217337414765,112.73088629327802,7.0
828,33.56666255493076,23.53526495409964,21.32814361914305,63.16497942869023,8.0
2021_Aug_30_SR-3501_SN19387Q4__00223.sed,56.87630700969082,40.99770231270902,37.58357313176761,108.0827010015186,1.0
2021_Sep_01_SR-3501_SN19387Q4__00556.sed,57.22226326258725,41.74866146357228,37.923597216192505,108.79788039802516,5.0
2021_Aug_30_SR-3501_SN19387Q4__00068.sed,58.01838943276567,41.86592006480371,38.0173975969262,109.58360410551155,1.0
2021_Aug_31_SR-3501_SN19387Q4__00045.sed,46.79887038131042,34.43570690506257,31.37141939767927,87.90994620017764,2.0
aug_1.0_07ddf4ce,50.15356042040503,35.61974125604634,31.16352893416484,93.1261035225256,1.0
aug_3.0_8c89532d,56.32223621946462,40.98335519172311,36.82061814804063,108.97289607101489,3.0
4646,56.3826323384686,40.391421596905424,36.42071148662333,107.65380078037668,2.0
2021_Aug_31_SR-3501_SN19387Q4__00434.sed,59.50406566872802,43.571611349831294,39.12249471506293,115.16325022029751,0.0
4809,54.085344152510814,39.15529990999031,35.900975212512925,103.77108208461767,7.0
3214,57.87763943263813,42.15655992600243,37.929064678809866,112.58080569140796,7.0
2021_Aug_30_SR-3501_SN19387Q4__00114.sed,59.32432970530037,43.35566865010601,38.89400297554688,114.45450019471942,1.0
2021_Sep_01_SR-3501_SN19387Q4__00069.sed,59.04839449674458,43.488680666506525,39.0673667455533,115.83826557006849,4.0
aug_1.0_5e7dc3d2,58.29291942259128,41.980166022190105,37.9466778302747,111.2107758024888,1.0
2021_Sep_01_SR-3501_SN19387Q4__00127.sed,59.82111093996112,43.31838938831197,39.470700221075546,114.32650981752926,4.0
3687,48.83557592794588,35.79916782230172,32.19258427248346,93.53467605960904,2.0
593,54.6263326560904,39.87849397334548,36.43555321064391,107.76221820412972,9.0
2021_Sep_01_SR-3501_SN19387Q4__01031.sed,50.54920716457307,36.991871958408666,33.28517195896605,94.5887737064588,6.0
aug_0.0_f2cff2fd,59.86428060313403,43.30226904981923,39.42841567375707,115.78476005993136,0.0
aug_6.0_3afed662,37.39020305327418,26.49077056745229,23.63513964838877,68.05408806237126,6.0
545,43.96473834151923,31.910545489193936,28.46443084613591,84.1777397477025,2.0
3159,57.73260888492964,41.817455242150615,37.96880113335622,111.24026275781658,9.0
aug_4.0_54135be0,59.18196514307792,42.72494374147006,38.54719123665206,113.11673855313164,4.0
4228,58.74993097366987,42.84910196229585,38.60041437700262,112.5471731635144,7.0
2021_Sep_01_SR-3501_SN19387Q4__00504.sed,55.51232155267982,40.42439080933108,36.186969200115215,106.94248295740871,5.0
2021_Aug_31_SR-3501_SN19387Q4__00516.sed,58.25377956473314,42.15601163446047,38.0020780939389,111.72012340974425,3.0
aug_6.0_4cb46793,56.57214471001222,40.5293910916217,36.24229502523903,106.46224020858274,6.0
2313,58.51129760523054,43.13899184352461,38.61302189837189,113.0303210777286,7.0
763,53.37509447441754,39.3452298737727,35.751495797766125,105.57266214864433,7.0
2021_Sep_01_SR-3501_SN19387Q4__00438.sed,58.18551600187119,42.175953916354594,37.53000965541529,109.7894334975013,5.0
4413,57.35221923913993,41.76044925874845,37.96729459892002,111.09915346364954,2.0
aug_6.0_c02a678f,53.22199276311598,38.48635412723949,34.33940820202331,98.94783327276728,6.0
