Wavelength,Responsivity
400,0.029986066609883455
401,0.029915849045617768
402,0.02985913497480122
403,0.02981609649870495
404,0.029786872497441875
405,0.029771574525214582
406,0.029770292021920018
407,0.02978309690255851
408,0.029810047583732992
409,0.02985119250346503
410,0.029906573186920898
411,0.02997622690669796
412,0.030060188982252066
413,0.030158494758997765
414,0.030271181303672498
415,0.03039828884880053
416,0.030539862015558007
417,0.030695950841050486
418,0.03086661163298471
419,0.031051907671937967
420,0.03125190977890443
421,0.03146669676350879
422,0.031696355766214546
423,0.03194098250599763
424,0.03220068144329231
425,0.03247556586652552
426,0.03276575790922531
427,0.03307138850350053
428,0.03339259727462911
429,0.033729532380549154
430,0.03408235029920631
431,0.03445121556596461
432,0.03483630046262154
433,0.0352377846589824
434,0.03565585480742388
435,0.036090704090418695
436,0.03654253172058834
437,0.037011542392496294
438,0.037497945685094375
439,0.03800195541347095
440,0.03852378892833802
441,0.039063666361521414
442,0.039621809815587085
443,0.04019844249564901
444,0.04079378778135904
445,0.04140806823707755
446,0.042041504558267065
447,0.04269431445224442
448,0.04336671145156742
449,0.04405890365852655
450,0.044771092419463386
451,0.04556043693820702
452,0.04636759086339473
453,0.04719300752672398
454,0.048037156312956505
455,0.04890052318333162
456,0.04978361121618661
457,0.05068694116545852
458,0.05161105203776241
459,0.05255650168876809
460,0.053523867439623535
461,0.0545137467141939
462,0.05552675769791551
463,0.056563540019082564
464,0.05762475545341639
465,0.0587110886527822
466,0.05982324789895299
467,0.060961965883333274
468,0.0621280005135886
469,0.0633221357481409
470,0.0645451824595188
471,0.06579797932756987
472,0.06708139376356305
473,0.06839632286622928
474,0.06974369441080942
475,0.07112446787219048
476,0.07253963548323342
477,0.07399022332940457
478,0.07547729248083968
479,0.07700194016297407
480,0.07856530096688755
481,0.08016854810050926
482,0.08181289468183799
483,0.0834995950753215
484,0.08522994627254632
485,0.08700528931836403
486,0.08882701078357963
487,0.09069654428529617
488,0.09261537205598952
489,0.09458502656235525
490,0.0966070921749215
491,0.09868320688938426
492,0.10081506410055323
493,0.10300441442973943
494,0.10525306760632606
495,0.10756289440418632
496,0.10993582863349677
497,0.11237386918838912
498,0.11487908215073708
499,0.1174536029502371
500,0.12009963858076418
501,0.12124644678416616
502,0.1224564347002754
503,0.12373140140991622
504,0.12507323290841418
505,0.12648390292197476
506,0.12796547332253616
507,0.12952009404998194
508,0.13115000243568858
509,0.13285752180437035
510,0.13464505921185307
511,0.13651510215445484
512,0.13847021406087
513,0.1405130283495293
514,0.14264624080311
515,0.1448725999769755
516,0.14719489531961769
517,0.14961594264057274
518,0.15213856651472998
519,0.15476557916165093
520,0.1574997552847412
521,0.1603438022985536
522,0.16330032531413727
523,0.16637178619364879
524,0.16956045592857058
525,0.17286835954367238
526,0.17629721268521464
527,0.17984834902184443
528,0.18352263757662723
529,0.18732038912678256
530,0.19124125086395127
531,0.1952840886142046
532,0.19944685608783896
533,0.20372645088063912
534,0.20811855729919182
535,0.21261747655285856
536,0.2172159454645613
537,0.22190494562105523
538,0.22667350582715595
539,0.231508501857612
540,0.2363944588149432
541,0.24131336288657412
542,0.24624449091415973
543,0.25116426787915613
544,0.25604616407553094
545,0.260860645248715
546,0.26557519015498937
547,0.27015439062422403
548,0.27456014904797765
549,0.27875198700787895
550,0.2826874762626036
551,0.2822237853106943
552,0.28124630418423313
553,0.2797499633993925
554,0.277735911612731
555,0.27521162183060077
556,0.2721908086161389
557,0.26869315689904816
558,0.2647438735228423
559,0.2603730824161629
560,0.25561509239523433
561,0.2505075724301277
562,0.24509067234272436
563,0.23940612725663368
564,0.23349638188684302
565,0.22740376637709256
566,0.2211697494631619
567,0.21483428792719872
568,0.20843528426270314
569,0.202008157757244
570,0.19558552825577963
571,0.18919700697686623
572,0.1828690850550586
573,0.17662510798533287
574,0.1704853227605159
575,0.16446698406529306
576,0.15858450623015968
577,0.15284964855615352
578,0.14727172290753168
579,0.14185781396906055
580,0.13661300414161257
581,0.1315405966006607
582,0.1266423314935638
583,0.12191859155662343
584,0.11736859456687736
585,0.11299057099866197
586,0.10878192603542253
587,0.10473938570556371
588,0.10085912738466077
589,0.09713689525461683
590,0.09356810155338229
591,0.09014791460569337
592,0.08687133471343617
593,0.08373325901911383
594,0.08072853645059752
595,0.07785201382098918
596,0.07509857410291294
597,0.07246316782906456
598,0.06994083849598601
599,0.06752674276999499
600,0.06521616621615857
601,0.06316219108869212
602,0.0611923854602286
603,0.05930293069398283
604,0.05749017252078678
605,0.05575061740175339
606,0.05408092831400588
607,0.052477920100561376
608,0.05093855450324471
609,0.049459934978238154
610,0.04803930137724573
611,0.04667402456292886
612,0.045361601014990406
613,0.04409964747278723
614,0.04288589565140194
615,0.0417181870605144
616,0.04059446794898483
617,0.03951278439264983
618,0.03847127753828581
619,0.037468179012905584
620,0.036501806504397334
621,0.03557055951691169
622,0.03467291530226834
623,0.03380742496691529
624,0.032972709752571425
625,0.03216745748756996
626,0.03139041920504566
627,0.030640405923434744
628,0.0299162855842559
629,0.02921698014177792
630,0.02854146279893354
631,0.027888755383693314
632,0.02725792586004266
633,0.02664808596770142
634,0.026058388984772567
635,0.025488027607596376
636,0.024936231942207284
637,0.024402267601937304
638,0.023885433905876816
639,0.02338506217308163
640,0.02290051410760533
641,0.022431180269630032
642,0.021976478628167605
643,0.02153585319100155
644,0.021108772707737086
645,0.020694729442022615
646,0.020293238009195635
647,0.01990383427579279
648,0.019526074317543746
649,0.019159533432643608
650,0.018803805207265347
651,0.018475232040598838
652,0.018156189583984583
653,0.017846337322411494
654,0.017545349418958734
655,0.01725291398905222
656,0.016968732414930902
657,0.016692518697885808
658,0.016423998845993854
659,0.01616291029521557
660,0.015909001361863483
661,0.015662030724575414
662,0.015421766934047114
663,0.015187987948889734
664,0.014960480696081238
665,0.014739040654578045
666,0.014523471460743932
667,0.014313584534336118
668,0.01410919872386943
669,0.013910139970250514
670,0.013716240987644637
671,0.013527340960600443
672,0.01334328525651823
673,0.01316392515260369
674,0.01298911757650056
675,0.012818724859845074
676,0.012652614504030312
677,0.012490658957512151
678,0.01233273540402702
679,0.012178725561130761
680,0.012028515488501725
681,0.011881995405484323
682,0.011739059517380602
683,0.011599605850024845
684,0.011463536092204896
685,0.011330755445517485
686,0.011201172481269962
687,0.011074699004062005
688,0.010951249921702393
689,0.010830743121135382
690,0.010713099350069338
691,0.010598242104017922
692,0.010486097518479953
693,0.010376594265999654
694,0.010269663457863197
695,0.010165238550200744
696,0.010063255254276045
697,0.00996365145075751
698,0.009866367107775971
699,0.009771344202584617
700,0.009678526646646738
701,0.009599701887628785
702,0.009522612464833536
703,0.009447219473148957
704,0.00937348521914209
705,0.009301373179644683
706,0.009230847962022016
707,0.00916187526604922
708,0.009094421847324443
709,0.009028455482150442
710,0.008963944933820772
711,0.008900859920248956
712,0.008839171082882666
713,0.00877884995684728
714,0.00871986894226649
715,0.008662201276709436
716,0.008605821008716999
717,0.00855070297236176
718,0.008496822762798244
719,0.008444156712762546
720,0.008392681869981884
721,0.008342375975457037
722,0.008293217442581704
723,0.008245185337065319
724,0.008198259357626633
725,0.008152419817427578
726,0.008107647626217861
727,0.008063924273162429
728,0.008021231810324844
729,0.007979552836781718
730,0.007938870483343241
731,0.007899168397857093
732,0.007860430731073523
733,0.007822642123050665
734,0.007785787690079617
735,0.007749853012110652
736,0.00771482412066188
737,0.007680687487193012
738,0.007647430011927607
739,0.007615039013108054
740,0.007583502216667733
741,0.0075528077463064645
742,0.00752294411395496
743,0.007493900210615502
744,0.007465665297565991
745,0.0074382289979158835
746,0.007411581288501939
747,0.0073857124921138
748,0.0073606132700382056
749,0.007336274614912678
750,0.007312687843878828
751,0.007293667490973217
752,0.007275340272845923
753,0.007257699721912427
754,0.007240739641795434
755,0.0072244541027831
756,0.007208837437509312
757,0.007193884236850348
758,0.0071795893460332265
759,0.007165947860950485
760,0.007152955124677354
761,0.007140606724186791
762,0.007128898487258674
763,0.0071178264795792225
764,0.007107387002027493
765,0.007097576588145558
766,0.0070883920017893245
767,0.007079830234957868
768,0.007071888505798041
769,0.00706456425678266
770,0.0070578551530600785
771,0.007051759080973308
772,0.007046274146747227
773,0.007041398675342448
774,0.0070371312094747104
775,0.007033470508798814
776,0.007030415549256562
777,0.007027965522587918
778,0.007026119836005361
779,0.007024878112031108
780,0.007024240188497462
781,0.007024206118710708
782,0.007024776171778641
783,0.007025950833103298
784,0.007027730805038853
785,0.007030117007716771
786,0.007033110580039083
787,0.007036712880841625
788,0.007040925490228968
789,0.007045750211083293
790,0.007051189070749417
791,0.007057244322898729
792,0.007063918449574433
793,0.007071214163421655
794,0.007079134410105568
795,0.007087682370920922
796,0.007096861465597251
797,0.007106675355303615
798,0.007117127945857386
799,0.007128223391141987
800,0.0071399660967385965
801,0.007157599478004942
802,0.007175874529520275
803,0.0071947974982633596
804,0.007214374888791438
805,0.00723461346838937
806,0.007255520272455438
807,0.0072771026101306705
808,0.0072993680701801435
809,0.007322324527134376
810,0.007345980147699686
811,0.007370343397446703
812,0.007395423047786781
813,0.007421228183246297
814,0.007447768209050078
815,0.007475052859024284
816,0.007503092203831578
817,0.007531896659550098
818,0.00756147699660978
819,0.007591844349099399
820,0.007623010224458959
821,0.0076549865135719
822,0.007687785501273824
