Wavelength(nm),QE(%)
508.8903347923814,35.63276925868795
509.42860522891283,36.16073858996461
510.00828108363896,36.640542298037076
511.2642454355456,37.202474568752585
513.4863362119958,37.83843060974503
515.8050396309003,38.33930677796933
518.1962025316456,38.86936019871155
519.8627706139832,39.40427649487342
521.5293386963208,40.07049042736593
522.6645372451595,40.65403547772434
523.7272763121574,41.21164519251126
524.2103395244292,41.76277107340531
524.983240664064,42.326864622085104
525.5629165187902,42.85853900130055
526.0321779249971,43.44671536158243
527.2053314405142,43.99969376644587
528.1024488347332,44.597132746574715
528.4129894711937,45.20082399510026
529.7172601443275,45.96818573632156
530.9180172719745,46.63676163687505
533.1539098544895,46.98133109518192
536.4663433100675,46.84239179747754
537.2530462557672,46.39222847291534
537.3496588982216,45.867037927592776
537.9293347529476,45.34184738227021
538.7022358925825,44.88279194265493
540.4412634567609,44.38656252205385
543.3396427303916,44.68481888112593
545.5134271856145,45.20082399510026
548.8465633502899,45.4326210567704
551.7863480421152,45.119544505943196
553.483970188099,44.69994782687596
554.7399345400055,44.22662795269636
555.8026736070035,43.74034041073102
556.3098899798888,43.187593571363756
557.2518632438188,42.641978949278645
558.2662959895895,42.04968072316486
558.701052880634,41.451547046547496
558.7976655230884,40.93932416901067
559.9846208446705,40.41783867162689
559.8604045900863,39.94405566645494
560.7299183721756,39.545299882043366
561.5994321542647,39.07198000786377
562.2757206514452,38.53382179475546
562.8553965061714,38.02808275111151
563.4350723608975,37.50937603968182
564.5702709097362,36.929072906269845
566.2782444102686,36.37192632247527
568.7809719100385,35.996481464678546
571.4953271028037,35.71613283731059
573.2343546669822,35.31043008801379
575.05619306755,34.79913347246166
576.091328522418,34.299878262710585
576.5985448953035,33.773066758914794
577.8303560865965,33.20411033481535
578.3375724594819,32.63515391071591
579.0863204385031,32.08240707134864
579.9880384347438,31.371346621097096
580.6321227177727,30.66244744880985
581.0185732875902,30.177456673623084
581.8156275878387,29.6104453996915
582.2503844788832,29.012311723074134
582.840411688158,28.40792577806006
583.5305019914035,27.78362520037504
584.2481959067786,27.140799382996093
584.8278717615049,26.535024045004988
585.0763042706731,25.983712911714008
585.8216017981781,25.423509663369927
586.2356559801253,24.789946465837943
586.7428723530109,24.139710552581434
587.4674671714184,23.468633744669262
588.2645214716669,22.804040770649976
588.5543593990299,22.23902095998548
589.2168460901455,21.638803193902547
590.0035490358453,21.012881657744302
590.5832248905714,20.5022797386807
590.8730628179344,20.070456401415484
591.7839820182184,19.504695581163233
592.0324145273867,19.00451410942746
593.0261445640601,18.476544778150796
593.5782168066564,17.941165350996584
594.6409558736543,17.422458639566884
595.2206317283805,16.855123173940655
595.8582751685792,16.359109881136007
596.4765960802871,15.918209176420774
597.539335147285,15.352494669267756
598.4916597657636,14.819662462571443
599.2783627114634,14.310218370988721
599.713119602508,13.757471531621448
601.141606530226,13.174621177751575
601.4038408454592,12.65035689441369
602.2181474032888,12.146470374739138
603.3360936945463,11.49623446148263
603.9571749674672,10.918246983032404
605.1073254728761,10.277273689622831
605.7514097559051,9.726147808728797
607.1039867502661,9.157191384629343
608.2633384597184,8.461800199618907
609.6159154540794,7.735610803617348
611.1617177333492,7.07240722257508
612.6523127883592,6.416613737410401
613.7702590796167,5.926621147506282
614.8882053708743,5.477384084928772
616.5961788714067,5.014021527084651
618.9873417721519,4.532596860538973
621.3060451910565,4.1630183286453075
624.7841003194133,3.9685033118591804
628.26215544777,3.819375132323131
631.7816159943216,3.6545004990472734
635.0572446337263,3.4692481021080965
637.7688394652786,3.186552944378917
640.7251863243819,2.9618880999909294
644.4930793801018,2.697671868856432
647.9711345084586,2.477221516498801
651.4491896368154,2.431834679248709
654.9272447651722,2.470737682605929
658.6226783390512,2.6117610697758806
661.9624017293484,2.877450899522401
665.3614101502426,3.203410912500388
668.8394652785994,3.6767307866799683
672.449264919394,4.033931090232684
675.795575535313,4.396436348788683
679.2736306636698,4.814643634878863
682.5198154501361,5.369011432719361
685.0289837927363,5.9608928409400335
687.0164438660831,6.449959168859451
688.6933633029694,6.861914186552951
690.3840845459206,7.424386776759519
692.1714184313262,8.029004287269757
693.3100674316811,8.5562789220579
695.0214913837297,9.101538477048862
696.6639063054537,9.682381929951916
698.4029338696321,10.238370686265611
700.1833668520053,10.701501678613553
702.460664852715,11.068301424553127
705.9387199810718,11.314687112482233
709.271856145747,11.00994691951729
711.4456406009701,10.61443305205215
714.6338578019638,10.406950367480263
716.4308529516148,10.11128754196534
719.850940494499,9.953081994979286
723.5360227138294,9.856750748570903
726.8070507512126,9.99198499833652
730.1533613671317,10.194752167349932
733.1834851532001,10.698722892659475
735.9852517843765,11.232558549839197
738.4005678457353,11.753966858724255
740.7192712646398,12.24511727610924
743.2698450254347,12.702227565556669
746.5160298119011,13.143128270271916
749.994084940258,13.311707951486554
753.4721400686147,13.324675619272298
756.9501951969714,13.363578622629518
760.635277416302,13.513633064150255
763.9787649355259,13.76233440704111
767.3843605820418,14.180541693131289
771.0942860522891,14.569571726703572
774.3404708387554,14.95860176027584
777.6943097125281,15.31984393430723
781.296581095469,15.665339654598796
784.7746362238258,15.885790006956412
788.2526913521826,16.021950518706703
791.7307464805394,16.04140202038532
795.2088016088962,15.872822339170668
798.2389253949648,15.425437800562563
801.102172798612,15.153116777061967
802.454749792973,14.793263996007624
805.5187507393825,14.66960802105072
809.1210221223234,14.660345401203756
812.5990772506802,14.887279587454259
815.9453878665993,15.344095157179268
818.9755116526677,15.907835042192175
821.8738909262984,16.39801288449324
824.7722701999292,16.837616822429908
827.6706494735597,17.28889166137374
830.9416775109428,17.6429089919245
834.7233723727277,17.57374809706721
837.4285263614497,17.202008287209267
839.8438424228086,16.699511160511747
842.0015247709557,16.186207643992788
842.7422216964392,15.749629495206122
844.5778619030718,15.360599461633853
846.6550337158405,14.91483588149896
849.2152687408809,14.621442397846536
850.4229267715605,14.394508211596047
853.7560629362356,14.290766869310104
857.1375054221382,14.05951012713102
859.7846918253874,13.768169857544692
862.4926061753224,13.51919063605844
864.190228321306,13.194998941414866
867.4612563586893,12.97454858905725
871.1463385780196,12.844871911199832
874.6243937063764,12.896742582342796
878.1024488347332,13.039386927985959
881.58050396309,13.091257599128937
885.0585590914468,13.065322263557462
888.5366142198036,12.922677917914285
891.9732639299657,12.65776699029125
894.9130486217912,12.262623627619988
897.7148152529674,11.85068404762626
900.1301313143263,11.374662575991294
902.4488347332308,10.888375034025955
904.7675381521353,10.387498865801646
907.0862415710399,9.94984007803285
909.5015576323988,9.520826402121202
912.2067116211208,9.170699371906153
915.6571631373477,8.86194537700753
919.2594345202888,8.507187036868999
922.6960842304507,8.133903457036567
924.766355140187,7.7485784714030785
927.6647344138175,7.537853869884771
929.403761977996,7.19745259050903
932.3021412516266,6.983486072044286
934.0411688158051,6.677819617094642
937.0120075712766,6.497198530078947
939.3548641507946,6.224877506578352
942.4464687093341,6.075749327042303
945.9245238376909,5.816395971327466
949.4025789660477,5.582977951184105
952.8806340944045,5.349559931040744
956.1516621317876,5.110584338989199
958.5324736779842,4.775740631521643
961.2859339879333,4.606080311324831
963.6046374068378,4.277566060752704
966.560984265941,4.0774317212594156
969.3434283686267,3.773988295073039
972.2997752277299,3.584336153706559
974.0388027919082,3.2439348743308187
976.937182065539,3.141814490518101
978.6762096297173,2.811138961981669
981.6573997397375,2.7764041375555735
982.6511297764109,2.4373922511568935
985.6323198864309,2.3540286725342554
987.3713474506094,2.0573932719353962
990.3525375606293,1.9983440704110222
993.5896884376714,1.7068241621367548
996.7105695545304,1.619194164675534
1000.4140541819472,1.6278392765326828
