Wavelength,Responsivity
400,0.03852275531141235
401,0.0389987506174754
402,0.0397207667752274
403,0.04160714123964805
404,0.04365215492855085
405,0.04521158879251885
406,0.0465090591229277
407,0.04873850904825805
408,0.04976600405890855
409,0.0510260453994273
410,0.0520546821038425
411,0.0527924709778343
412,0.05315453391191555
413,0.0532346584518654
414,0.0541660375310173
415,0.0555417078706416
416,0.05612827734637795
417,0.05660755096856095
418,0.0570509332051938
419,0.05738519424658165
420,0.05772039932403275
421,0.0580520666373894
422,0.05830128541015365
423,0.0585510318031934
424,0.0588013058165087
425,0.05905210745009955
426,0.0581527162920455
427,0.0578243375270242
428,0.0574937813030394
429,0.0561687083752935
430,0.0552285683741954
431,0.0544559662716906
432,0.0548088399539025
433,0.05516276236635805
434,0.0555177335090572
435,0.05739577795992905
436,0.0591396694265132
437,0.05993792986229375
438,0.0604767563863072
439,0.06114396260470525
440,0.062072674787474
441,0.0625704031170244
442,0.06306974892534425
443,0.06367094922483875
444,0.064358322928654
445,0.0644184566031578
446,0.06447633627161295
447,0.0657777278709048
448,0.067226003480702
449,0.06855653150012606
450,0.069769542207223
451,0.07069189597908784
452,0.0714118618030652
453,0.0720939890954982
454,0.0727719654036817
455,0.07398762628046475
456,0.07529852124549355
457,0.0767482941889243
458,0.07757065774005265
459,0.07828422296022995
460,0.0787638309706522
461,0.0792447826947604
462,0.07969989714086785
463,0.0799306978168082
464,0.08016175028573375
465,0.08039305454764445
466,0.0804898547001991
467,0.08005892842643594
468,0.0796762883189741
469,0.07936667974790515
470,0.0792173441339039
471,0.07927868316228966
472,0.07933956695283115
473,0.07939999550552836
474,0.0794599688203813
475,0.07915521808020665
476,0.0785949299399247
477,0.07823149107940285
478,0.07784042335225284
479,0.077395797558675
480,0.0769607148280009
481,0.076524552325294
482,0.07603069373553735
483,0.07548373346587745
484,0.07484484556263205
485,0.0743590751500223
486,0.07408411046281844
487,0.0743385168073278
488,0.0745933419194069
489,0.0748485857990557
490,0.07511202162440495
491,0.07544211208558595
492,0.0757729227122298
493,0.0761044535043365
