Wavelength,Responsivity
400,0.0
401,0.00291161092017934
402,0.003044031271169655
403,0.003176957642502279
404,0.0032950645359640838
405,0.0034025933406161353
406,0.0034813712817108405
407,0.0035405040629860724
408,0.003605728599894166
409,0.003669293745264998
410,0.003730816221620582
411,0.003971170853616031
412,0.004061658823472364
413,0.004363944729240363
414,0.00466293931108284
415,0.004882040946706067
416,0.0051065987372851925
417,0.005251192249738041
418,0.005402726107123325
419,0.005560847697783212
420,0.00573347167277177
421,0.006093493573942479
422,0.006278383561281829
423,0.006577806573786004
424,0.006989361353063374
425,0.007381197506901265
426,0.007749423287926457
427,0.008111121171777926
428,0.00847350288584284
429,0.008829016356071744
430,0.00918715698460904
431,0.00954575932757723
432,0.009898301487713392
433,0.01024183782444388
434,0.010580654444250551
435,0.010912720977740412
436,0.011250165276564774
437,0.011594301140059021
438,0.011897691090600683
439,0.012149059673697003
440,0.012331867284401003
441,0.012454846732787971
442,0.012519066243831112
443,0.012486171591193428
444,0.012308312320495606
445,0.012187540850779695
446,0.012072510993596164
447,0.011967624243473139
448,0.011875913178137293
449,0.011770576797796008
450,0.011671986006239064
451,0.011713294241673975
452,0.011916415480000258
453,0.012258147713961698
454,0.012486169866841122
455,0.012706277474787708
456,0.012776817491689196
457,0.012843616670448409
458,0.012907436234587427
459,0.012991631769253381
460,0.013089729538141677
461,0.013259173470329398
462,0.01353862165591373
463,0.013963580487861857
464,0.01418673613561042
465,0.014366272993327772
466,0.014445116714848594
467,0.014491111431078233
468,0.014245955120829438
469,0.014021671369251245
470,0.0139378560316566
471,0.01394115009892805
472,0.013985253717135835
473,0.014032585123731754
474,0.01408342993304473
475,0.014215637388175396
476,0.014376828804892813
477,0.014680644368858168
478,0.014967836587210992
479,0.015243327215380359
480,0.015424890776807412
481,0.015572824330029012
482,0.015625744123327352
483,0.015684346532499165
484,0.01568513137714614
485,0.015647035731126857
486,0.015614228668148662
487,0.015546198159669499
488,0.015563596172119106
489,0.015604528942733802
490,0.015677647880986426
491,0.015773485204822107
492,0.016108706165062946
493,0.016491994911339406
494,0.016903505390932324
495,0.017262441225461448
496,0.01775540197287751
497,0.01825389662340551
498,0.01868744716419995
499,0.01907818772750883
500,0.01946300488693764
501,0.019352491980679874
502,0.019177240741091502
503,0.01865410152689418
504,0.01824561534735848
505,0.018037961826918157
506,0.017880941073994697
507,0.017830303396252554
508,0.017811106688540062
509,0.017804048833600226
510,0.017843874201452226
511,0.01792361905138197
512,0.018008834599296992
513,0.01806986539649152
514,0.018144261306324416
515,0.018189830844527435
516,0.018224601583048606
517,0.018007727175482456
518,0.017752642764536836
519,0.017561722909298742
520,0.0174435782550401
521,0.017403930562536148
522,0.017437353604728954
523,0.017524579350565582
524,0.017626908904843037
525,0.017794062551395345
526,0.01801102668474782
527,0.01828685373878285
528,0.018803691431813336
529,0.019258634178017302
530,0.019637919812405303
531,0.02002574354859984
532,0.020361158177767326
533,0.020722427953541032
534,0.02111111410555964
535,0.021528928302577563
536,0.022122093455504324
537,0.02279177604151888
538,0.023581192603057254
539,0.024319427516622794
540,0.02505816378856602
541,0.02570026146785709
542,0.026389845471904334
543,0.027009460871169958
544,0.027584657040258996
545,0.028213320383662616
546,0.0288258916020359
547,0.029565114045393047
548,0.030413818184422303
549,0.0313940099493346
550,0.032472893467683804
551,0.033660030443006916
552,0.034928730096096997
553,0.03662068077692571
554,0.03844545575957451
555,0.04037887605970234
556,0.04245781323876801
557,0.04479088093954071
558,0.04716760122504606
559,0.04956760819633969
560,0.051961966283038556
561,0.0542866647312838
562,0.056634069221570854
563,0.05827981977382379
564,0.060106358147460646
565,0.062199345746803386
566,0.06448244505463985
567,0.06680557525589943
568,0.06934893495223182
569,0.07185106587872242
570,0.07431265503025358
571,0.07698837527602367
572,0.07948945554302604
573,0.0817501146009278
574,0.08374370984701546
575,0.08547083003119159
576,0.0867678395810848
577,0.08758651361220501
578,0.08790956742152393
579,0.08769702413590022
580,0.0871217466669895
581,0.08613569974825844
582,0.08486762259972006
583,0.083151535104516
584,0.0809770150663041
585,0.07796668641976373
